date,state,actuals.hospitalBeds.currentUsageCovid,actuals.newCases,metrics.infectionRate,metrics.vaccinationsCompletedRatio,actuals.newDeaths,metrics.weeklyNewCasesPer100k
2021-07-15,WA,518.0,715.0,1.23,0.563,10.0,53.7
2021-07-16,WA,483.0,671.0,1.23,0.564,7.0,56.6
2021-07-17,WA,484.0,11.0,1.23,0.565,0.0,49.6
2021-07-18,WA,480.0,0.0,1.23,0.566,0.0,54.4
2021-07-19,WA,520.0,1820.0,1.22,0.567,3.0,59.2
2021-07-20,WA,551.0,782.0,1.22,0.567,10.0,62.1
2021-07-21,WA,518.0,949.0,1.22,0.568,6.0,65.0
2021-07-22,WA,556.0,1474.0,1.22,0.569,2.0,74.9
2021-07-23,WA,561.0,1052.0,1.22,0.57,10.0,79.9
2021-07-24,WA,528.0,0.0,1.22,0.571,0.0,93.2
2021-07-25,WA,569.0,0.0,1.22,0.572,0.0,94.7
2021-07-26,WA,640.0,3064.0,1.22,0.573,10.0,96.1
2021-07-27,WA,670.0,976.0,1.23,0.573,7.0,98.7
2021-07-28,WA,693.0,1338.0,1.24,0.574,2.0,103.8
2021-07-29,WA,718.0,809.0,1.25,0.574,17.0,95.1
2021-07-30,WA,727.0,844.0,1.26,0.576,5.0,92.3
2021-07-31,WA,726.0,0.0,1.27,0.576,0.0,91.3
2021-08-01,WA,740.0,0.0,1.27,0.577,0.0,90.3
2021-08-02,WA,799.0,2832.0,1.28,0.578,4.0,89.3
2021-08-03,WA,863.0,0.0,1.28,0.578,8.0,0.0
2021-08-04,WA,883.0,2497.0,1.28,0.579,8.0,107.0
2021-08-05,WA,935.0,2916.0,1.28,0.58,15.0,139.3
2021-08-06,WA,954.0,2206.0,1.28,0.581,9.0,160.1
2021-08-07,WA,948.0,0.0,1.28,0.582,0.0,178.4
2021-08-08,WA,953.0,0.0,1.27,0.583,0.0,196.6
2021-08-09,WA,1070.0,6407.0,1.25,0.583,7.0,214.9
2021-08-10,WA,1120.0,1404.0,1.24,0.584,17.0,202.6
2021-08-11,WA,1150.0,4170.0,1.22,0.584,17.0,224.6
2021-08-12,WA,1204.0,3625.0,1.21,0.585,12.0,233.9
2021-08-13,WA,1249.0,3065.0,1.19,0.586,25.0,245.2
2021-08-14,WA,1238.0,0.0,1.18,0.587,0.0,250.4
2021-08-15,WA,1291.0,0.0,1.16,0.588,0.0,255.6
2021-08-16,WA,1363.0,7595.0,1.14,0.589,8.0,260.8
2021-08-17,WA,1433.0,2378.0,1.13,0.589,22.0,273.6
2021-08-18,WA,1477.0,3786.0,1.11,0.59,29.0,268.5
2021-08-19,WA,1510.0,3915.0,1.1,0.591,32.0,272.3
2021-08-20,WA,1523.0,3789.0,1.09,0.592,23.0,281.9
2021-08-21,WA,1509.0,109.0,1.08,0.593,0.0,250.0
2021-08-22,WA,1495.0,0.0,1.07,0.594,0.0,269.3
2021-08-23,WA,1604.0,8003.0,1.06,0.595,26.0,288.6
2021-08-24,WA,1697.0,3466.0,1.05,0.595,48.0,302.9
2021-08-25,WA,1738.0,2951.0,1.05,0.596,31.0,292.0
2021-08-26,WA,1731.0,3985.0,1.04,0.597,31.0,292.9
2021-08-27,WA,1732.0,4469.0,1.03,0.598,30.0,301.8
2021-08-28,WA,1739.0,0.0,1.03,0.599,0.0,336.9
2021-08-29,WA,1746.0,0.0,1.02,0.6,0.0,320.9
2021-08-30,WA,1828.0,8346.0,1.02,0.601,24.0,304.9
2021-08-31,WA,1838.0,3364.0,1.02,0.602,47.0,303.5
2021-09-01,WA,1822.0,4094.0,1.01,0.603,33.0,318.6
2021-09-02,WA,1826.0,4855.0,1.01,0.604,33.0,330.0
2021-09-03,WA,1792.0,3833.0,1.01,0.605,45.0,321.6
2021-09-04,WA,1795.0,0.0,1.01,0.606,0.0,286.1
2021-09-05,WA,1848.0,151.0,1.0,0.606,0.0,250.5
2021-09-06,WA,1909.0,182.0,1.0,0.606,0.0,216.4
2021-09-07,WA,1886.0,10901.0,1.0,0.606,48.0,315.4
2021-09-08,WA,1909.0,3665.0,0.99,0.609,59.0,309.7
2021-09-09,WA,1938.0,4037.0,0.99,0.61,64.0,299.0
2021-09-10,WA,1910.0,3466.0,0.99,0.612,57.0,294.2
2021-09-11,WA,1855.0,0.0,0.98,0.613,0.0,294.6
2021-09-12,WA,1856.0,213.0,0.98,0.613,5.0,295.0
2021-09-13,WA,1866.0,9108.0,0.97,0.613,60.0,412.2
2021-09-14,WA,1816.0,3071.0,0.97,0.617,53.0,309.4
2021-09-15,WA,1835.0,3756.0,0.97,0.618,48.0,310.6
2021-09-16,WA,1821.0,3486.0,0.96,0.62,56.0,303.4
2021-09-17,WA,1759.0,3649.0,0.96,0.621,57.0,305.8
2021-09-18,WA,1750.0,0.0,0.96,0.622,0.0,336.5
2021-09-19,WA,1718.0,0.0,0.96,0.622,0.0,367.3
2021-09-20,WA,1737.0,7349.0,0.95,0.622,63.0,279.9
2021-09-21,WA,1691.0,2931.0,0.95,0.626,53.0,278.0
2021-09-22,WA,1667.0,2102.0,0.95,0.627,51.0,256.3
2021-09-23,WA,1627.0,4458.0,0.95,0.602,64.0,269.1
2021-09-24,WA,1564.0,3089.0,0.95,0.603,50.0,261.7
2021-09-25,WA,1500.0,0.0,0.95,0.604,0.0,230.2
2021-09-26,WA,1505.0,102.0,0.95,0.604,0.0,198.7
2021-09-27,WA,1481.0,8226.0,0.95,0.604,41.0,274.6
2021-09-28,WA,1501.0,3021.0,0.94,0.607,63.0,275.7
2021-09-29,WA,1503.0,2752.0,0.94,0.607,63.0,284.3
2021-09-30,WA,1524.0,3183.0,0.94,0.608,76.0,267.5
2021-10-01,WA,1443.0,3093.0,0.94,0.609,44.0,267.6
2021-10-02,WA,1400.0,0.0,0.94,0.61,0.0,267.6
2021-10-03,WA,1367.0,100.0,0.94,0.61,0.0,267.6
2021-10-04,WA,1412.0,6711.0,0.94,0.61,37.0,247.7
2021-10-05,WA,1434.0,2517.0,0.93,0.615,48.0,241.1
2021-10-06,WA,1425.0,2623.0,0.93,0.616,61.0,239.4
2021-10-07,WA,1429.0,2870.0,0.94,0.617,47.0,235.2
2021-10-08,WA,1396.0,2363.0,0.94,0.618,51.0,225.7
2021-10-09,WA,1327.0,0.0,0.94,0.619,0.0,225.4
2021-10-10,WA,1316.0,64.0,0.94,0.619,0.0,225.2
2021-10-11,WA,1363.0,5622.0,0.94,0.619,52.0,210.9
2021-10-12,WA,1374.0,2464.0,0.95,0.621,0.0,210.2
2021-10-13,WA,1320.0,2969.0,0.95,0.622,94.0,214.7
2021-10-14,WA,1340.0,2980.0,0.96,0.623,49.0,216.2
2021-10-15,WA,1279.0,2519.0,0.96,0.624,32.0,218.2
2021-10-16,WA,1232.0,0.0,0.96,0.625,0.0,218.2
2021-10-17,WA,1262.0,62.0,0.96,0.625,0.0,218.2
2021-10-18,WA,1298.0,2027.0,0.97,0.625,7.0,171.0
2021-10-19,WA,1298.0,5421.0,0.97,0.627,79.0,209.8
2021-10-20,WA,1306.0,2596.0,0.97,0.627,50.0,204.9
2021-10-21,WA,1290.0,3151.0,0.97,0.628,44.0,207.2
2021-10-22,WA,1285.0,2392.0,0.96,0.629,26.0,205.5
2021-10-23,WA,1223.0,0.0,0.96,0.63,0.0,205.5
2021-10-24,WA,1193.0,62.0,0.96,0.63,0.0,205.5
2021-10-25,WA,1292.0,5315.0,0.95,0.63,30.0,248.7
2021-10-26,WA,1294.0,1988.0,0.95,0.632,41.0,203.6
2021-10-27,WA,1354.0,1924.0,0.95,0.633,45.0,194.8
2021-10-28,WA,1313.0,3216.0,0.94,0.633,29.0,195.6
2021-10-29,WA,1214.0,2245.0,0.94,0.634,40.0,193.7
2021-10-30,WA,1167.0,0.0,0.94,0.635,0.0,193.7
2021-10-31,WA,1118.0,59.0,0.94,0.635,0.0,193.7
2021-11-01,WA,1252.0,4990.0,0.94,0.635,31.0,189.4
2021-11-02,WA,1228.0,1763.0,0.94,0.636,36.0,186.4
2021-11-03,WA,1235.0,1789.0,0.94,0.637,31.0,184.7
2021-11-04,WA,1218.0,2240.0,0.94,0.638,38.0,171.8
2021-11-05,WA,1236.0,1559.0,0.94,0.638,22.0,162.8
2021-11-06,WA,1172.0,0.0,0.94,0.639,0.0,162.8
2021-11-07,WA,1122.0,58.0,0.94,0.639,0.0,162.8
2021-11-08,WA,1149.0,5105.0,0.94,0.639,33.0,164.3
2021-11-09,WA,1151.0,1536.0,0.94,0.64,31.0,161.4
2021-11-10,WA,1138.0,2090.0,0.94,0.641,2.0,165.3
2021-11-11,WA,1114.0,0.0,0.94,0.641,0.0,160.8
2021-11-12,WA,1060.0,3796.0,0.93,0.641,69.0,165.3
2021-11-13,WA,1048.0,0.0,0.93,0.642,0.0,165.4
2021-11-14,WA,1020.0,85.0,0.92,0.642,0.0,165.6
2021-11-15,WA,1119.0,4072.0,0.92,0.642,55.0,152.1
2021-11-16,WA,1107.0,2155.0,0.91,0.644,35.0,160.2
2021-11-17,WA,1095.0,2246.0,0.91,0.644,39.0,162.2
2021-11-18,WA,1090.0,1898.0,0.91,0.645,30.0,162.2
2021-11-19,WA,1042.0,1579.0,0.91,0.645,19.0,158.0
2021-11-20,WA,974.0,10.0,0.91,0.646,0.0,157.6
2021-11-21,WA,943.0,25.0,0.91,0.646,0.0,157.4
2021-11-22,WA,996.0,3814.0,0.92,0.646,25.0,154.0
2021-11-23,WA,955.0,1178.0,0.93,0.648,43.0,141.2
2021-11-24,WA,934.0,1078.0,0.94,0.648,31.0,125.8
2021-11-25,WA,892.0,0.0,0.95,0.648,0.0,113.3
2021-11-26,WA,902.0,0.0,0.96,0.648,0.0,105.0
2021-11-27,WA,899.0,0.0,0.98,0.648,0.0,117.3
2021-11-28,WA,897.0,0.0,0.99,0.648,0.0,129.4
2021-11-29,WA,938.0,4727.0,1.0,0.649,57.0,91.7
2021-11-30,WA,954.0,1388.0,1.01,0.65,36.0,94.5
2021-12-01,WA,963.0,1345.0,1.02,0.652,42.0,98.0
2021-12-02,WA,966.0,3432.0,1.02,0.653,44.0,130.6
2021-12-03,WA,947.0,1848.0,1.03,0.654,31.0,142.5
2021-12-04,WA,913.0,0.0,1.03,0.655,0.0,130.3
2021-12-05,WA,909.0,34.0,1.04,0.655,0.0,118.1
2021-12-06,WA,924.0,3170.0,1.04,0.655,30.0,147.3
2021-12-07,WA,947.0,2023.0,1.04,0.661,21.0,155.6
2021-12-08,WA,919.0,1053.0,1.05,0.662,31.0,151.8
2021-12-09,WA,900.0,1946.0,1.06,0.663,36.0,132.3
2021-12-10,WA,880.0,1250.0,1.07,0.664,18.0,124.4
2021-12-11,WA,836.0,0.0,1.09,0.665,0.0,124.4
2021-12-12,WA,807.0,24.0,1.11,0.665,0.0,124.3
2021-12-13,WA,916.0,3404.0,1.13,0.665,23.0,127.4
2021-12-14,WA,887.0,1019.0,1.15,0.669,27.0,114.2
2021-12-15,WA,873.0,1562.0,1.18,0.669,29.0,120.9
2021-12-16,WA,877.0,2011.0,1.21,0.671,21.0,121.7
2021-12-17,WA,854.0,1976.0,1.25,0.672,23.0,131.3
2021-12-18,WA,825.0,0.0,1.28,0.673,0.0,154.2
2021-12-19,WA,790.0,0.0,1.31,0.673,0.0,177.2
2021-12-20,WA,850.0,5285.0,1.34,0.673,16.0,155.7
2021-12-21,WA,861.0,1964.0,1.37,0.674,26.0,168.1
2021-12-22,WA,888.0,1991.0,1.4,0.675,32.0,173.7
2021-12-23,WA,881.0,5340.0,1.42,0.676,29.0,217.4
2021-12-24,WA,869.0,0.0,1.44,0.677,0.0,253.1
2021-12-25,WA,846.0,0.0,1.45,0.677,0.0,291.7
2021-12-26,WA,865.0,0.0,1.46,0.677,0.0,330.2
2021-12-27,WA,951.0,18785.0,1.47,0.677,19.0,368.8
2021-12-28,WA,1051.0,4465.0,1.47,0.678,25.0,401.6
2021-12-29,WA,1075.0,5039.0,1.47,0.679,17.0,441.6
2021-12-30,WA,1113.0,6857.0,1.47,0.679,15.0,461.5
2021-12-31,WA,1136.0,0.0,1.45,0.68,0.0,501.2
2022-01-01,WA,1170.0,0.0,1.44,0.68,0.0,540.8
2022-01-02,WA,1246.0,0.0,1.42,0.68,0.0,580.4
2022-01-03,WA,1434.0,30851.0,1.41,0.68,4.0,620.0
2022-01-04,WA,1589.0,7964.0,1.38,0.681,48.0,665.9
2022-01-05,WA,1638.0,11248.0,1.36,0.681,6.0,747.5
2022-01-06,WA,1809.0,16198.0,1.34,0.682,65.0,870.2
2022-01-07,WA,1853.0,16306.0,1.32,0.683,40.0,983.0
2022-01-08,WA,1891.0,0.0,1.29,0.683,0.0,1085.0
2022-01-09,WA,1959.0,0.0,1.27,0.683,0.0,1187.0
2022-01-10,WA,2057.0,46435.0,1.24,0.683,20.0,1288.9
2022-01-11,WA,2146.0,14258.0,1.22,0.685,13.0,1371.6
2022-01-12,WA,2274.0,17291.0,1.2,0.686,75.0,1450.9
2022-01-13,WA,2360.0,17154.0,1.18,0.686,51.0,1463.5
2022-01-14,WA,2340.0,15842.0,1.16,0.687,60.0,1457.4
2022-01-15,WA,2371.0,0.0,1.14,0.688,0.0,1463.1
2022-01-16,WA,2391.0,0.0,1.12,0.688,0.0,1468.7
2022-01-17,WA,2350.0,0.0,1.1,0.688,0.0,1474.4
2022-01-18,WA,2465.0,63640.0,1.08,0.688,24.0,1496.1
2022-01-19,WA,2545.0,13854.0,1.06,0.695,26.0,1451.0
2022-01-20,WA,2472.0,17319.0,1.04,0.695,89.0,1453.1
2022-01-21,WA,2502.0,16552.0,1.01,0.696,49.0,1462.5
2022-01-22,WA,2478.0,0.0,0.98,0.696,0.0,0.0
2022-01-23,WA,2460.0,0.0,0.96,0.696,0.0,0.0
2022-01-24,WA,2377.0,0.0,0.93,0.696,55.0,0.0
2022-01-25,WA,2422.0,6822.0,0.89,0.697,14.0,1253.6
2022-01-26,WA,2430.0,46129.0,0.86,0.698,117.0,1995.3
2022-01-27,WA,2371.0,6481.0,0.83,0.698,0.0,1746.2
2022-01-28,WA,2324.0,29530.0,0.8,0.699,97.0,2044.5
2022-01-29,WA,2278.0,0.0,0.76,0.699,0.0,1888.1
2022-01-30,WA,2302.0,0.0,0.73,0.699,0.0,1783.8
2022-01-31,WA,2191.0,41201.0,0.7,0.699,82.0,1709.3
2022-02-01,WA,2173.0,463.0,0.67,0.701,0.0,1625.8
2022-02-02,WA,2203.0,15439.0,0.64,0.701,86.0,1222.8
2022-02-03,WA,2128.0,3533.0,0.62,0.702,37.0,1184.1
2022-02-04,WA,2078.0,9829.0,0.59,0.702,107.0,925.4
2022-02-05,WA,2005.0,174.0,0.56,0.702,0.0,747.3
2022-02-06,WA,1959.0,8.0,0.54,0.703,0.0,567.0
2022-02-07,WA,1858.0,15514.0,0.52,0.703,107.0,590.4
2022-02-08,WA,1928.0,890.0,0.49,0.703,12.0,596.0
2022-02-09,WA,1884.0,8219.0,0.47,0.704,94.0,501.2
2022-02-10,WA,1840.0,3370.0,0.45,0.704,6.0,499.1
2022-02-11,WA,1731.0,15950.0,0.44,0.705,110.0,579.5
2022-02-12,WA,1691.0,0.0,0.43,0.705,0.0,581.4
2022-02-13,WA,1622.0,0.0,0.42,0.705,0.0,585.6
2022-02-14,WA,1561.0,971.0,0.42,0.705,62.0,386.1
2022-02-15,WA,1519.0,140.0,0.42,0.706,0.0,376.2
2022-02-16,WA,1485.0,324.0,0.43,0.707,135.0,272.6
2022-02-17,WA,1415.0,845.0,0.45,0.711,27.0,239.4
2022-02-18,WA,1338.0,0.0,0.47,0.711,85.0,0.0
2022-02-19,WA,1307.0,0.0,0.5,0.712,0.0,37.4
2022-02-20,WA,1286.0,0.0,0.53,0.712,0.0,39.9
2022-02-21,WA,1188.0,0.0,0.57,0.712,0.0,42.4
2022-02-22,WA,1166.0,1942.0,0.61,0.712,6.0,47.7
2022-02-23,WA,1142.0,2803.0,0.65,0.713,100.0,85.6
2022-02-24,WA,1105.0,468.0,0.7,0.713,0.0,79.9
2022-02-25,WA,1076.0,3072.0,0.74,0.714,92.0,108.8
2022-02-26,WA,981.0,0.0,0.78,0.714,0.0,126.9
2022-02-27,WA,996.0,0.0,0.81,0.714,0.0,145.0
2021-03-01,WI,365.0,320.0,0.92,0.0,0.0,85.7
2021-03-02,WI,336.0,610.0,0.92,0.0,36.0,83.9
2021-03-03,WI,340.0,779.0,0.93,0.0,19.0,82.7
2021-03-04,WI,310.0,853.0,0.93,0.0,13.0,80.9
2021-03-05,WI,327.0,721.0,0.93,0.1,12.0,79.6
2021-03-06,WI,310.0,614.0,0.94,0.104,8.0,75.2
2021-03-07,WI,305.0,377.0,0.94,0.108,4.0,73.4
2021-03-08,WI,301.0,188.0,0.95,0.11,0.0,71.1
2021-03-09,WI,303.0,602.0,0.95,0.11,27.0,71.0
2021-03-10,WI,297.0,706.0,0.96,0.112,13.0,69.7
2021-03-11,WI,315.0,651.0,0.96,0.115,11.0,66.3
2021-03-12,WI,303.0,707.0,0.97,0.119,5.0,66.0
2021-03-13,WI,281.0,537.0,0.98,0.127,13.0,64.7
2021-03-14,WI,270.0,511.0,0.99,0.127,0.0,67.0
2021-03-15,WI,277.0,332.0,1.0,0.129,1.0,69.5
2021-03-16,WI,290.0,649.0,1.01,0.132,5.0,70.3
2021-03-17,WI,258.0,729.0,1.02,0.134,19.0,70.7
2021-03-18,WI,282.0,683.0,1.02,0.138,8.0,71.2
2021-03-19,WI,269.0,685.0,1.03,0.143,14.0,70.9
2021-03-20,WI,264.0,533.0,1.04,0.148,16.0,70.8
2021-03-21,WI,266.0,439.0,1.05,0.153,0.0,69.6
2021-03-22,WI,288.0,388.0,1.06,0.156,0.0,70.5
2021-03-23,WI,285.0,46.0,1.06,0.157,0.0,60.2
2021-03-24,WI,300.0,1468.0,1.07,0.16,23.0,72.9
2021-03-25,WI,303.0,823.0,1.07,0.163,4.0,75.3
2021-03-26,WI,287.0,823.0,1.08,0.167,4.0,77.6
2021-03-27,WI,281.0,692.0,1.08,0.173,3.0,80.4
2021-03-28,WI,290.0,471.0,1.08,0.179,0.0,80.9
2021-03-29,WI,277.0,345.0,1.09,0.182,3.0,80.2
2021-03-30,WI,305.0,861.0,1.09,0.183,15.0,94.2
2021-03-31,WI,301.0,727.0,1.09,0.185,23.0,81.4
2021-04-01,WI,298.0,867.0,1.09,0.19,11.0,82.2
2021-04-02,WI,305.0,871.0,1.09,0.197,11.0,83.0
2021-04-03,WI,306.0,789.0,1.09,0.204,4.0,84.7
2021-04-04,WI,296.0,637.0,1.08,0.21,0.0,87.5
2021-04-05,WI,308.0,351.0,1.08,0.213,1.0,87.6
2021-04-06,WI,344.0,1148.0,1.07,0.214,8.0,92.6
2021-04-07,WI,356.0,938.0,1.06,0.216,7.0,96.2
2021-04-08,WI,357.0,1115.0,1.05,0.224,14.0,100.5
2021-04-09,WI,372.0,1194.0,1.04,0.233,5.0,106.0
2021-04-10,WI,345.0,921.0,1.03,0.242,4.0,108.3
2021-04-11,WI,352.0,612.0,1.02,0.252,1.0,107.8
2021-04-12,WI,357.0,483.0,1.01,0.258,3.0,110.1
2021-04-13,WI,367.0,1125.0,1.0,0.259,10.0,109.7
2021-04-14,WI,396.0,1003.0,0.99,0.263,8.0,110.8
2021-04-15,WI,365.0,1084.0,0.98,0.267,4.0,110.3
2021-04-16,WI,362.0,903.0,0.97,0.273,6.0,105.3
2021-04-17,WI,369.0,845.0,0.97,0.281,10.0,104.0
2021-04-18,WI,372.0,603.0,0.96,0.288,0.0,103.8
2021-04-19,WI,409.0,419.0,0.95,0.295,1.0,102.7
2021-04-20,WI,393.0,933.0,0.95,0.297,6.0,99.4
2021-04-21,WI,433.0,762.0,0.95,0.3,3.0,95.3
2021-04-22,WI,415.0,828.0,0.94,0.307,8.0,90.9
2021-04-23,WI,427.0,879.0,0.94,0.317,14.0,90.5
2021-04-24,WI,407.0,643.0,0.94,0.324,22.0,87.0
2021-04-25,WI,407.0,465.0,0.94,0.331,0.0,84.7
2021-04-26,WI,403.0,476.0,0.94,0.335,0.0,85.6
2021-04-27,WI,391.0,940.0,0.94,0.336,21.0,85.8
2021-04-28,WI,413.0,824.0,0.94,0.34,40.0,86.8
2021-04-29,WI,391.0,904.0,0.93,0.346,8.0,88.1
2021-04-30,WI,403.0,850.0,0.93,0.353,8.0,87.6
2021-05-01,WI,393.0,752.0,0.93,0.359,19.0,89.5
2021-05-02,WI,374.0,476.0,0.92,0.364,0.0,89.7
2021-05-03,WI,372.0,391.0,0.92,0.366,0.0,88.2
2021-05-04,WI,378.0,824.0,0.91,0.367,15.0,86.2
2021-05-05,WI,383.0,775.0,0.9,0.37,14.0,85.4
2021-05-06,WI,389.0,793.0,0.9,0.375,18.0,83.5
2021-05-07,WI,385.0,749.0,0.89,0.381,11.0,81.8
2021-05-08,WI,373.0,620.0,0.88,0.386,27.0,79.5
2021-05-09,WI,423.0,339.0,0.88,0.392,0.0,77.1
2021-05-10,WI,375.0,232.0,0.87,0.396,0.0,74.4
2021-05-11,WI,374.0,574.0,0.86,0.398,14.0,70.1
2021-05-12,WI,390.0,663.0,0.86,0.4,21.0,68.2
2021-05-13,WI,388.0,571.0,0.85,0.404,19.0,64.4
2021-05-14,WI,399.0,597.0,0.84,0.408,1.0,61.8
2021-05-15,WI,393.0,618.0,0.84,0.413,5.0,61.7
2021-05-16,WI,376.0,0.0,0.83,0.416,0.0,59.2
2021-05-17,WI,391.0,381.0,0.82,0.418,0.0,58.5
2021-05-18,WI,381.0,558.0,0.81,0.419,14.0,58.2
2021-05-19,WI,352.0,514.0,0.8,0.42,6.0,55.6
2021-05-20,WI,312.0,569.0,0.79,0.423,2.0,55.6
2021-05-21,WI,312.0,464.0,0.79,0.426,11.0,53.3
2021-05-22,WI,287.0,354.0,0.78,0.43,3.0,48.8
2021-05-23,WI,295.0,156.0,0.76,0.433,0.0,48.2
2021-05-24,WI,295.0,169.0,0.75,0.435,1.0,47.8
2021-05-25,WI,293.0,435.0,0.75,0.435,11.0,45.7
2021-05-26,WI,279.0,365.0,0.74,0.437,5.0,43.1
2021-05-27,WI,262.0,350.0,0.73,0.439,0.0,39.4
2021-05-28,WI,262.0,265.0,0.72,0.441,16.0,36.0
2021-05-29,WI,247.0,0.0,0.72,0.443,0.0,32.3
2021-05-30,WI,223.0,0.0,0.72,0.445,0.0,31.9
2021-05-31,WI,229.0,414.0,0.71,0.446,26.0,31.4
2021-06-01,WI,249.0,63.0,0.71,0.446,19.0,25.0
2021-06-02,WI,229.0,259.0,0.71,0.446,19.0,23.2
2021-06-03,WI,227.0,200.0,0.72,0.448,29.0,20.6
2021-06-04,WI,226.0,211.0,0.72,0.449,31.0,19.7
2021-06-05,WI,213.0,0.0,0.72,0.449,0.0,19.0
2021-06-06,WI,201.0,0.0,0.73,0.454,0.0,18.4
2021-06-07,WI,203.0,298.0,0.73,0.456,11.0,17.7
2021-06-08,WI,205.0,202.0,0.74,0.457,16.0,20.1
2021-06-09,WI,192.0,130.0,0.75,0.458,14.0,17.9
2021-06-10,WI,174.0,185.0,0.75,0.46,12.0,17.6
2021-06-11,WI,174.0,110.0,0.76,0.46,6.0,15.9
2021-06-12,WI,162.0,0.0,0.77,0.462,0.0,15.3
2021-06-13,WI,163.0,0.0,0.78,0.464,0.0,14.8
2021-06-14,WI,162.0,201.0,0.79,0.468,2.0,14.2
2021-06-15,WI,165.0,130.0,0.8,0.469,8.0,13.0
2021-06-16,WI,150.0,36.0,0.81,0.469,18.0,11.4
2021-06-17,WI,157.0,108.0,0.83,0.473,5.0,10.0
2021-06-18,WI,153.0,122.0,0.84,0.475,1.0,10.3
2021-06-19,WI,150.0,0.0,0.86,0.477,0.0,9.9
2021-06-20,WI,141.0,0.0,0.87,0.478,0.0,9.6
2021-06-21,WI,144.0,145.0,0.89,0.479,17.0,9.3
2021-06-22,WI,139.0,113.0,0.91,0.48,3.0,9.0
2021-06-23,WI,144.0,113.0,0.93,0.481,10.0,10.3
2021-06-24,WI,123.0,142.0,0.95,0.482,15.0,10.9
2021-06-25,WI,125.0,66.0,0.97,0.483,7.0,9.9
2021-06-26,WI,105.0,0.0,0.99,0.485,0.0,9.9
2021-06-27,WI,113.0,0.0,1.01,0.49,0.0,9.9
2021-06-28,WI,114.0,144.0,1.03,0.493,10.0,9.9
2021-06-29,WI,130.0,135.0,1.05,0.494,17.0,10.3
2021-06-30,WI,121.0,90.0,1.07,0.495,2.0,9.9
2021-07-01,WI,118.0,119.0,1.1,0.496,6.0,9.5
2021-07-02,WI,100.0,115.0,1.12,0.497,1.0,10.4
2021-07-03,WI,94.0,0.0,1.14,0.499,0.0,10.4
2021-07-04,WI,92.0,0.0,1.16,0.503,0.0,10.4
2021-07-05,WI,96.0,148.0,1.19,0.503,9.0,10.4
2021-07-06,WI,97.0,45.0,1.21,0.503,0.0,8.9
2021-07-07,WI,114.0,176.0,1.23,0.504,10.0,10.4
2021-07-08,WI,115.0,235.0,1.25,0.504,4.0,12.3
2021-07-09,WI,101.0,144.0,1.27,0.505,24.0,12.8
2021-07-10,WI,98.0,0.0,1.29,0.506,0.0,14.0
2021-07-11,WI,103.0,0.0,1.31,0.507,0.0,15.1
2021-07-12,WI,131.0,341.0,1.33,0.507,3.0,16.2
2021-07-13,WI,136.0,236.0,1.35,0.508,4.0,19.4
2021-07-14,WI,126.0,209.0,1.37,0.508,7.0,20.0
2021-07-15,WI,120.0,215.0,1.39,0.509,2.0,19.7
2021-07-16,WI,125.0,218.0,1.4,0.51,11.0,20.9
2021-07-17,WI,125.0,0.0,1.42,0.51,0.0,21.4
2021-07-18,WI,144.0,0.0,1.43,0.511,0.0,21.9
2021-07-19,WI,157.0,422.0,1.44,0.511,3.0,22.3
2021-07-20,WI,166.0,499.0,1.45,0.512,11.0,26.8
2021-07-21,WI,189.0,413.0,1.45,0.512,6.0,30.3
2021-07-22,WI,165.0,406.0,1.46,0.513,5.0,33.6
2021-07-23,WI,173.0,502.0,1.46,0.514,6.0,38.5
2021-07-24,WI,197.0,0.0,1.46,0.514,0.0,41.6
2021-07-25,WI,212.0,0.0,1.45,0.515,0.0,44.7
2021-07-26,WI,206.0,959.0,1.44,0.515,13.0,47.7
2021-07-27,WI,214.0,1096.0,1.43,0.516,8.0,58.0
2021-07-28,WI,227.0,883.0,1.41,0.516,21.0,66.1
2021-07-29,WI,243.0,1011.0,1.39,0.517,5.0,76.4
2021-07-30,WI,273.0,1157.0,1.38,0.517,3.0,87.7
2021-07-31,WI,298.0,0.0,1.35,0.518,0.0,94.1
2021-08-01,WI,308.0,0.0,1.33,0.518,0.0,100.5
2021-08-02,WI,350.0,2075.0,1.31,0.519,5.0,106.9
2021-08-03,WI,395.0,1611.0,1.28,0.519,4.0,115.7
2021-08-04,WI,412.0,1333.0,1.26,0.519,3.0,123.4
2021-08-05,WI,453.0,1744.0,1.24,0.52,3.0,136.0
2021-08-06,WI,485.0,1291.0,1.22,0.521,0.0,138.3
2021-08-07,WI,452.0,0.0,1.2,0.522,0.0,140.9
2021-08-08,WI,493.0,0.0,1.18,0.522,0.0,143.4
2021-08-09,WI,540.0,2518.0,1.16,0.523,6.0,145.9
2021-08-10,WI,572.0,1810.0,1.15,0.523,5.0,149.4
2021-08-11,WI,623.0,1524.0,1.13,0.523,3.0,152.6
2021-08-12,WI,669.0,1661.0,1.12,0.524,3.0,151.2
2021-08-13,WI,680.0,2082.0,1.12,0.525,5.0,164.8
2021-08-14,WI,643.0,0.0,1.11,0.525,0.0,164.4
2021-08-15,WI,654.0,0.0,1.11,0.525,0.0,164.0
2021-08-16,WI,730.0,2448.0,1.1,0.527,2.0,163.6
2021-08-17,WI,777.0,2025.0,1.1,0.527,12.0,167.3
