state_id,date_,hopital_beds,population
MI,2021-07-29,397,9992427
MI,2021-07-30,409,9992427
MI,2021-07-31,423,9992427
MI,2021-08-01,441,9992427
MI,2021-08-02,462,9992427
MI,2021-08-03,517,9992427
MI,2021-08-04,540,9992427
MI,2021-08-05,576,9992427
MI,2021-08-06,599,9992427
MI,2021-08-07,646,9992427
MI,2021-08-08,686,9992427
MI,2021-08-09,752,9992427
MI,2021-08-10,798,9992427
MI,2021-08-11,858,9992427
MI,2021-08-12,858,9992427
MI,2021-08-13,907,9992427
MI,2021-08-14,866,9992427
MI,2021-08-15,876,9992427
MI,2021-08-16,927,9992427
MI,2021-08-17,908,9992427
MI,2021-08-18,939,9992427
MI,2021-08-19,980,9992427
MI,2021-08-20,1005,9992427
MI,2021-08-21,1016,9992427
MI,2021-08-22,1069,9992427
MI,2021-08-23,1159,9992427
MI,2021-08-24,1184,9992427
MI,2021-08-25,1231,9992427
MI,2021-08-26,1237,9992427
MI,2021-08-27,1248,9992427
MI,2021-08-28,1239,9992427
MI,2021-08-29,1227,9992427
MI,2021-08-30,1249,9992427
MI,2021-08-31,1215,9992427
MI,2021-09-01,1262,9992427
MI,2021-09-02,1248,9992427
MI,2021-09-03,1246,9992427
MI,2021-09-04,1214,9992427
MI,2021-09-05,1226,9992427
MI,2021-09-06,1298,9992427
MI,2021-09-07,1397,9992427
MI,2021-09-08,1415,9992427
MI,2021-09-09,1464,9992427
MI,2021-09-10,1467,9992427
MI,2021-09-11,1458,9992427
MI,2021-09-12,1477,9992427
MI,2021-09-13,1513,9992427
MI,2021-09-14,1532,9992427
MI,2021-09-15,1545,9992427
MI,2021-09-16,1479,9992427
MI,2021-09-17,1469,9992427
MI,2021-09-18,1503,9992427
MI,2021-09-19,1502,9992427
MI,2021-09-20,1524,9992427
MI,2021-09-21,1570,9992427
MI,2021-09-22,1576,9992427
MI,2021-09-23,1580,9992427
MI,2021-09-24,1595,9992427
MI,2021-09-25,1599,9992427
MI,2021-09-26,1623,9992427
MI,2021-09-27,1644,9992427
MI,2021-09-28,1666,9992427
MI,2021-09-29,1708,9992427
MI,2021-09-30,1710,9992427
MI,2021-10-01,1702,9992427
MI,2021-10-02,1681,9992427
MI,2021-10-03,1767,9992427
MI,2021-10-04,1830,9992427
MI,2021-10-05,1861,9992427
MI,2021-10-06,1901,9992427
MI,2021-10-07,1984,9992427
MI,2021-10-08,1978,9992427
MI,2021-10-09,1965,9992427
MI,2021-10-10,2047,9992427
MI,2021-10-11,2140,9992427
MI,2021-10-12,2183,9992427
MI,2021-10-13,2199,9992427
MI,2021-10-14,2198,9992427
MI,2021-10-15,2156,9992427
MI,2021-10-16,2150,9992427
MI,2021-10-17,2161,9992427
MI,2021-10-18,2230,9992427
MI,2021-10-19,2284,9992427
MI,2021-10-20,2247,9992427
MI,2021-10-21,2209,9992427
MI,2021-10-22,2213,9992427
MI,2021-10-23,2151,9992427
MI,2021-10-24,2204,9992427
MI,2021-10-25,2259,9992427
MI,2021-10-26,2263,9992427
MI,2021-10-27,2220,9992427
MI,2021-10-28,2228,9992427
MI,2021-10-29,2260,9992427
MI,2021-10-30,2234,9992427
MI,2021-10-31,2243,9992427
MI,2021-11-01,2299,9992427
MI,2021-11-02,2344,9992427
MI,2021-11-03,2321,9992427
MI,2021-11-04,2361,9992427
MI,2021-11-05,2430,9992427
MI,2021-11-06,2450,9992427
MI,2021-11-07,2611,9992427
MI,2021-11-08,2762,9992427
MI,2021-11-09,2782,9992427
MI,2021-11-10,2793,9992427
MI,2021-11-11,2855,9992427
MI,2021-11-12,2946,9992427
MI,2021-11-13,3076,9992427
MI,2021-11-14,3122,9992427
MI,2021-11-15,3245,9992427
MI,2021-11-16,3336,9992427
MI,2021-11-17,3425,9992427
MI,2021-11-18,3558,9992427
MI,2021-11-19,3669,9992427
MI,2021-11-20,3739,9992427
MI,2021-11-21,3806,9992427
MI,2021-11-22,3953,9992427
MI,2021-11-23,4095,9992427
MI,2021-11-24,4124,9992427
MI,2021-11-25,4140,9992427
MI,2021-11-26,4235,9992427
MI,2021-11-27,4220,9992427
MI,2021-11-28,4332,9992427
MI,2021-11-29,4441,9992427
MI,2021-11-30,4534,9992427
MI,2021-12-01,4524,9992427
MI,2021-12-02,4452,9992427
MI,2021-12-03,4556,9992427
MI,2021-12-04,4487,9992427
MI,2021-12-05,4514,9992427
MI,2021-12-06,4638,9992427
MI,2021-12-07,4759,9992427
MI,2021-12-08,4686,9992427
MI,2021-12-09,4752,9992427
MI,2021-12-10,4745,9992427
MI,2021-12-11,4716,9992427
MI,2021-12-12,4765,9992427
MI,2021-12-13,4759,9992427
MI,2021-12-14,4691,9992427
MI,2021-12-15,4603,9992427
MI,2021-12-16,4473,9992427
MI,2021-12-17,4380,9992427
MI,2021-12-18,4154,9992427
MI,2021-12-19,4109,9992427
MI,2021-12-20,4106,9992427
MI,2021-12-21,3863,9992427
MI,2021-12-22,3920,9992427
MI,2021-12-23,3753,9992427
MI,2021-12-24,3673,9992427
MI,2021-12-25,3646,9992427
MI,2021-12-26,3779,9992427
MI,2021-12-27,3857,9992427
MI,2021-12-28,3857,9992427
MI,2021-12-29,3936,9992427
MI,2021-12-30,4002,9992427
MI,2021-12-31,4066,9992427
MI,2022-01-01,4117,9992427
MI,2022-01-02,4249,9992427
MI,2022-01-03,4261,9992427
MI,2022-01-04,4475,9992427
MI,2022-01-05,4561,9992427
MI,2022-01-06,4611,9992427
MI,2022-01-07,4846,9992427
MI,2022-01-08,4737,9992427
MI,2022-01-09,4802,9992427
MI,2022-01-10,4986,9992427
MI,2022-01-11,4946,9992427
MI,2022-01-12,4868,9992427
MI,2022-01-13,4872,9992427
MI,2022-01-14,4922,9992427
MI,2022-01-15,4778,9992427
MI,2022-01-16,4741,9992427
MI,2022-01-17,4802,9992427
MI,2022-01-18,4838,9992427
MI,2022-01-19,4726,9992427
MI,2022-01-20,4621,9992427
MI,2022-01-21,4463,9992427
MI,2022-01-22,4264,9992427
MI,2022-01-23,4242,9992427
MI,2022-01-24,4220,9992427
MI,2022-01-25,4185,9992427
MI,2022-01-26,4016,9992427
MI,2022-01-27,3803,9992427
MI,2022-01-28,3692,9992427
MI,2022-01-29,3529,9992427
MI,2022-01-30,3517,9992427
MI,2022-01-31,3417,9992427
MI,2022-02-01,3318,9992427
MI,2022-02-02,3227,9992427
MI,2022-02-03,3109,9992427
MI,2022-02-04,2929,9992427
MI,2022-02-05,2718,9992427
MI,2022-02-06,2691,9992427
MI,2022-02-07,2699,9992427
MI,2022-02-08,2638,9992427
MI,2022-02-09,2585,9992427
MI,2022-02-10,2512,9992427
MI,2022-02-11,2428,9992427
MI,2022-02-12,2302,9992427
MI,2022-02-13,2203,9992427
MI,2022-02-14,2204,9992427
MI,2022-02-15,2056,9992427
MI,2022-02-16,1918,9992427
MI,2022-02-17,1805,9992427
MI,2022-02-18,1726,9992427
MI,2022-02-19,1661,9992427
MI,2022-02-20,1642,9992427
MI,2022-02-21,1660,9992427
MI,2022-02-22,1635,9992427
MI,2022-02-23,1563,9992427
MI,2022-02-24,1427,9992427
MI,2022-02-25,1315,9992427
MI,2022-02-26,1230,9992427
MI,2022-02-27,1167,9992427
MN,2021-03-01,317,5706398
MN,2021-03-02,322,5706398
MN,2021-03-03,317,5706398
MN,2021-03-04,302,5706398
MN,2021-03-05,289,5706398
MN,2021-03-06,287,5706398
MN,2021-03-07,293,5706398
MN,2021-03-08,311,5706398
MN,2021-03-09,314,5706398
MN,2021-03-10,305,5706398
MN,2021-03-11,317,5706398
MN,2021-03-12,342,5706398
MN,2021-03-13,337,5706398
MN,2021-03-14,335,5706398
MN,2021-03-15,333,5706398
MN,2021-03-16,359,5706398
MN,2021-03-17,379,5706398
MN,2021-03-18,398,5706398
MN,2021-03-19,402,5706398
MN,2021-03-20,395,5706398
MN,2021-03-21,392,5706398
MN,2021-03-22,397,5706398
MN,2021-03-23,415,5706398
MN,2021-03-24,416,5706398
MN,2021-03-25,447,5706398
MN,2021-03-26,453,5706398
MN,2021-03-27,431,5706398
MN,2021-03-28,419,5706398
MN,2021-03-29,436,5706398
MN,2021-03-30,517,5706398
MN,2021-03-31,547,5706398
MN,2021-04-01,530,5706398
MN,2021-04-02,553,5706398
MN,2021-04-03,557,5706398
MN,2021-04-04,544,5706398
MN,2021-04-05,595,5706398
MN,2021-04-06,622,5706398
MN,2021-04-07,669,5706398
MN,2021-04-08,702,5706398
MN,2021-04-09,715,5706398
MN,2021-04-10,719,5706398
MN,2021-04-11,756,5706398
MN,2021-04-12,787,5706398
MN,2021-04-13,771,5706398
MN,2021-04-14,807,5706398
MN,2021-04-15,783,5706398
MN,2021-04-16,771,5706398
MN,2021-04-17,800,5706398
MN,2021-04-18,794,5706398
MN,2021-04-19,799,5706398
MN,2021-04-20,777,5706398
MN,2021-04-21,787,5706398
MN,2021-04-22,824,5706398
MN,2021-04-23,765,5706398
MN,2021-04-24,747,5706398
MN,2021-04-25,737,5706398
MN,2021-04-26,755,5706398
MN,2021-04-27,758,5706398
MN,2021-04-28,751,5706398
MN,2021-04-29,733,5706398
MN,2021-04-30,737,5706398
MN,2021-05-01,703,5706398
MN,2021-05-02,674,5706398
MN,2021-05-03,680,5706398
MN,2021-05-04,686,5706398
MN,2021-05-05,670,5706398
MN,2021-05-06,663,5706398
MN,2021-05-07,621,5706398
MN,2021-05-08,582,5706398
MN,2021-05-09,572,5706398
MN,2021-05-10,577,5706398
MN,2021-05-11,557,5706398
MN,2021-05-12,544,5706398
MN,2021-05-13,554,5706398
MN,2021-05-14,549,5706398
MN,2021-05-15,523,5706398
MN,2021-05-16,495,5706398
MN,2021-05-17,515,5706398
MN,2021-05-18,500,5706398
MN,2021-05-19,485,5706398
MN,2021-05-20,477,5706398
MN,2021-05-21,469,5706398
MN,2021-05-22,457,5706398
MN,2021-05-23,451,5706398
MN,2021-05-24,438,5706398
MN,2021-05-25,430,5706398
MN,2021-05-26,400,5706398
MN,2021-05-27,378,5706398
MN,2021-05-28,363,5706398
MN,2021-05-29,335,5706398
MN,2021-05-30,318,5706398
MN,2021-05-31,312,5706398
MN,2021-06-01,322,5706398
MN,2021-06-02,321,5706398
MN,2021-06-03,325,5706398
MN,2021-06-04,314,5706398
MN,2021-06-05,298,5706398
MN,2021-06-06,288,5706398
MN,2021-06-07,261,5706398
MN,2021-06-08,268,5706398
MN,2021-06-09,274,5706398
MN,2021-06-10,251,5706398
MN,2021-06-11,236,5706398
MN,2021-06-12,224,5706398
MN,2021-06-13,207,5706398
MN,2021-06-14,197,5706398
MN,2021-06-15,213,5706398
MN,2021-06-16,214,5706398
MN,2021-06-17,199,5706398
MN,2021-06-18,197,5706398
MN,2021-06-19,182,5706398
MN,2021-06-20,171,5706398
MN,2021-06-21,172,5706398
MN,2021-06-22,161,5706398
MN,2021-06-23,163,5706398
MN,2021-06-24,156,5706398
MN,2021-06-25,149,5706398
MN,2021-06-26,145,5706398
MN,2021-06-27,144,5706398
MN,2021-06-28,139,5706398
MN,2021-06-29,142,5706398
MN,2021-06-30,151,5706398
MN,2021-07-01,158,5706398
MN,2021-07-02,146,5706398
MN,2021-07-03,143,5706398
MN,2021-07-04,148,5706398
MN,2021-07-05,152,5706398
MN,2021-07-06,148,5706398
MN,2021-07-07,145,5706398
MN,2021-07-08,166,5706398
MN,2021-07-09,159,5706398
MN,2021-07-10,172,5706398
MN,2021-07-11,161,5706398
MN,2021-07-12,154,5706398
MN,2021-07-13,155,5706398
MN,2021-07-14,154,5706398
MN,2021-07-15,142,5706398
MN,2021-07-16,152,5706398
MN,2021-07-17,139,5706398
MN,2021-07-18,156,5706398
MN,2021-07-19,149,5706398
MN,2021-07-20,171,5706398
MN,2021-07-21,166,5706398
MN,2021-07-22,184,5706398
MN,2021-07-23,209,5706398
MN,2021-07-24,206,5706398
MN,2021-07-25,216,5706398
MN,2021-07-26,222,5706398
MN,2021-07-27,256,5706398
MN,2021-07-28,269,5706398
MN,2021-07-29,295,5706398
MN,2021-07-30,293,5706398
MN,2021-07-31,298,5706398
MN,2021-08-01,309,5706398
MN,2021-08-02,303,5706398
MN,2021-08-03,318,5706398
MN,2021-08-04,335,5706398
MN,2021-08-05,328,5706398
MN,2021-08-06,365,5706398
MN,2021-08-07,372,5706398
MN,2021-08-08,380,5706398
MN,2021-08-09,407,5706398
MN,2021-08-10,415,5706398
MN,2021-08-11,440,5706398
MN,2021-08-12,499,5706398
MN,2021-08-13,494,5706398
MN,2021-08-14,495,5706398
MN,2021-08-15,496,5706398
MN,2021-08-16,524,5706398
MN,2021-08-17,557,5706398
MN,2021-08-18,553,5706398
MN,2021-08-19,558,5706398
MN,2021-08-20,594,5706398
MN,2021-08-21,602,5706398
MN,2021-08-22,594,5706398
MN,2021-08-23,622,5706398
MN,2021-08-24,663,5706398
MN,2021-08-25,664,5706398
MN,2021-08-26,684,5706398
MN,2021-08-27,689,5706398
MN,2021-08-28,677,5706398
MN,2021-08-29,678,5706398
MN,2021-08-30,673,5706398
MN,2021-08-31,704,5706398
MN,2021-09-01,727,5706398
MN,2021-09-02,736,5706398
MN,2021-09-03,709,5706398
MN,2021-09-04,701,5706398
MN,2021-09-05,711,5706398
MN,2021-09-06,730,5706398
MN,2021-09-07,757,5706398
MN,2021-09-08,775,5706398
MN,2021-09-09,775,5706398
MN,2021-09-10,773,5706398
MN,2021-09-11,730,5706398
MN,2021-09-12,772,5706398
MN,2021-09-13,848,5706398
MN,2021-09-14,816,5706398
MN,2021-09-15,812,5706398
MN,2021-09-16,809,5706398
MN,2021-09-17,841,5706398
MN,2021-09-18,858,5706398
MN,2021-09-19,872,5706398
MN,2021-09-20,886,5706398
MN,2021-09-21,890,5706398
MN,2021-09-22,884,5706398
MN,2021-09-23,849,5706398
MN,2021-09-24,874,5706398
MN,2021-09-25,866,5706398
MN,2021-09-26,855,5706398
MN,2021-09-27,866,5706398
MN,2021-09-28,923,5706398
MN,2021-09-29,893,5706398
MN,2021-09-30,909,5706398
MN,2021-10-01,934,5706398
MN,2021-10-02,926,5706398
MN,2021-10-03,944,5706398
MN,2021-10-04,964,5706398
MN,2021-10-05,988,5706398
MN,2021-10-06,992,5706398
MN,2021-10-07,1011,5706398
MN,2021-10-08,1035,5706398
MN,2021-10-09,1024,5706398
MN,2021-10-10,1041,5706398
MN,2021-10-11,1089,5706398
MN,2021-10-12,1115,5706398
MN,2021-10-13,1098,5706398
MN,2021-10-14,1112,5706398
MN,2021-10-15,1110,5706398
MN,2021-10-16,1070,5706398
MN,2021-10-17,1050,5706398
MN,2021-10-18,1054,5706398
MN,2021-10-19,1057,5706398
MN,2021-10-20,1046,5706398
MN,2021-10-21,1019,5706398
MN,2021-10-22,1018,5706398
MN,2021-10-23,1005,5706398
MN,2021-10-24,1028,5706398
MN,2021-10-25,1041,5706398
MN,2021-10-26,1018,5706398
MN,2021-10-27,1042,5706398
MN,2021-10-28,1023,5706398
MN,2021-10-29,1028,5706398
MN,2021-10-30,1057,5706398
MN,2021-10-31,1044,5706398
MN,2021-11-01,1094,5706398
MN,2021-11-02,1111,5706398
MN,2021-11-03,1130,5706398
MN,2021-11-04,1103,5706398
MN,2021-11-05,1100,5706398
MN,2021-11-06,1090,5706398
MN,2021-11-07,1188,5706398
MN,2021-11-08,1248,5706398
MN,2021-11-09,1288,5706398
MN,2021-11-10,1318,5706398
MN,2021-11-11,1379,5706398
MN,2021-11-12,1410,5706398
MN,2021-11-13,1403,5706398
MN,2021-11-14,1446,5706398
MN,2021-11-15,1486,5706398
MN,2021-11-16,1530,5706398
MN,2021-11-17,1537,5706398
MN,2021-11-18,1584,5706398
MN,2021-11-19,1527,5706398
MN,2021-11-20,1517,5706398
MN,2021-11-21,1544,5706398
MN,2021-11-22,1569,5706398
MN,2021-11-23,1570,5706398
MN,2021-11-24,1599,5706398
MN,2021-11-25,1592,5706398
MN,2021-11-26,1615,5706398
MN,2021-11-27,1616,5706398
MN,2021-11-28,1664,5706398
MN,2021-11-29,1665,5706398
MN,2021-11-30,1692,5706398
MN,2021-12-01,1679,5706398
MN,2021-12-02,1706,5706398
MN,2021-12-03,1733,5706398
MN,2021-12-04,1729,5706398
MN,2021-12-05,1738,5706398
MN,2021-12-06,1792,5706398
MN,2021-12-07,1799,5706398
MN,2021-12-08,1821,5706398
MN,2021-12-09,1780,5706398
MN,2021-12-10,1773,5706398
MN,2021-12-11,1693,5706398
MN,2021-12-12,1736,5706398
MN,2021-12-13,1750,5706398
MN,2021-12-14,1739,5706398
MN,2021-12-15,1681,5706398
MN,2021-12-16,1655,5706398
MN,2021-12-17,1595,5706398
MN,2021-12-18,1575,5706398
MN,2021-12-19,1577,5706398
MN,2021-12-20,1565,5706398
MN,2021-12-21,1518,5706398
MN,2021-12-22,1531,5706398
MN,2021-12-23,1513,5706398
MN,2021-12-24,1500,5706398
MN,2021-12-25,1444,5706398
MN,2021-12-26,1467,5706398
MN,2021-12-27,1477,5706398
MN,2021-12-28,1457,5706398
MN,2021-12-29,1430,5706398
MN,2021-12-30,1434,5706398
MN,2021-12-31,1432,5706398
MN,2022-01-01,1438,5706398
MN,2022-01-02,1441,5706398
MN,2022-01-03,1484,5706398
MN,2022-01-04,1524,5706398
MN,2022-01-05,1638,5706398
MN,2022-01-06,1633,5706398
MN,2022-01-07,1611,5706398
MN,2022-01-08,1591,5706398
MN,2022-01-09,1644,5706398
MN,2022-01-10,1642,5706398
MN,2022-01-11,1618,5706398
MN,2022-01-12,1749,5706398
MN,2022-01-13,1749,5706398
MN,2022-01-14,1765,5706398
MN,2022-01-15,1722,5706398
MN,2022-01-16,1700,5706398
MN,2022-01-17,1725,5706398
MN,2022-01-18,1709,5706398
MN,2022-01-19,1756,5706398
MN,2022-01-20,1684,5706398
MN,2022-01-21,1676,5706398
MN,2022-01-22,1649,5706398
MN,2022-01-23,1616,5706398
MN,2022-01-24,1609,5706398
MN,2022-01-25,1650,5706398
MN,2022-01-26,1658,5706398
MN,2022-01-27,1593,5706398
MN,2022-01-28,1564,5706398
MN,2022-01-29,1489,5706398
MN,2022-01-30,1510,5706398
MN,2022-01-31,1497,5706398
MN,2022-02-01,1489,5706398
MN,2022-02-02,1457,5706398
MN,2022-02-03,1358,5706398
MN,2022-02-04,1354,5706398
MN,2022-02-05,1239,5706398
MN,2022-02-06,1231,5706398
MN,2022-02-07,1279,5706398
MN,2022-02-08,1265,5706398
MN,2022-02-09,1208,5706398
MN,2022-02-10,1172,5706398
MN,2022-02-11,1133,5706398
MN,2022-02-12,1059,5706398
MN,2022-02-13,1026,5706398
MN,2022-02-14,999,5706398
MN,2022-02-15,926,5706398
MN,2022-02-16,909,5706398
MN,2022-02-17,897,5706398
MN,2022-02-18,832,5706398
MN,2022-02-19,772,5706398
MN,2022-02-20,750,5706398
MN,2022-02-21,712,5706398
MN,2022-02-22,719,5706398
MN,2022-02-23,720,5706398
MN,2022-02-24,693,5706398
MN,2022-02-25,641,5706398
MN,2022-02-26,609,5706398
MN,2022-02-27,615,5706398
MO,2021-03-01,1000,6169038
MO,2021-03-02,1019,6169038
MO,2021-03-03,1001,6169038
MO,2021-03-04,978,6169038
MO,2021-03-05,984,6169038
MO,2021-03-06,967,6169038
MO,2021-03-07,924,6169038
MO,2021-03-08,880,6169038
MO,2021-03-09,855,6169038
MO,2021-03-10,891,6169038
MO,2021-03-11,896,6169038
MO,2021-03-12,874,6169038
MO,2021-03-13,874,6169038
MO,2021-03-14,860,6169038
MO,2021-03-15,838,6169038
MO,2021-03-16,902,6169038
MO,2021-03-17,909,6169038
MO,2021-03-18,872,6169038
MO,2021-03-19,903,6169038
MO,2021-03-20,823,6169038
MO,2021-03-21,785,6169038
MO,2021-03-22,792,6169038
MO,2021-03-23,837,6169038
MO,2021-03-24,846,6169038
MO,2021-03-25,824,6169038
MO,2021-03-26,818,6169038
MO,2021-03-27,821,6169038
MO,2021-03-28,788,6169038
MO,2021-03-29,711,6169038
MO,2021-03-30,797,6169038
MO,2021-03-31,764,6169038
MO,2021-04-01,779,6169038
MO,2021-04-02,773,6169038
MO,2021-04-03,704,6169038
MO,2021-04-04,695,6169038
MO,2021-04-05,727,6169038
MO,2021-04-06,810,6169038
MO,2021-04-07,833,6169038
MO,2021-04-08,818,6169038
MO,2021-04-09,788,6169038
MO,2021-04-10,771,6169038
MO,2021-04-11,779,6169038
MO,2021-04-12,772,6169038
MO,2021-04-13,818,6169038
MO,2021-04-14,797,6169038
MO,2021-04-15,757,6169038
MO,2021-04-16,786,6169038
MO,2021-04-17,713,6169038
MO,2021-04-18,711,6169038
MO,2021-04-19,745,6169038
MO,2021-04-20,769,6169038
MO,2021-04-21,798,6169038
MO,2021-04-22,781,6169038
MO,2021-04-23,767,6169038
MO,2021-04-24,803,6169038
MO,2021-04-25,771,6169038
MO,2021-04-26,761,6169038
MO,2021-04-27,848,6169038
MO,2021-04-28,822,6169038
MO,2021-04-29,814,6169038
MO,2021-04-30,815,6169038
MO,2021-05-01,816,6169038
MO,2021-05-02,716,6169038
MO,2021-05-03,760,6169038
MO,2021-05-04,799,6169038
MO,2021-05-05,799,6169038
MO,2021-05-06,806,6169038
MO,2021-05-07,792,6169038
MO,2021-05-08,773,6169038
MO,2021-05-09,774,6169038
MO,2021-05-10,763,6169038
MO,2021-05-11,811,6169038
MO,2021-05-12,816,6169038
MO,2021-05-13,767,6169038
MO,2021-05-14,728,6169038
MO,2021-05-15,706,6169038
MO,2021-05-16,667,6169038
MO,2021-05-17,658,6169038
MO,2021-05-18,664,6169038
MO,2021-05-19,692,6169038
MO,2021-05-20,684,6169038
MO,2021-05-21,700,6169038
MO,2021-05-22,657,6169038
MO,2021-05-23,632,6169038
MO,2021-05-24,649,6169038
MO,2021-05-25,662,6169038
MO,2021-05-26,679,6169038
MO,2021-05-27,664,6169038
MO,2021-05-28,657,6169038
MO,2021-05-29,652,6169038
MO,2021-05-30,678,6169038
MO,2021-05-31,637,6169038
MO,2021-06-01,673,6169038
MO,2021-06-02,722,6169038
MO,2021-06-03,679,6169038
MO,2021-06-04,667,6169038
MO,2021-06-05,649,6169038
MO,2021-06-06,641,6169038
MO,2021-06-07,674,6169038
MO,2021-06-08,699,6169038
MO,2021-06-09,729,6169038
MO,2021-06-10,688,6169038
MO,2021-06-11,704,6169038
MO,2021-06-12,714,6169038
MO,2021-06-13,717,6169038
MO,2021-06-14,744,6169038
MO,2021-06-15,767,6169038
MO,2021-06-16,740,6169038
MO,2021-06-17,790,6169038
MO,2021-06-18,779,6169038
MO,2021-06-19,788,6169038
MO,2021-06-20,761,6169038
MO,2021-06-21,804,6169038
MO,2021-06-22,833,6169038
MO,2021-06-23,855,6169038
MO,2021-06-24,858,6169038
MO,2021-06-25,881,6169038
MO,2021-06-26,889,6169038
MO,2021-06-27,856,6169038
MO,2021-06-28,909,6169038
MO,2021-06-29,945,6169038
MO,2021-06-30,958,6169038
MO,2021-07-01,978,6169038
MO,2021-07-02,966,6169038
MO,2021-07-03,1011,6169038
MO,2021-07-04,1042,6169038
MO,2021-07-05,1034,6169038
MO,2021-07-06,1118,6169038
MO,2021-07-07,1199,6169038
MO,2021-07-08,1216,6169038
MO,2021-07-09,1250,6169038
MO,2021-07-10,1238,6169038
MO,2021-07-11,1287,6169038
MO,2021-07-12,1356,6169038
MO,2021-07-13,1357,6169038
MO,2021-07-14,1424,6169038
MO,2021-07-15,1480,6169038
MO,2021-07-16,1441,6169038
MO,2021-07-17,1420,6169038
MO,2021-07-18,1497,6169038
MO,2021-07-19,1540,6169038
MO,2021-07-20,1640,6169038
MO,2021-07-21,1702,6169038
MO,2021-07-22,1694,6169038
MO,2021-07-23,1788,6169038
MO,2021-07-24,1747,6169038
MO,2021-07-25,1734,6169038
MO,2021-07-26,1828,6169038
MO,2021-07-27,1921,6169038
MO,2021-07-28,1973,6169038
MO,2021-07-29,2002,6169038
MO,2021-07-30,2049,6169038
MO,2021-07-31,2074,6169038
MO,2021-08-01,2101,6169038
MO,2021-08-02,2103,6169038
MO,2021-08-03,2141,6169038
MO,2021-08-04,2162,6169038
MO,2021-08-05,2197,6169038
MO,2021-08-06,2227,6169038
MO,2021-08-07,2226,6169038
MO,2021-08-08,2232,6169038
MO,2021-08-09,2276,6169038
MO,2021-08-10,2329,6169038
MO,2021-08-11,2357,6169038
MO,2021-08-12,2409,6169038
MO,2021-08-13,2430,6169038
MO,2021-08-14,2429,6169038
MO,2021-08-15,2364,6169038
MO,2021-08-16,2375,6169038
MO,2021-08-17,2405,6169038
MO,2021-08-18,2456,6169038
MO,2021-08-19,2467,6169038
MO,2021-08-20,2455,6169038
MO,2021-08-21,2373,6169038
MO,2021-08-22,2378,6169038
MO,2021-08-23,2352,6169038
MO,2021-08-24,2395,6169038
MO,2021-08-25,2384,6169038
MO,2021-08-26,2339,6169038
MO,2021-08-27,2323,6169038
MO,2021-08-28,2241,6169038
MO,2021-08-29,2209,6169038
MO,2021-08-30,2215,6169038
MO,2021-08-31,2244,6169038
MO,2021-09-01,2213,6169038
MO,2021-09-02,2155,6169038
MO,2021-09-03,2128,6169038
MO,2021-09-04,2004,6169038
MO,2021-09-05,1972,6169038
MO,2021-09-06,1959,6169038
MO,2021-09-07,2035,6169038
MO,2021-09-08,2111,6169038
MO,2021-09-09,2077,6169038
MO,2021-09-10,1996,6169038
MO,2021-09-11,1953,6169038
MO,2021-09-12,1930,6169038
MO,2021-09-13,1926,6169038
MO,2021-09-14,1947,6169038
MO,2021-09-15,1956,6169038
MO,2021-09-16,1975,6169038
MO,2021-09-17,1902,6169038
MO,2021-09-18,1818,6169038
MO,2021-09-19,1746,6169038
MO,2021-09-20,1762,6169038
MO,2021-09-21,1794,6169038
MO,2021-09-22,1759,6169038
MO,2021-09-23,1738,6169038
MO,2021-09-24,1682,6169038
MO,2021-09-25,1616,6169038
MO,2021-09-26,1552,6169038
MO,2021-09-27,1603,6169038
MO,2021-09-28,1590,6169038
MO,2021-09-29,1544,6169038
MO,2021-09-30,1467,6169038
MO,2021-10-01,1435,6169038
MO,2021-10-02,1433,6169038
MO,2021-10-03,1381,6169038
MO,2021-10-04,1414,6169038
MO,2021-10-05,1395,6169038
MO,2021-10-06,1374,6169038
MO,2021-10-07,1317,6169038
MO,2021-10-08,1265,6169038
MO,2021-10-09,1235,6169038
MO,2021-10-10,1218,6169038
MO,2021-10-11,1210,6169038
MO,2021-10-12,1232,6169038
MO,2021-10-13,1208,6169038
MO,2021-10-14,1232,6169038
MO,2021-10-15,1220,6169038
MO,2021-10-16,1173,6169038
MO,2021-10-17,1113,6169038
MO,2021-10-18,1113,6169038
MO,2021-10-19,1171,6169038
MO,2021-10-20,1160,6169038
MO,2021-10-21,1164,6169038
MO,2021-10-22,1151,6169038
MO,2021-10-23,1073,6169038
MO,2021-10-24,1048,6169038
MO,2021-10-25,1046,6169038
MO,2021-10-26,1088,6169038
MO,2021-10-27,1123,6169038
MO,2021-10-28,1076,6169038
MO,2021-10-29,1083,6169038
MO,2021-10-30,1051,6169038
MO,2021-10-31,1023,6169038
MO,2021-11-01,988,6169038
MO,2021-11-02,1012,6169038
MO,2021-11-03,1041,6169038
MO,2021-11-04,1006,6169038
MO,2021-11-05,973,6169038
MO,2021-11-06,974,6169038
MO,2021-11-07,956,6169038
MO,2021-11-08,980,6169038
MO,2021-11-09,1058,6169038
MO,2021-11-10,1054,6169038
MO,2021-11-11,1052,6169038
MO,2021-11-12,1012,6169038
MO,2021-11-13,1011,6169038
MO,2021-11-14,985,6169038
MO,2021-11-15,1006,6169038
MO,2021-11-16,1055,6169038
MO,2021-11-17,1081,6169038
MO,2021-11-18,1160,6169038
MO,2021-11-19,1101,6169038
MO,2021-11-20,1108,6169038
MO,2021-11-21,1143,6169038
MO,2021-11-22,1185,6169038
