state_id,date_,infection_rate,vaccinated_ratio,population
ME,2021-12-02,1.13,0.725,1354522
ME,2021-12-03,1.15,0.727,1354522
ME,2021-12-04,1.16,0.729,1354522
ME,2021-12-05,1.17,0.729,1354522
ME,2021-12-06,1.17,0.729,1354522
ME,2021-12-07,1.17,0.733,1354522
ME,2021-12-08,1.16,0.735,1354522
ME,2021-12-09,1.15,0.737,1354522
ME,2021-12-10,1.14,0.739,1354522
ME,2021-12-11,1.13,0.741,1354522
ME,2021-12-12,1.11,0.741,1354522
ME,2021-12-13,1.09,0.741,1354522
ME,2021-12-14,1.06,0.745,1354522
ME,2021-12-15,1.04,0.747,1354522
ME,2021-12-16,1.02,0.748,1354522
ME,2021-12-17,1,0.75,1354522
ME,2021-12-18,0.99,0.751,1354522
ME,2021-12-19,0.97,0.751,1354522
ME,2021-12-20,0.96,0.751,1354522
ME,2021-12-21,0.95,0.753,1354522
ME,2021-12-22,0.94,0.753,1354522
ME,2021-12-23,0.94,0.755,1354522
ME,2021-12-24,0.94,0.756,1354522
ME,2021-12-25,0.95,0.756,1354522
ME,2021-12-26,0.95,0.756,1354522
ME,2021-12-27,0.96,0.756,1354522
ME,2021-12-28,0.97,0.757,1354522
ME,2021-12-29,0.98,0.757,1354522
ME,2021-12-30,1,0.758,1354522
ME,2021-12-31,1.01,0.759,1354522
ME,2022-01-01,1.02,0.759,1354522
ME,2022-01-02,1.04,0.759,1354522
ME,2022-01-03,1.05,0.759,1354522
ME,2022-01-04,1.06,0.76,1354522
ME,2022-01-05,1.06,0.761,1354522
ME,2022-01-06,1.07,0.762,1354522
ME,2022-01-07,1.07,0.763,1354522
ME,2022-01-08,1.07,0.764,1354522
ME,2022-01-09,1.07,0.764,1354522
ME,2022-01-10,1.07,0.764,1354522
ME,2022-01-11,1.06,0.765,1354522
ME,2022-01-12,1.05,0.765,1354522
ME,2022-01-13,1.05,0.766,1354522
ME,2022-01-14,1.04,0.767,1354522
ME,2022-01-15,1.03,0.768,1354522
ME,2022-01-16,1.03,0.768,1354522
ME,2022-01-17,1.02,0.768,1354522
ME,2022-01-18,1.02,0.768,1354522
ME,2022-01-19,1.02,0.77,1354522
ME,2022-01-20,1.01,0.771,1354522
ME,2022-01-21,1.01,0.772,1354522
ME,2022-01-22,1.01,0.772,1354522
ME,2022-01-23,1.01,0.772,1354522
ME,2022-01-24,1.01,0.772,1354522
ME,2022-01-25,1.01,0.773,1354522
ME,2022-01-26,1.01,0.774,1354522
ME,2022-01-27,1,0.774,1354522
ME,2022-01-28,1,0.775,1354522
ME,2022-01-29,1,0.775,1354522
ME,2022-01-30,0.99,0.775,1354522
ME,2022-01-31,0.99,0.775,1354522
ME,2022-02-01,0.98,0.776,1354522
ME,2022-02-02,0.98,0.776,1354522
ME,2022-02-03,0.97,0.776,1354522
ME,2022-02-04,0.97,0.777,1354522
ME,2022-02-05,0.97,0.777,1354522
ME,2022-02-06,0.97,0.777,1354522
ME,2022-02-07,0.97,0.777,1354522
ME,2022-02-08,0.98,0.778,1354522
ME,2022-02-09,0.98,0.779,1354522
ME,2022-02-10,0.99,0.779,1354522
ME,2022-02-11,1,0.779,1354522
ME,2022-02-12,1.01,0.78,1354522
ME,2022-02-13,1.01,0.78,1354522
ME,2022-02-14,1.02,0.78,1354522
ME,2022-02-15,1.02,0.781,1354522
ME,2022-02-16,1.02,0.781,1354522
ME,2022-02-17,1.02,0.781,1354522
ME,2022-02-18,1.02,0.782,1354522
ME,2022-02-19,1.01,0.782,1354522
ME,2022-02-20,0.99,0.782,1354522
ME,2022-02-21,0.97,0.782,1354522
ME,2022-02-22,0.95,0.782,1354522
ME,2022-02-23,0.92,0.783,1354522
ME,2022-02-24,0.89,0.783,1354522
ME,2022-02-25,0.86,0.783,1354522
ME,2022-02-26,0.83,0.783,1354522
ME,2022-02-27,0.8,0.783,1354522
MI,2021-03-01,1.13,0,9992427
MI,2021-03-02,1.14,0,9992427
MI,2021-03-03,1.15,0,9992427
MI,2021-03-04,1.16,0,9992427
MI,2021-03-05,1.17,0.093,9992427
MI,2021-03-06,1.18,0.096,9992427
MI,2021-03-07,1.19,0.098,9992427
MI,2021-03-08,1.2,0.1,9992427
MI,2021-03-09,1.21,0.101,9992427
MI,2021-03-10,1.22,0.103,9992427
MI,2021-03-11,1.23,0.105,9992427
MI,2021-03-12,1.24,0.108,9992427
MI,2021-03-13,1.25,0.112,9992427
MI,2021-03-14,1.26,0.116,9992427
MI,2021-03-15,1.26,0.116,9992427
MI,2021-03-16,1.27,0.119,9992427
MI,2021-03-17,1.27,0.122,9992427
MI,2021-03-18,1.27,0.125,9992427
MI,2021-03-19,1.28,0.128,9992427
MI,2021-03-20,1.28,0.133,9992427
MI,2021-03-21,1.27,0.137,9992427
MI,2021-03-22,1.27,0.139,9992427
MI,2021-03-23,1.27,0.141,9992427
MI,2021-03-24,1.26,0.143,9992427
MI,2021-03-25,1.25,0.146,9992427
MI,2021-03-26,1.24,0.15,9992427
MI,2021-03-27,1.24,0.156,9992427
MI,2021-03-28,1.22,0.162,9992427
MI,2021-03-29,1.21,0.165,9992427
MI,2021-03-30,1.2,0.166,9992427
MI,2021-03-31,1.19,0.17,9992427
MI,2021-04-01,1.18,0.174,9992427
MI,2021-04-02,1.16,0.179,9992427
MI,2021-04-03,1.15,0.186,9992427
MI,2021-04-04,1.13,0.191,9992427
MI,2021-04-05,1.12,0.194,9992427
MI,2021-04-06,1.1,0.195,9992427
MI,2021-04-07,1.08,0.199,9992427
MI,2021-04-08,1.07,0.204,9992427
MI,2021-04-09,1.05,0.21,9992427
MI,2021-04-10,1.03,0.218,9992427
MI,2021-04-11,1.01,0.225,9992427
MI,2021-04-12,0.99,0.231,9992427
MI,2021-04-13,0.97,0.233,9992427
MI,2021-04-14,0.96,0.237,9992427
MI,2021-04-15,0.94,0.243,9992427
MI,2021-04-16,0.92,0.248,9992427
MI,2021-04-17,0.9,0.254,9992427
MI,2021-04-18,0.89,0.26,9992427
MI,2021-04-19,0.87,0.263,9992427
MI,2021-04-20,0.86,0.265,9992427
MI,2021-04-21,0.84,0.271,9992427
MI,2021-04-22,0.83,0.277,9992427
MI,2021-04-23,0.82,0.283,9992427
MI,2021-04-24,0.81,0.29,9992427
MI,2021-04-25,0.81,0.297,9992427
MI,2021-04-26,0.8,0.3,9992427
MI,2021-04-27,0.8,0.302,9992427
MI,2021-04-28,0.79,0.308,9992427
MI,2021-04-29,0.79,0.312,9992427
MI,2021-04-30,0.79,0.318,9992427
MI,2021-05-01,0.78,0.325,9992427
MI,2021-05-02,0.78,0.33,9992427
MI,2021-05-03,0.78,0.332,9992427
MI,2021-05-04,0.78,0.333,9992427
MI,2021-05-05,0.77,0.336,9992427
MI,2021-05-06,0.77,0.342,9992427
MI,2021-05-07,0.77,0.348,9992427
MI,2021-05-08,0.76,0.354,9992427
MI,2021-05-09,0.76,0.359,9992427
MI,2021-05-10,0.76,0.363,9992427
MI,2021-05-11,0.75,0.365,9992427
MI,2021-05-12,0.74,0.368,9992427
MI,2021-05-13,0.74,0.373,9992427
MI,2021-05-14,0.73,0.377,9992427
MI,2021-05-15,0.73,0.382,9992427
MI,2021-05-16,0.72,0.386,9992427
MI,2021-05-17,0.71,0.389,9992427
MI,2021-05-18,0.7,0.39,9992427
MI,2021-05-19,0.7,0.392,9992427
MI,2021-05-20,0.69,0.396,9992427
MI,2021-05-21,0.68,0.399,9992427
MI,2021-05-22,0.67,0.403,9992427
MI,2021-05-23,0.66,0.407,9992427
MI,2021-05-24,0.66,0.409,9992427
MI,2021-05-25,0.65,0.409,9992427
MI,2021-05-26,0.64,0.409,9992427
MI,2021-05-27,0.64,0.414,9992427
MI,2021-05-28,0.63,0.416,9992427
MI,2021-05-29,0.63,0.419,9992427
MI,2021-05-30,0.63,0.421,9992427
MI,2021-05-31,0.63,0.421,9992427
MI,2021-06-01,0.63,0.422,9992427
MI,2021-06-02,0.64,0.423,9992427
MI,2021-06-03,0.64,0.424,9992427
MI,2021-06-04,0.65,0.426,9992427
MI,2021-06-05,0.65,0.426,9992427
MI,2021-06-06,0.66,0.428,9992427
MI,2021-06-07,0.67,0.431,9992427
MI,2021-06-08,0.67,0.434,9992427
MI,2021-06-09,0.68,0.436,9992427
MI,2021-06-10,0.69,0.438,9992427
MI,2021-06-11,0.7,0.438,9992427
MI,2021-06-12,0.7,0.441,9992427
MI,2021-06-13,0.71,0.444,9992427
MI,2021-06-14,0.72,0.447,9992427
MI,2021-06-15,0.72,0.449,9992427
MI,2021-06-16,0.73,0.449,9992427
MI,2021-06-17,0.74,0.455,9992427
MI,2021-06-18,0.76,0.455,9992427
MI,2021-06-19,0.77,0.458,9992427
MI,2021-06-20,0.78,0.458,9992427
MI,2021-06-21,0.8,0.461,9992427
MI,2021-06-22,0.82,0.461,9992427
MI,2021-06-23,0.83,0.462,9992427
MI,2021-06-24,0.85,0.463,9992427
MI,2021-06-25,0.87,0.464,9992427
MI,2021-06-26,0.89,0.466,9992427
MI,2021-06-27,0.91,0.466,9992427
MI,2021-06-28,0.93,0.466,9992427
MI,2021-06-29,0.95,0.47,9992427
MI,2021-06-30,0.97,0.471,9992427
MI,2021-07-01,0.99,0.472,9992427
MI,2021-07-02,1.01,0.473,9992427
MI,2021-07-03,1.03,0.473,9992427
MI,2021-07-04,1.05,0.473,9992427
MI,2021-07-05,1.07,0.473,9992427
MI,2021-07-06,1.09,0.474,9992427
MI,2021-07-07,1.11,0.474,9992427
MI,2021-07-08,1.13,0.475,9992427
MI,2021-07-09,1.15,0.477,9992427
MI,2021-07-10,1.17,0.478,9992427
MI,2021-07-11,1.19,0.479,9992427
MI,2021-07-12,1.2,0.479,9992427
MI,2021-07-13,1.22,0.479,9992427
MI,2021-07-14,1.24,0.48,9992427
MI,2021-07-15,1.25,0.481,9992427
MI,2021-07-16,1.27,0.481,9992427
MI,2021-07-17,1.28,0.482,9992427
MI,2021-07-18,1.29,0.482,9992427
MI,2021-07-19,1.3,0.482,9992427
MI,2021-07-20,1.31,0.483,9992427
MI,2021-07-21,1.32,0.484,9992427
MI,2021-07-22,1.32,0.484,9992427
MI,2021-07-23,1.33,0.485,9992427
MI,2021-07-24,1.33,0.486,9992427
MI,2021-07-25,1.34,0.486,9992427
MI,2021-07-26,1.34,0.486,9992427
MI,2021-07-27,1.34,0.487,9992427
MI,2021-07-28,1.34,0.487,9992427
MI,2021-07-29,1.33,0.487,9992427
MI,2021-07-30,1.33,0.488,9992427
MI,2021-07-31,1.33,0.488,9992427
MI,2021-08-01,1.32,0.489,9992427
MI,2021-08-02,1.31,0.489,9992427
MI,2021-08-03,1.3,0.49,9992427
MI,2021-08-04,1.29,0.49,9992427
MI,2021-08-05,1.28,0.491,9992427
MI,2021-08-06,1.27,0.491,9992427
MI,2021-08-07,1.26,0.492,9992427
MI,2021-08-08,1.24,0.492,9992427
MI,2021-08-09,1.23,0.492,9992427
MI,2021-08-10,1.22,0.493,9992427
MI,2021-08-11,1.2,0.493,9992427
MI,2021-08-12,1.19,0.494,9992427
MI,2021-08-13,1.18,0.494,9992427
MI,2021-08-14,1.17,0.495,9992427
MI,2021-08-15,1.16,0.496,9992427
MI,2021-08-16,1.15,0.496,9992427
MI,2021-08-17,1.14,0.496,9992427
MI,2021-08-18,1.14,0.497,9992427
MI,2021-08-19,1.13,0.497,9992427
MI,2021-08-20,1.13,0.498,9992427
MI,2021-08-21,1.12,0.499,9992427
MI,2021-08-22,1.12,0.5,9992427
MI,2021-08-23,1.11,0.5,9992427
MI,2021-08-24,1.11,0.5,9992427
MI,2021-08-25,1.1,0.501,9992427
MI,2021-08-26,1.1,0.502,9992427
MI,2021-08-27,1.1,0.503,9992427
MI,2021-08-28,1.09,0.503,9992427
MI,2021-08-29,1.09,0.504,9992427
MI,2021-08-30,1.09,0.505,9992427
MI,2021-08-31,1.09,0.505,9992427
MI,2021-09-01,1.09,0.506,9992427
MI,2021-09-02,1.09,0.506,9992427
MI,2021-09-03,1.09,0.507,9992427
MI,2021-09-04,1.09,0.508,9992427
MI,2021-09-05,1.09,0.508,9992427
MI,2021-09-06,1.1,0.509,9992427
MI,2021-09-07,1.1,0.509,9992427
MI,2021-09-08,1.1,0.509,9992427
MI,2021-09-09,1.1,0.51,9992427
MI,2021-09-10,1.11,0.511,9992427
MI,2021-09-11,1.11,0.511,9992427
MI,2021-09-12,1.1,0.512,9992427
MI,2021-09-13,1.1,0.512,9992427
MI,2021-09-14,1.1,0.513,9992427
MI,2021-09-15,1.1,0.513,9992427
MI,2021-09-16,1.1,0.514,9992427
MI,2021-09-17,1.09,0.514,9992427
MI,2021-09-18,1.09,0.516,9992427
MI,2021-09-19,1.09,0.517,9992427
MI,2021-09-20,1.08,0.518,9992427
MI,2021-09-21,1.08,0.518,9992427
MI,2021-09-22,1.08,0.519,9992427
MI,2021-09-23,1.08,0.519,9992427
MI,2021-09-24,1.08,0.52,9992427
MI,2021-09-25,1.08,0.521,9992427
MI,2021-09-26,1.07,0.521,9992427
MI,2021-09-27,1.07,0.522,9992427
MI,2021-09-28,1.07,0.522,9992427
MI,2021-09-29,1.07,0.522,9992427
MI,2021-09-30,1.07,0.523,9992427
MI,2021-10-01,1.07,0.523,9992427
MI,2021-10-02,1.07,0.525,9992427
MI,2021-10-03,1.07,0.526,9992427
MI,2021-10-04,1.06,0.526,9992427
MI,2021-10-05,1.06,0.527,9992427
MI,2021-10-06,1.05,0.527,9992427
MI,2021-10-07,1.05,0.527,9992427
MI,2021-10-08,1.04,0.524,9992427
MI,2021-10-09,1.04,0.526,9992427
MI,2021-10-10,1.03,0.527,9992427
MI,2021-10-11,1.02,0.527,9992427
MI,2021-10-12,1.02,0.527,9992427
MI,2021-10-13,1.01,0.528,9992427
MI,2021-10-14,1,0.528,9992427
MI,2021-10-15,1,0.529,9992427
MI,2021-10-16,1,0.529,9992427
MI,2021-10-17,0.99,0.53,9992427
MI,2021-10-18,0.99,0.53,9992427
MI,2021-10-19,0.99,0.53,9992427
MI,2021-10-20,1,0.53,9992427
MI,2021-10-21,1,0.53,9992427
MI,2021-10-22,1,0.531,9992427
MI,2021-10-23,1.01,0.532,9992427
MI,2021-10-24,1.01,0.532,9992427
MI,2021-10-25,1.02,0.533,9992427
MI,2021-10-26,1.03,0.533,9992427
MI,2021-10-27,1.04,0.534,9992427
MI,2021-10-28,1.05,0.534,9992427
MI,2021-10-29,1.06,0.534,9992427
MI,2021-10-30,1.07,0.535,9992427
MI,2021-10-31,1.08,0.535,9992427
MI,2021-11-01,1.09,0.536,9992427
MI,2021-11-02,1.1,0.536,9992427
MI,2021-11-03,1.11,0.536,9992427
MI,2021-11-04,1.12,0.537,9992427
MI,2021-11-05,1.13,0.537,9992427
MI,2021-11-06,1.14,0.537,9992427
MI,2021-11-07,1.15,0.538,9992427
MI,2021-11-08,1.15,0.538,9992427
MI,2021-11-09,1.15,0.538,9992427
MI,2021-11-10,1.16,0.539,9992427
MI,2021-11-11,1.15,0.539,9992427
MI,2021-11-12,1.15,0.539,9992427
MI,2021-11-13,1.15,0.54,9992427
MI,2021-11-14,1.14,0.541,9992427
MI,2021-11-15,1.13,0.541,9992427
MI,2021-11-16,1.12,0.541,9992427
MI,2021-11-17,1.1,0.542,9992427
MI,2021-11-18,1.09,0.542,9992427
MI,2021-11-19,1.08,0.542,9992427
MI,2021-11-20,1.07,0.543,9992427
MI,2021-11-21,1.06,0.543,9992427
MI,2021-11-22,1.05,0.544,9992427
MI,2021-11-23,1.04,0.544,9992427
MI,2021-11-24,1.03,0.544,9992427
MI,2021-11-25,1.03,0.544,9992427
MI,2021-11-26,1.03,0.544,9992427
MI,2021-11-27,1.02,0.544,9992427
MI,2021-11-28,1.02,0.544,9992427
MI,2021-11-29,1.02,0.545,9992427
MI,2021-11-30,1.01,0.546,9992427
MI,2021-12-01,1.01,0.547,9992427
MI,2021-12-02,1,0.548,9992427
MI,2021-12-03,1,0.549,9992427
MI,2021-12-04,0.99,0.55,9992427
MI,2021-12-05,0.98,0.552,9992427
MI,2021-12-06,0.97,0.553,9992427
MI,2021-12-07,0.96,0.553,9992427
MI,2021-12-08,0.95,0.554,9992427
MI,2021-12-09,0.94,0.555,9992427
MI,2021-12-10,0.94,0.555,9992427
MI,2021-12-11,0.93,0.556,9992427
MI,2021-12-12,0.93,0.558,9992427
MI,2021-12-13,0.93,0.559,9992427
MI,2021-12-14,0.94,0.559,9992427
MI,2021-12-15,0.95,0.56,9992427
MI,2021-12-16,0.96,0.561,9992427
MI,2021-12-17,0.98,0.562,9992427
MI,2021-12-18,1,0.562,9992427
MI,2021-12-19,1.03,0.563,9992427
MI,2021-12-20,1.05,0.563,9992427
MI,2021-12-21,1.08,0.564,9992427
MI,2021-12-22,1.11,0.564,9992427
MI,2021-12-23,1.14,0.565,9992427
MI,2021-12-24,1.17,0.566,9992427
MI,2021-12-25,1.2,0.566,9992427
MI,2021-12-26,1.22,0.566,9992427
MI,2021-12-27,1.24,0.566,9992427
MI,2021-12-28,1.26,0.567,9992427
MI,2021-12-29,1.27,0.567,9992427
MI,2021-12-30,1.28,0.568,9992427
MI,2021-12-31,1.28,0.569,9992427
MI,2022-01-01,1.28,0.569,9992427
MI,2022-01-02,1.27,0.569,9992427
MI,2022-01-03,1.26,0.569,9992427
MI,2022-01-04,1.25,0.57,9992427
MI,2022-01-05,1.24,0.57,9992427
MI,2022-01-06,1.22,0.571,9992427
MI,2022-01-07,1.21,0.572,9992427
MI,2022-01-08,1.19,0.572,9992427
MI,2022-01-09,1.17,0.573,9992427
MI,2022-01-10,1.16,0.573,9992427
MI,2022-01-11,1.14,0.573,9992427
MI,2022-01-12,1.12,0.574,9992427
MI,2022-01-13,1.1,0.574,9992427
MI,2022-01-14,1.08,0.575,9992427
MI,2022-01-15,1.06,0.576,9992427
MI,2022-01-16,1.04,0.576,9992427
MI,2022-01-17,1.01,0.576,9992427
MI,2022-01-18,0.99,0.576,9992427
MI,2022-01-19,0.96,0.577,9992427
MI,2022-01-20,0.93,0.578,9992427
MI,2022-01-21,0.9,0.578,9992427
MI,2022-01-22,0.86,0.579,9992427
MI,2022-01-23,0.83,0.579,9992427
MI,2022-01-24,0.8,0.58,9992427
MI,2022-01-25,0.76,0.58,9992427
MI,2022-01-26,0.73,0.58,9992427
MI,2022-01-27,0.7,0.58,9992427
MI,2022-01-28,0.67,0.581,9992427
MI,2022-01-29,0.65,0.581,9992427
MI,2022-01-30,0.63,0.582,9992427
MI,2022-01-31,0.61,0.582,9992427
MI,2022-02-01,0.59,0.582,9992427
MI,2022-02-02,0.57,0.583,9992427
MI,2022-02-03,0.56,0.583,9992427
MI,2022-02-04,0.56,0.584,9992427
MI,2022-02-05,0.55,0.584,9992427
MI,2022-02-06,0.55,0.585,9992427
MI,2022-02-07,0.55,0.585,9992427
MI,2022-02-08,0.55,0.585,9992427
MI,2022-02-09,0.55,0.586,9992427
MI,2022-02-10,0.56,0.586,9992427
MI,2022-02-11,0.57,0.587,9992427
MI,2022-02-12,0.58,0.587,9992427
MI,2022-02-13,0.59,0.588,9992427
MI,2022-02-14,0.61,0.588,9992427
MI,2022-02-15,0.63,0.588,9992427
MI,2022-02-16,0.65,0.589,9992427
MI,2022-02-17,0.66,0.589,9992427
MI,2022-02-18,0.68,0.589,9992427
MI,2022-02-19,0.7,0.59,9992427
MI,2022-02-20,0.72,0.59,9992427
MI,2022-02-21,0.73,0.59,9992427
MI,2022-02-22,0.74,0.59,9992427
MI,2022-02-23,0.75,0.591,9992427
MI,2022-02-24,0.75,0.591,9992427
MI,2022-02-25,0.75,0.592,9992427
MI,2022-02-26,0.75,0.592,9992427
MI,2022-02-27,0.75,0.593,9992427
MN,2021-03-01,1.03,0,5706398
MN,2021-03-02,1.03,0,5706398
MN,2021-03-03,1.04,0,5706398
MN,2021-03-04,1.04,0,5706398
MN,2021-03-05,1.05,0.093,5706398
MN,2021-03-06,1.06,0.097,5706398
MN,2021-03-07,1.07,0.101,5706398
MN,2021-03-08,1.08,0.105,5706398
MN,2021-03-09,1.09,0.107,5706398
MN,2021-03-10,1.09,0.11,5706398
MN,2021-03-11,1.1,0.115,5706398
MN,2021-03-12,1.11,0.118,5706398
MN,2021-03-13,1.12,0.127,5706398
MN,2021-03-14,1.12,0.127,5706398
MN,2021-03-15,1.13,0.13,5706398
MN,2021-03-16,1.13,0.131,5706398
MN,2021-03-17,1.13,0.135,5706398
MN,2021-03-18,1.14,0.138,5706398
MN,2021-03-19,1.14,0.142,5706398
MN,2021-03-20,1.14,0.148,5706398
MN,2021-03-21,1.14,0.152,5706398
MN,2021-03-22,1.14,0.154,5706398
MN,2021-03-23,1.14,0.155,5706398
MN,2021-03-24,1.14,0.157,5706398
MN,2021-03-25,1.14,0.16,5706398
MN,2021-03-26,1.14,0.164,5706398
MN,2021-03-27,1.14,0.17,5706398
MN,2021-03-28,1.14,0.178,5706398
MN,2021-03-29,1.14,0.181,5706398
MN,2021-03-30,1.14,0.183,5706398
MN,2021-03-31,1.13,0.188,5706398
MN,2021-04-01,1.13,0.193,5706398
MN,2021-04-02,1.12,0.199,5706398
MN,2021-04-03,1.12,0.206,5706398
MN,2021-04-04,1.11,0.213,5706398
MN,2021-04-05,1.1,0.217,5706398
MN,2021-04-06,1.09,0.218,5706398
MN,2021-04-07,1.08,0.223,5706398
MN,2021-04-08,1.07,0.228,5706398
MN,2021-04-09,1.06,0.235,5706398
MN,2021-04-10,1.04,0.241,5706398
MN,2021-04-11,1.03,0.251,5706398
MN,2021-04-12,1.02,0.26,5706398
MN,2021-04-13,1.01,0.263,5706398
MN,2021-04-14,0.99,0.265,5706398
MN,2021-04-15,0.98,0.27,5706398
MN,2021-04-16,0.97,0.276,5706398
MN,2021-04-17,0.96,0.281,5706398
MN,2021-04-18,0.95,0.288,5706398
MN,2021-04-19,0.94,0.288,5706398
MN,2021-04-20,0.94,0.294,5706398
MN,2021-04-21,0.93,0.297,5706398
MN,2021-04-22,0.92,0.302,5706398
MN,2021-04-23,0.92,0.308,5706398
MN,2021-04-24,0.92,0.312,5706398
MN,2021-04-25,0.91,0.32,5706398
MN,2021-04-26,0.91,0.326,5706398
MN,2021-04-27,0.9,0.327,5706398
MN,2021-04-28,0.9,0.331,5706398
MN,2021-04-29,0.89,0.335,5706398
MN,2021-04-30,0.89,0.342,5706398
MN,2021-05-01,0.88,0.349,5706398
MN,2021-05-02,0.88,0.355,5706398
MN,2021-05-03,0.87,0.357,5706398
MN,2021-05-04,0.86,0.358,5706398
MN,2021-05-05,0.85,0.361,5706398
MN,2021-05-06,0.84,0.366,5706398
MN,2021-05-07,0.83,0.366,5706398
MN,2021-05-08,0.83,0.378,5706398
MN,2021-05-09,0.82,0.384,5706398
MN,2021-05-10,0.81,0.388,5706398
MN,2021-05-11,0.8,0.391,5706398
MN,2021-05-12,0.79,0.395,5706398
MN,2021-05-13,0.78,0.4,5706398
MN,2021-05-14,0.77,0.405,5706398
MN,2021-05-15,0.76,0.41,5706398
MN,2021-05-16,0.75,0.416,5706398
MN,2021-05-17,0.74,0.419,5706398
MN,2021-05-18,0.73,0.42,5706398
MN,2021-05-19,0.72,0.424,5706398
MN,2021-05-20,0.71,0.429,5706398
MN,2021-05-21,0.7,0.433,5706398
MN,2021-05-22,0.69,0.439,5706398
MN,2021-05-23,0.68,0.443,5706398
MN,2021-05-24,0.67,0.446,5706398
MN,2021-05-25,0.66,0.447,5706398
MN,2021-05-26,0.65,0.449,5706398
MN,2021-05-27,0.65,0.452,5706398
MN,2021-05-28,0.65,0.455,5706398
MN,2021-05-29,0.64,0.458,5706398
MN,2021-05-30,0.65,0.46,5706398
MN,2021-05-31,0.65,0.461,5706398
MN,2021-06-01,0.65,0.462,5706398
MN,2021-06-02,0.66,0.462,5706398
MN,2021-06-03,0.67,0.464,5706398
MN,2021-06-04,0.67,0.466,5706398
MN,2021-06-05,0.68,0.468,5706398
MN,2021-06-06,0.69,0.471,5706398
MN,2021-06-07,0.7,0.473,5706398
MN,2021-06-08,0.71,0.474,5706398
MN,2021-06-09,0.72,0.476,5706398
MN,2021-06-10,0.73,0.479,5706398
MN,2021-06-11,0.74,0.479,5706398
MN,2021-06-12,0.75,0.483,5706398
MN,2021-06-13,0.75,0.486,5706398
MN,2021-06-14,0.76,0.489,5706398
MN,2021-06-15,0.77,0.491,5706398
MN,2021-06-16,0.77,0.493,5706398
MN,2021-06-17,0.78,0.496,5706398
MN,2021-06-18,0.79,0.498,5706398
MN,2021-06-19,0.8,0.5,5706398
MN,2021-06-20,0.81,0.502,5706398
MN,2021-06-21,0.82,0.503,5706398
MN,2021-06-22,0.83,0.503,5706398
MN,2021-06-23,0.84,0.504,5706398
MN,2021-06-24,0.86,0.505,5706398
MN,2021-06-25,0.88,0.507,5706398
MN,2021-06-26,0.9,0.508,5706398
MN,2021-06-27,0.92,0.51,5706398
MN,2021-06-28,0.94,0.513,5706398
MN,2021-06-29,0.96,0.513,5706398
MN,2021-06-30,0.99,0.518,5706398
MN,2021-07-01,1.02,0.52,5706398
MN,2021-07-02,1.05,0.521,5706398
MN,2021-07-03,1.08,0.522,5706398
MN,2021-07-04,1.1,0.523,5706398
MN,2021-07-05,1.13,0.523,5706398
MN,2021-07-06,1.16,0.523,5706398
MN,2021-07-07,1.18,0.523,5706398
MN,2021-07-08,1.21,0.524,5706398
MN,2021-07-09,1.23,0.525,5706398
MN,2021-07-10,1.25,0.526,5706398
MN,2021-07-11,1.27,0.527,5706398
MN,2021-07-12,1.28,0.527,5706398
MN,2021-07-13,1.3,0.528,5706398
MN,2021-07-14,1.31,0.528,5706398
MN,2021-07-15,1.32,0.529,5706398
MN,2021-07-16,1.33,0.53,5706398
MN,2021-07-17,1.34,0.53,5706398
MN,2021-07-18,1.34,0.531,5706398
MN,2021-07-19,1.34,0.531,5706398
MN,2021-07-20,1.35,0.532,5706398
MN,2021-07-21,1.35,0.532,5706398
MN,2021-07-22,1.35,0.533,5706398
MN,2021-07-23,1.35,0.534,5706398
MN,2021-07-24,1.35,0.534,5706398
MN,2021-07-25,1.35,0.535,5706398
MN,2021-07-26,1.34,0.535,5706398
MN,2021-07-27,1.34,0.535,5706398
MN,2021-07-28,1.34,0.536,5706398
MN,2021-07-29,1.33,0.537,5706398
MN,2021-07-30,1.33,0.537,5706398
MN,2021-07-31,1.32,0.538,5706398
MN,2021-08-01,1.31,0.539,5706398
MN,2021-08-02,1.3,0.539,5706398
MN,2021-08-03,1.29,0.539,5706398
MN,2021-08-04,1.28,0.54,5706398
MN,2021-08-05,1.27,0.54,5706398
MN,2021-08-06,1.26,0.541,5706398
MN,2021-08-07,1.25,0.542,5706398
MN,2021-08-08,1.24,0.542,5706398
MN,2021-08-09,1.23,0.543,5706398
MN,2021-08-10,1.22,0.543,5706398
MN,2021-08-11,1.21,0.544,5706398
MN,2021-08-12,1.21,0.544,5706398
MN,2021-08-13,1.2,0.545,5706398
MN,2021-08-14,1.19,0.546,5706398
MN,2021-08-15,1.18,0.546,5706398
MN,2021-08-16,1.17,0.547,5706398
MN,2021-08-17,1.16,0.547,5706398
MN,2021-08-18,1.15,0.548,5706398
MN,2021-08-19,1.14,0.549,5706398
MN,2021-08-20,1.14,0.55,5706398
MN,2021-08-21,1.13,0.551,5706398
MN,2021-08-22,1.12,0.551,5706398
MN,2021-08-23,1.11,0.552,5706398
MN,2021-08-24,1.1,0.552,5706398
MN,2021-08-25,1.09,0.553,5706398
MN,2021-08-26,1.09,0.554,5706398
MN,2021-08-27,1.08,0.555,5706398
MN,2021-08-28,1.07,0.557,5706398
MN,2021-08-29,1.07,0.558,5706398
MN,2021-08-30,1.07,0.558,5706398
MN,2021-08-31,1.06,0.559,5706398
MN,2021-09-01,1.07,0.56,5706398
