state_id,date_,new_deaths,population
CO,2021-05-20,4,5893634
CO,2021-05-21,24,5893634
CO,2021-05-22,7,5893634
CO,2021-05-23,3,5893634
CO,2021-05-24,3,5893634
CO,2021-05-25,12,5893634
CO,2021-05-26,11,5893634
CO,2021-05-27,13,5893634
CO,2021-05-28,6,5893634
CO,2021-05-29,20,5893634
CO,2021-05-30,9,5893634
CO,2021-05-31,0,5893634
CO,2021-06-01,0,5893634
CO,2021-06-02,9,5893634
CO,2021-06-03,14,5893634
CO,2021-06-04,7,5893634
CO,2021-06-05,3,5893634
CO,2021-06-06,0,5893634
CO,2021-06-07,13,5893634
CO,2021-06-08,15,5893634
CO,2021-06-09,12,5893634
CO,2021-06-10,11,5893634
CO,2021-06-11,14,5893634
CO,2021-06-12,12,5893634
CO,2021-06-13,1,5893634
CO,2021-06-14,0,5893634
CO,2021-06-15,7,5893634
CO,2021-06-16,12,5893634
CO,2021-06-17,4,5893634
CO,2021-06-18,10,5893634
CO,2021-06-19,10,5893634
CO,2021-06-20,0,5893634
CO,2021-06-21,5,5893634
CO,2021-06-22,4,5893634
CO,2021-06-23,14,5893634
CO,2021-06-24,5,5893634
CO,2021-06-25,11,5893634
CO,2021-06-26,4,5893634
CO,2021-06-27,6,5893634
CO,2021-06-28,3,5893634
CO,2021-06-29,12,5893634
CO,2021-06-30,7,5893634
CO,2021-07-01,5,5893634
CO,2021-07-02,4,5893634
CO,2021-07-03,11,5893634
CO,2021-07-04,4,5893634
CO,2021-07-05,0,5893634
CO,2021-07-06,0,5893634
CO,2021-07-07,5,5893634
CO,2021-07-08,3,5893634
CO,2021-07-09,5,5893634
CO,2021-07-10,10,5893634
CO,2021-07-11,9,5893634
CO,2021-07-12,2,5893634
CO,2021-07-13,10,5893634
CO,2021-07-14,8,5893634
CO,2021-07-15,2,5893634
CO,2021-07-16,6,5893634
CO,2021-07-17,0,5893634
CO,2021-07-18,7,5893634
CO,2021-07-19,2,5893634
CO,2021-07-20,0,5893634
CO,2021-07-21,10,5893634
CO,2021-07-22,6,5893634
CO,2021-07-23,6,5893634
CO,2021-07-24,1,5893634
CO,2021-07-25,3,5893634
CO,2021-07-26,13,5893634
CO,2021-07-27,0,5893634
CO,2021-07-28,1,5893634
CO,2021-07-29,10,5893634
CO,2021-07-30,6,5893634
CO,2021-07-31,1,5893634
CO,2021-08-01,0,5893634
CO,2021-08-02,15,5893634
CO,2021-08-03,1,5893634
CO,2021-08-04,5,5893634
CO,2021-08-05,7,5893634
CO,2021-08-06,7,5893634
CO,2021-08-07,7,5893634
CO,2021-08-08,1,5893634
CO,2021-08-09,15,5893634
CO,2021-08-10,12,5893634
CO,2021-08-11,3,5893634
CO,2021-08-12,9,5893634
CO,2021-08-13,7,5893634
CO,2021-08-14,0,5893634
CO,2021-08-15,4,5893634
CO,2021-08-16,8,5893634
CO,2021-08-17,7,5893634
CO,2021-08-18,8,5893634
CO,2021-08-19,4,5893634
CO,2021-08-20,12,5893634
CO,2021-08-21,2,5893634
CO,2021-08-22,3,5893634
CO,2021-08-23,12,5893634
CO,2021-08-24,3,5893634
CO,2021-08-25,7,5893634
CO,2021-08-26,9,5893634
CO,2021-08-27,15,5893634
CO,2021-08-28,8,5893634
CO,2021-08-29,0,5893634
CO,2021-08-30,19,5893634
CO,2021-08-31,12,5893634
CO,2021-09-01,5,5893634
CO,2021-09-02,22,5893634
CO,2021-09-03,24,5893634
CO,2021-09-04,0,5893634
CO,2021-09-05,5,5893634
CO,2021-09-06,22,5893634
CO,2021-09-07,6,5893634
CO,2021-09-08,17,5893634
CO,2021-09-09,13,5893634
CO,2021-09-10,14,5893634
CO,2021-09-11,0,5893634
CO,2021-09-12,4,5893634
CO,2021-09-13,28,5893634
CO,2021-09-14,19,5893634
CO,2021-09-15,18,5893634
CO,2021-09-16,7,5893634
CO,2021-09-17,24,5893634
CO,2021-09-18,0,5893634
CO,2021-09-19,16,5893634
CO,2021-09-20,20,5893634
CO,2021-09-21,22,5893634
CO,2021-09-22,14,5893634
CO,2021-09-23,15,5893634
CO,2021-09-24,14,5893634
CO,2021-09-25,1,5893634
CO,2021-09-26,13,5893634
CO,2021-09-27,21,5893634
CO,2021-09-28,20,5893634
CO,2021-09-29,14,5893634
CO,2021-09-30,14,5893634
CO,2021-10-01,41,5893634
CO,2021-10-02,4,5893634
CO,2021-10-03,6,5893634
CO,2021-10-04,23,5893634
CO,2021-10-05,17,5893634
CO,2021-10-06,21,5893634
CO,2021-10-07,31,5893634
CO,2021-10-08,39,5893634
CO,2021-10-09,0,5893634
CO,2021-10-10,2,5893634
CO,2021-10-11,34,5893634
CO,2021-10-12,18,5893634
CO,2021-10-13,33,5893634
CO,2021-10-14,10,5893634
CO,2021-10-15,37,5893634
CO,2021-10-16,5,5893634
CO,2021-10-17,2,5893634
CO,2021-10-18,45,5893634
CO,2021-10-19,33,5893634
CO,2021-10-20,21,5893634
CO,2021-10-21,21,5893634
CO,2021-10-22,28,5893634
CO,2021-10-23,16,5893634
CO,2021-10-24,2,5893634
CO,2021-10-25,53,5893634
CO,2021-10-26,20,5893634
CO,2021-10-27,23,5893634
CO,2021-10-28,33,5893634
CO,2021-10-29,21,5893634
CO,2021-10-30,0,5893634
CO,2021-10-31,6,5893634
CO,2021-11-01,53,5893634
CO,2021-11-02,51,5893634
CO,2021-11-03,13,5893634
CO,2021-11-04,50,5893634
CO,2021-11-05,51,5893634
CO,2021-11-06,4,5893634
CO,2021-11-07,0,5893634
CO,2021-11-08,93,5893634
CO,2021-11-09,22,5893634
CO,2021-11-10,27,5893634
CO,2021-11-11,34,5893634
CO,2021-11-12,36,5893634
CO,2021-11-13,3,5893634
CO,2021-11-14,10,5893634
CO,2021-11-15,63,5893634
CO,2021-11-16,60,5893634
CO,2021-11-17,28,5893634
CO,2021-11-18,44,5893634
CO,2021-11-19,41,5893634
CO,2021-11-20,0,5893634
CO,2021-11-21,17,5893634
CO,2021-11-22,71,5893634
CO,2021-11-23,54,5893634
CO,2021-11-24,51,5893634
CO,2021-11-25,11,5893634
CO,2021-11-26,7,5893634
CO,2021-11-27,4,5893634
CO,2021-11-28,15,5893634
CO,2021-11-29,50,5893634
CO,2021-11-30,44,5893634
CO,2021-12-01,66,5893634
CO,2021-12-02,69,5893634
CO,2021-12-03,39,5893634
CO,2021-12-04,0,5893634
CO,2021-12-05,2,5893634
CO,2021-12-06,36,5893634
CO,2021-12-07,82,5893634
CO,2021-12-08,41,5893634
CO,2021-12-09,50,5893634
CO,2021-12-10,69,5893634
CO,2021-12-11,0,5893634
CO,2021-12-12,17,5893634
CO,2021-12-13,39,5893634
CO,2021-12-14,61,5893634
CO,2021-12-15,44,5893634
CO,2021-12-16,50,5893634
CO,2021-12-17,19,5893634
CO,2021-12-18,13,5893634
CO,2021-12-19,19,5893634
CO,2021-12-20,40,5893634
CO,2021-12-21,69,5893634
CO,2021-12-22,59,5893634
CO,2021-12-23,14,5893634
CO,2021-12-24,20,5893634
CO,2021-12-25,0,5893634
CO,2021-12-26,5,5893634
CO,2021-12-27,3,5893634
CO,2021-12-28,75,5893634
CO,2021-12-29,51,5893634
CO,2021-12-30,30,5893634
CO,2021-12-31,39,5893634
CO,2022-01-01,0,5893634
CO,2022-01-02,5,5893634
CO,2022-01-03,24,5893634
CO,2022-01-04,37,5893634
CO,2022-01-05,20,5893634
CO,2022-01-06,45,5893634
CO,2022-01-07,22,5893634
CO,2022-01-08,2,5893634
CO,2022-01-09,2,5893634
CO,2022-01-10,31,5893634
CO,2022-01-11,58,5893634
CO,2022-01-12,34,5893634
CO,2022-01-13,30,5893634
CO,2022-01-14,36,5893634
CO,2022-01-15,0,5893634
CO,2022-01-16,10,5893634
CO,2022-01-17,33,5893634
CO,2022-01-18,10,5893634
CO,2022-01-19,42,5893634
CO,2022-01-20,34,5893634
CO,2022-01-21,19,5893634
CO,2022-01-22,0,5893634
CO,2022-01-23,0,5893634
CO,2022-01-24,95,5893634
CO,2022-01-25,72,5893634
CO,2022-01-26,29,5893634
CO,2022-01-27,35,5893634
CO,2022-01-28,54,5893634
CO,2022-01-29,0,5893634
CO,2022-01-30,45,5893634
CO,2022-01-31,76,5893634
CO,2022-02-01,40,5893634
CO,2022-02-02,19,5893634
CO,2022-02-03,11,5893634
CO,2022-02-04,14,5893634
CO,2022-02-05,0,5893634
CO,2022-02-06,4,5893634
CO,2022-02-07,197,5893634
CO,2022-02-08,22,5893634
CO,2022-02-09,89,5893634
CO,2022-02-10,36,5893634
CO,2022-02-11,43,5893634
CO,2022-02-12,9,5893634
CO,2022-02-13,0,5893634
CO,2022-02-14,47,5893634
CO,2022-02-15,7,5893634
CO,2022-02-16,9,5893634
CO,2022-02-17,22,5893634
CO,2022-02-18,7,5893634
CO,2022-02-19,0,5893634
CO,2022-02-20,0,5893634
CO,2022-02-21,1,5893634
CO,2022-02-22,23,5893634
CO,2022-02-23,25,5893634
CO,2022-02-24,16,5893634
CO,2022-02-25,8,5893634
CO,2022-02-26,0,5893634
CO,2022-02-27,7,5893634
CT,2021-03-01,29,3552821
CT,2021-03-02,7,3552821
CT,2021-03-03,20,3552821
CT,2021-03-04,15,3552821
CT,2021-03-05,11,3552821
CT,2021-03-06,0,3552821
CT,2021-03-07,0,3552821
CT,2021-03-08,21,3552821
CT,2021-03-09,14,3552821
CT,2021-03-10,13,3552821
CT,2021-03-11,9,3552821
CT,2021-03-12,4,3552821
CT,2021-03-13,0,3552821
CT,2021-03-14,0,3552821
CT,2021-03-15,23,3552821
CT,2021-03-16,11,3552821
CT,2021-03-17,8,3552821
CT,2021-03-18,15,3552821
CT,2021-03-19,10,3552821
CT,2021-03-20,0,3552821
CT,2021-03-21,0,3552821
CT,2021-03-22,9,3552821
CT,2021-03-23,4,3552821
CT,2021-03-24,7,3552821
CT,2021-03-25,10,3552821
CT,2021-03-26,3,3552821
CT,2021-03-27,0,3552821
CT,2021-03-28,0,3552821
CT,2021-03-29,18,3552821
CT,2021-03-30,2,3552821
CT,2021-03-31,1,3552821
CT,2021-04-01,14,3552821
CT,2021-04-02,4,3552821
CT,2021-04-03,0,3552821
CT,2021-04-04,0,3552821
CT,2021-04-05,19,3552821
CT,2021-04-06,7,3552821
CT,2021-04-07,5,3552821
CT,2021-04-08,5,3552821
CT,2021-04-09,4,3552821
CT,2021-04-10,0,3552821
CT,2021-04-11,0,3552821
CT,2021-04-12,13,3552821
CT,2021-04-13,17,3552821
CT,2021-04-14,10,3552821
CT,2021-04-15,6,3552821
CT,2021-04-16,5,3552821
CT,2021-04-17,0,3552821
CT,2021-04-18,0,3552821
CT,2021-04-19,19,3552821
CT,2021-04-20,6,3552821
CT,2021-04-21,7,3552821
CT,2021-04-22,12,3552821
CT,2021-04-23,8,3552821
CT,2021-04-24,0,3552821
CT,2021-04-25,0,3552821
CT,2021-04-26,19,3552821
CT,2021-04-27,1,3552821
CT,2021-04-28,13,3552821
CT,2021-04-29,4,3552821
CT,2021-04-30,13,3552821
CT,2021-05-01,0,3552821
CT,2021-05-02,0,3552821
CT,2021-05-03,15,3552821
CT,2021-05-04,5,3552821
CT,2021-05-05,7,3552821
CT,2021-05-06,7,3552821
CT,2021-05-07,6,3552821
CT,2021-05-08,0,3552821
CT,2021-05-09,0,3552821
CT,2021-05-10,17,3552821
CT,2021-05-11,2,3552821
CT,2021-05-12,5,3552821
CT,2021-05-13,7,3552821
CT,2021-05-14,5,3552821
CT,2021-05-15,0,3552821
CT,2021-05-16,0,3552821
CT,2021-05-17,21,3552821
CT,2021-05-18,4,3552821
CT,2021-05-19,6,3552821
CT,2021-05-20,4,3552821
CT,2021-05-21,4,3552821
CT,2021-05-22,0,3552821
CT,2021-05-23,0,3552821
CT,2021-05-24,7,3552821
CT,2021-05-25,2,3552821
CT,2021-05-26,6,3552821
CT,2021-05-27,3,3552821
CT,2021-05-28,8,3552821
CT,2021-05-29,0,3552821
CT,2021-05-30,0,3552821
CT,2021-05-31,0,3552821
CT,2021-06-01,6,3552821
CT,2021-06-02,3,3552821
CT,2021-06-03,0,3552821
CT,2021-06-04,1,3552821
CT,2021-06-05,0,3552821
CT,2021-06-06,0,3552821
CT,2021-06-07,7,3552821
CT,2021-06-08,2,3552821
CT,2021-06-09,2,3552821
CT,2021-06-10,3,3552821
CT,2021-06-11,1,3552821
CT,2021-06-12,0,3552821
CT,2021-06-13,0,3552821
CT,2021-06-14,2,3552821
CT,2021-06-15,0,3552821
CT,2021-06-16,2,3552821
CT,2021-06-17,1,3552821
CT,2021-06-18,4,3552821
CT,2021-06-19,0,3552821
CT,2021-06-20,0,3552821
CT,2021-06-21,0,3552821
CT,2021-06-22,2,3552821
CT,2021-06-23,0,3552821
CT,2021-06-24,3,3552821
CT,2021-06-25,1,3552821
CT,2021-06-26,0,3552821
CT,2021-06-27,0,3552821
CT,2021-06-28,1,3552821
CT,2021-06-29,0,3552821
CT,2021-06-30,2,3552821
CT,2021-07-01,1,3552821
CT,2021-07-02,0,3552821
CT,2021-07-03,0,3552821
CT,2021-07-04,0,3552821
CT,2021-07-05,0,3552821
CT,2021-07-06,0,3552821
CT,2021-07-07,0,3552821
CT,2021-07-08,1,3552821
CT,2021-07-09,0,3552821
CT,2021-07-10,0,3552821
CT,2021-07-11,0,3552821
CT,2021-07-12,0,3552821
CT,2021-07-13,0,3552821
CT,2021-07-14,0,3552821
CT,2021-07-15,3,3552821
CT,2021-07-16,0,3552821
CT,2021-07-17,0,3552821
CT,2021-07-18,0,3552821
CT,2021-07-19,0,3552821
CT,2021-07-20,0,3552821
CT,2021-07-21,0,3552821
CT,2021-07-22,4,3552821
CT,2021-07-23,0,3552821
CT,2021-07-24,0,3552821
CT,2021-07-25,0,3552821
CT,2021-07-26,2,3552821
CT,2021-07-27,0,3552821
CT,2021-07-28,0,3552821
CT,2021-07-29,5,3552821
CT,2021-07-30,0,3552821
CT,2021-07-31,0,3552821
CT,2021-08-01,0,3552821
CT,2021-08-02,0,3552821
CT,2021-08-03,0,3552821
CT,2021-08-04,0,3552821
CT,2021-08-05,4,3552821
CT,2021-08-06,0,3552821
CT,2021-08-07,0,3552821
CT,2021-08-08,0,3552821
CT,2021-08-09,0,3552821
CT,2021-08-10,1,3552821
CT,2021-08-11,0,3552821
CT,2021-08-12,10,3552821
CT,2021-08-13,0,3552821
CT,2021-08-14,0,3552821
CT,2021-08-15,0,3552821
CT,2021-08-16,0,3552821
CT,2021-08-17,0,3552821
CT,2021-08-18,3,3552821
CT,2021-08-19,23,3552821
CT,2021-08-20,7,3552821
CT,2021-08-21,0,3552821
CT,2021-08-22,0,3552821
CT,2021-08-23,0,3552821
CT,2021-08-24,0,3552821
CT,2021-08-25,0,3552821
CT,2021-08-26,20,3552821
CT,2021-08-27,3,3552821
CT,2021-08-28,0,3552821
CT,2021-08-29,0,3552821
CT,2021-08-30,0,3552821
CT,2021-08-31,0,3552821
CT,2021-09-01,0,3552821
CT,2021-09-02,36,3552821
CT,2021-09-03,0,3552821
CT,2021-09-04,0,3552821
CT,2021-09-05,0,3552821
CT,2021-09-06,0,3552821
CT,2021-09-07,1,3552821
CT,2021-09-08,20,3552821
CT,2021-09-09,1,3552821
CT,2021-09-10,8,3552821
CT,2021-09-11,0,3552821
CT,2021-09-12,0,3552821
CT,2021-09-13,0,3552821
CT,2021-09-14,22,3552821
CT,2021-09-15,1,3552821
CT,2021-09-16,0,3552821
CT,2021-09-17,16,3552821
CT,2021-09-18,0,3552821
CT,2021-09-19,0,3552821
CT,2021-09-20,0,3552821
CT,2021-09-21,15,3552821
CT,2021-09-22,7,3552821
CT,2021-09-23,0,3552821
CT,2021-09-24,18,3552821
CT,2021-09-25,0,3552821
CT,2021-09-26,0,3552821
CT,2021-09-27,0,3552821
CT,2021-09-28,33,3552821
CT,2021-09-29,3,3552821
CT,2021-09-30,0,3552821
CT,2021-10-01,21,3552821
CT,2021-10-02,0,3552821
CT,2021-10-03,0,3552821
CT,2021-10-04,0,3552821
CT,2021-10-05,16,3552821
CT,2021-10-06,1,3552821
CT,2021-10-07,0,3552821
CT,2021-10-08,0,3552821
CT,2021-10-09,0,3552821
CT,2021-10-10,0,3552821
CT,2021-10-11,0,3552821
CT,2021-10-12,0,3552821
CT,2021-10-13,38,3552821
CT,2021-10-14,2,3552821
CT,2021-10-15,11,3552821
CT,2021-10-16,0,3552821
CT,2021-10-17,0,3552821
CT,2021-10-18,0,3552821
CT,2021-10-19,3,3552821
CT,2021-10-20,0,3552821
CT,2021-10-21,0,3552821
CT,2021-10-22,18,3552821
CT,2021-10-23,0,3552821
CT,2021-10-24,0,3552821
CT,2021-10-25,0,3552821
CT,2021-10-26,13,3552821
CT,2021-10-27,0,3552821
CT,2021-10-28,0,3552821
CT,2021-10-29,13,3552821
CT,2021-10-30,0,3552821
CT,2021-10-31,0,3552821
CT,2021-11-01,2,3552821
CT,2021-11-02,10,3552821
CT,2021-11-03,0,3552821
CT,2021-11-04,0,3552821
CT,2021-11-05,14,3552821
CT,2021-11-06,0,3552821
CT,2021-11-07,0,3552821
CT,2021-11-08,0,3552821
CT,2021-11-09,16,3552821
CT,2021-11-10,3,3552821
CT,2021-11-11,0,3552821
CT,2021-11-12,0,3552821
CT,2021-11-13,0,3552821
CT,2021-11-14,0,3552821
CT,2021-11-15,17,3552821
CT,2021-11-16,0,3552821
CT,2021-11-17,8,3552821
CT,2021-11-18,0,3552821
CT,2021-11-19,16,3552821
CT,2021-11-20,0,3552821
CT,2021-11-21,0,3552821
CT,2021-11-22,3,3552821
CT,2021-11-23,0,3552821
CT,2021-11-24,12,3552821
CT,2021-11-25,0,3552821
CT,2021-11-26,0,3552821
CT,2021-11-27,0,3552821
CT,2021-11-28,0,3552821
CT,2021-11-29,0,3552821
CT,2021-11-30,41,3552821
CT,2021-12-01,4,3552821
CT,2021-12-02,0,3552821
CT,2021-12-03,16,3552821
CT,2021-12-04,0,3552821
CT,2021-12-05,0,3552821
CT,2021-12-06,0,3552821
CT,2021-12-07,20,3552821
CT,2021-12-08,1,3552821
CT,2021-12-09,0,3552821
CT,2021-12-10,26,3552821
CT,2021-12-11,0,3552821
CT,2021-12-12,0,3552821
CT,2021-12-13,0,3552821
CT,2021-12-14,28,3552821
CT,2021-12-15,2,3552821
CT,2021-12-16,0,3552821
CT,2021-12-17,0,3552821
CT,2021-12-18,0,3552821
CT,2021-12-19,0,3552821
CT,2021-12-20,40,3552821
CT,2021-12-21,0,3552821
CT,2021-12-22,2,3552821
CT,2021-12-23,0,3552821
CT,2021-12-24,0,3552821
CT,2021-12-25,0,3552821
CT,2021-12-26,0,3552821
CT,2021-12-27,26,3552821
CT,2021-12-28,53,3552821
CT,2021-12-29,5,3552821
CT,2021-12-30,0,3552821
CT,2021-12-31,0,3552821
CT,2022-01-01,0,3552821
CT,2022-01-02,0,3552821
CT,2022-01-03,50,3552821
CT,2022-01-04,64,3552821
CT,2022-01-05,7,3552821
CT,2022-01-06,0,3552821
CT,2022-01-07,96,3552821
CT,2022-01-08,0,3552821
CT,2022-01-09,0,3552821
CT,2022-01-10,0,3552821
CT,2022-01-11,58,3552821
CT,2022-01-12,7,3552821
CT,2022-01-13,0,3552821
CT,2022-01-14,114,3552821
CT,2022-01-15,0,3552821
CT,2022-01-16,0,3552821
CT,2022-01-17,0,3552821
CT,2022-01-18,10,3552821
CT,2022-01-19,106,3552821
CT,2022-01-20,13,3552821
CT,2022-01-21,86,3552821
CT,2022-01-22,0,3552821
CT,2022-01-23,0,3552821
CT,2022-01-24,5,3552821
CT,2022-01-25,0,3552821
CT,2022-01-26,128,3552821
CT,2022-01-27,7,3552821
CT,2022-01-28,77,3552821
CT,2022-01-29,0,3552821
CT,2022-01-30,0,3552821
CT,2022-01-31,25,3552821
CT,2022-02-01,66,3552821
CT,2022-02-02,7,3552821
CT,2022-02-03,0,3552821
CT,2022-02-04,76,3552821
CT,2022-02-05,0,3552821
CT,2022-02-06,0,3552821
CT,2022-02-07,0,3552821
CT,2022-02-08,0,3552821
CT,2022-02-09,56,3552821
CT,2022-02-10,5,3552821
CT,2022-02-11,41,3552821
CT,2022-02-12,0,3552821
CT,2022-02-13,0,3552821
CT,2022-02-14,0,3552821
CT,2022-02-15,60,3552821
CT,2022-02-16,0,3552821
CT,2022-02-17,6,3552821
CT,2022-02-18,33,3552821
CT,2022-02-19,0,3552821
CT,2022-02-20,0,3552821
CT,2022-02-21,17,3552821
CT,2022-02-22,0,3552821
CT,2022-02-23,64,3552821
CT,2022-02-24,5,3552821
CT,2022-02-25,22,3552821
CT,2022-02-26,0,3552821
CT,2022-02-27,0,3552821
DC,2021-03-01,2,714153
DC,2021-03-02,0,714153
DC,2021-03-03,4,714153
DC,2021-03-04,1,714153
DC,2021-03-05,3,714153
DC,2021-03-06,3,714153
DC,2021-03-07,0,714153
DC,2021-03-08,5,714153
DC,2021-03-09,1,714153
DC,2021-03-10,1,714153
DC,2021-03-11,1,714153
DC,2021-03-12,0,714153
DC,2021-03-13,2,714153
DC,2021-03-14,1,714153
DC,2021-03-15,1,714153
DC,2021-03-16,0,714153
DC,2021-03-17,2,714153
DC,2021-03-18,2,714153
DC,2021-03-19,1,714153
DC,2021-03-20,2,714153
DC,2021-03-21,1,714153
DC,2021-03-22,0,714153
DC,2021-03-23,1,714153
DC,2021-03-24,2,714153
DC,2021-03-25,0,714153
DC,2021-03-26,2,714153
DC,2021-03-27,1,714153
DC,2021-03-28,0,714153
DC,2021-03-29,3,714153
DC,2021-03-30,2,714153
DC,2021-03-31,3,714153
DC,2021-04-01,2,714153
DC,2021-04-02,3,714153
DC,2021-04-03,1,714153
DC,2021-04-04,0,714153
DC,2021-04-05,2,714153
DC,2021-04-06,2,714153
DC,2021-04-07,2,714153
DC,2021-04-08,1,714153
DC,2021-04-09,2,714153
DC,2021-04-10,2,714153
DC,2021-04-11,0,714153
DC,2021-04-12,3,714153
DC,2021-04-13,1,714153
DC,2021-04-14,3,714153
DC,2021-04-15,2,714153
DC,2021-04-16,3,714153
DC,2021-04-17,2,714153
DC,2021-04-18,1,714153
DC,2021-04-19,0,714153
DC,2021-04-20,1,714153
DC,2021-04-21,0,714153
DC,2021-04-22,1,714153
DC,2021-04-23,1,714153
DC,2021-04-24,0,714153
DC,2021-04-25,0,714153
DC,2021-04-26,0,714153
DC,2021-04-27,1,714153
DC,2021-04-28,4,714153
DC,2021-04-29,1,714153
DC,2021-04-30,0,714153
DC,2021-05-01,1,714153
DC,2021-05-02,0,714153
DC,2021-05-03,0,714153
DC,2021-05-04,0,714153
DC,2021-05-05,3,714153
DC,2021-05-06,1,714153
DC,2021-05-07,0,714153
DC,2021-05-08,0,714153
DC,2021-05-09,0,714153
DC,2021-05-10,0,714153
DC,2021-05-11,3,714153
DC,2021-05-12,2,714153
DC,2021-05-13,0,714153
DC,2021-05-14,1,714153
DC,2021-05-15,2,714153
DC,2021-05-16,2,714153
DC,2021-05-17,2,714153
DC,2021-05-18,0,714153
DC,2021-05-19,2,714153
DC,2021-05-20,1,714153
DC,2021-05-21,0,714153
DC,2021-05-22,0,714153
DC,2021-05-23,2,714153
DC,2021-05-24,3,714153
DC,2021-05-25,0,714153
DC,2021-05-26,1,714153
DC,2021-05-27,1,714153
DC,2021-05-28,0,714153
DC,2021-05-29,0,714153
DC,2021-05-30,0,714153
DC,2021-05-31,0,714153
DC,2021-06-01,2,714153
DC,2021-06-02,1,714153
DC,2021-06-03,1,714153
DC,2021-06-04,0,714153
DC,2021-06-05,0,714153
DC,2021-06-06,0,714153
DC,2021-06-07,0,714153
DC,2021-06-08,1,714153
DC,2021-06-09,0,714153
DC,2021-06-10,0,714153
DC,2021-06-11,0,714153
DC,2021-06-12,0,714153
DC,2021-06-13,0,714153
DC,2021-06-14,1,714153
DC,2021-06-15,0,714153
DC,2021-06-16,1,714153
DC,2021-06-17,1,714153
DC,2021-06-18,1,714153
DC,2021-06-19,0,714153
DC,2021-06-20,0,714153
DC,2021-06-21,0,714153
DC,2021-06-22,0,714153
DC,2021-06-23,0,714153
DC,2021-06-24,0,714153
DC,2021-06-25,0,714153
DC,2021-06-26,0,714153
DC,2021-06-27,0,714153
DC,2021-06-28,0,714153
DC,2021-06-29,0,714153
DC,2021-06-30,0,714153
DC,2021-07-01,0,714153
DC,2021-07-02,0,714153
DC,2021-07-03,0,714153
DC,2021-07-04,0,714153
DC,2021-07-05,0,714153
DC,2021-07-06,0,714153
DC,2021-07-07,0,714153
DC,2021-07-08,2,714153
DC,2021-07-09,0,714153
DC,2021-07-10,0,714153
DC,2021-07-11,0,714153
DC,2021-07-12,1,714153
DC,2021-07-13,0,714153
DC,2021-07-14,1,714153
DC,2021-07-15,0,714153
DC,2021-07-16,1,714153
DC,2021-07-17,0,714153
DC,2021-07-18,0,714153
DC,2021-07-19,0,714153
DC,2021-07-20,0,714153
DC,2021-07-21,0,714153
DC,2021-07-22,0,714153
DC,2021-07-23,0,714153
DC,2021-07-24,0,714153
DC,2021-07-25,0,714153
DC,2021-07-26,0,714153
DC,2021-07-27,0,714153
DC,2021-07-28,0,714153
DC,2021-07-29,0,714153
DC,2021-07-30,3,714153
DC,2021-07-31,0,714153
DC,2021-08-01,0,714153
DC,2021-08-02,0,714153
DC,2021-08-03,0,714153
DC,2021-08-04,0,714153
DC,2021-08-05,0,714153
DC,2021-08-06,0,714153
DC,2021-08-07,0,714153
DC,2021-08-08,0,714153
DC,2021-08-09,0,714153
DC,2021-08-10,0,714153
DC,2021-08-11,0,714153
DC,2021-08-12,1,714153
DC,2021-08-13,0,714153
DC,2021-08-14,0,714153
DC,2021-08-15,0,714153
DC,2021-08-16,0,714153
DC,2021-08-17,1,714153
DC,2021-08-18,0,714153
DC,2021-08-19,4,714153
DC,2021-08-20,0,714153
DC,2021-08-21,0,714153
DC,2021-08-22,0,714153
DC,2021-08-23,0,714153
DC,2021-08-24,0,714153
DC,2021-08-25,0,714153
DC,2021-08-26,3,714153
DC,2021-08-27,1,714153
DC,2021-08-28,0,714153
DC,2021-08-29,0,714153
DC,2021-08-30,0,714153
DC,2021-08-31,1,714153
DC,2021-09-01,1,714153
DC,2021-09-02,0,714153
DC,2021-09-03,1,714153
DC,2021-09-04,0,714153
DC,2021-09-05,0,714153
DC,2021-09-06,0,714153
DC,2021-09-07,1,714153
DC,2021-09-08,0,714153
DC,2021-09-09,1,714153
DC,2021-09-10,1,714153
DC,2021-09-11,0,714153
DC,2021-09-12,0,714153
DC,2021-09-13,0,714153
DC,2021-09-14,2,714153
DC,2021-09-15,0,714153
DC,2021-09-16,0,714153
DC,2021-09-17,0,714153
DC,2021-09-18,0,714153
DC,2021-09-19,0,714153
DC,2021-09-20,0,714153
DC,2021-09-21,4,714153
DC,2021-09-22,0,714153
DC,2021-09-23,1,714153
DC,2021-09-24,0,714153
DC,2021-09-25,0,714153
DC,2021-09-26,0,714153
DC,2021-09-27,2,714153
DC,2021-09-28,0,714153
DC,2021-09-29,0,714153
DC,2021-09-30,0,714153
DC,2021-10-01,2,714153
DC,2021-10-02,0,714153
DC,2021-10-03,0,714153
DC,2021-10-04,2,714153
DC,2021-10-05,1,714153
DC,2021-10-06,1,714153
DC,2021-10-07,1,714153
DC,2021-10-08,1,714153
DC,2021-10-09,0,714153
DC,2021-10-10,0,714153
DC,2021-10-11,0,714153
DC,2021-10-12,0,714153
DC,2021-10-13,1,714153
DC,2021-10-14,0,714153
DC,2021-10-15,0,714153
DC,2021-10-16,0,714153
DC,2021-10-17,0,714153
DC,2021-10-18,1,714153
DC,2021-10-19,1,714153
DC,2021-10-20,0,714153
DC,2021-10-21,1,714153
DC,2021-10-22,0,714153
DC,2021-10-23,0,714153
DC,2021-10-24,0,714153
DC,2021-10-25,0,714153
DC,2021-10-26,1,714153
DC,2021-10-27,0,714153
