state_id,date_,new_cases,population
NE,2021-12-15,1022,1951996
NE,2021-12-16,935,1951996
NE,2021-12-17,776,1951996
NE,2021-12-18,0,1951996
NE,2021-12-19,0,1951996
NE,2021-12-20,1427,1951996
NE,2021-12-21,1054,1951996
NE,2021-12-22,1269,1951996
NE,2021-12-23,900,1951996
NE,2021-12-24,0,1951996
NE,2021-12-25,0,1951996
NE,2021-12-26,0,1951996
NE,2021-12-27,0,1951996
NE,2021-12-28,3635,1951996
NE,2021-12-29,1710,1951996
NE,2021-12-30,1831,1951996
NE,2021-12-31,0,1951996
NE,2022-01-01,0,1951996
NE,2022-01-02,0,1951996
NE,2022-01-03,6135,1951996
NE,2022-01-04,2468,1951996
NE,2022-01-05,2663,1951996
NE,2022-01-06,3533,1951996
NE,2022-01-07,2872,1951996
NE,2022-01-08,0,1951996
NE,2022-01-09,0,1951996
NE,2022-01-10,7713,1951996
NE,2022-01-11,4237,1951996
NE,2022-01-12,3776,1951996
NE,2022-01-13,5041,1951996
NE,2022-01-14,7220,1951996
NE,2022-01-15,0,1951996
NE,2022-01-16,0,1951996
NE,2022-01-17,8112,1951996
NE,2022-01-18,4963,1951996
NE,2022-01-19,5499,1951996
NE,2022-01-20,5315,1951996
NE,2022-01-21,5252,1951996
NE,2022-01-22,0,1951996
NE,2022-01-23,0,1951996
NE,2022-01-24,8367,1951996
NE,2022-01-25,4187,1951996
NE,2022-01-26,3339,1951996
NE,2022-01-27,3615,1951996
NE,2022-01-28,2794,1951996
NE,2022-01-29,0,1951996
NE,2022-01-30,0,1951996
NE,2022-01-31,3968,1951996
NE,2022-02-01,2130,1951996
NE,2022-02-02,1688,1951996
NE,2022-02-03,1551,1951996
NE,2022-02-04,1098,1951996
NE,2022-02-05,0,1951996
NE,2022-02-06,0,1951996
NE,2022-02-07,1662,1951996
NE,2022-02-08,1254,1951996
NE,2022-02-09,684,1951996
NE,2022-02-10,655,1951996
NE,2022-02-11,613,1951996
NE,2022-02-12,0,1951996
NE,2022-02-13,0,1951996
NE,2022-02-14,413,1951996
NE,2022-02-15,644,1951996
NE,2022-02-16,226,1951996
NE,2022-02-17,245,1951996
NE,2022-02-18,412,1951996
NE,2022-02-19,0,1951996
NE,2022-02-20,0,1951996
NE,2022-02-21,300,1951996
NE,2022-02-22,264,1951996
NE,2022-02-23,325,1951996
NE,2022-02-24,32,1951996
NE,2022-02-25,47,1951996
NE,2022-02-26,0,1951996
NE,2022-02-27,0,1951996
NH,2021-03-01,164,1372203
NH,2021-03-02,215,1372203
NH,2021-03-03,187,1372203
NH,2021-03-04,188,1372203
NH,2021-03-05,244,1372203
NH,2021-03-06,273,1372203
NH,2021-03-07,166,1372203
NH,2021-03-08,199,1372203
NH,2021-03-09,192,1372203
NH,2021-03-10,211,1372203
NH,2021-03-11,301,1372203
NH,2021-03-12,310,1372203
NH,2021-03-13,245,1372203
NH,2021-03-14,296,1372203
NH,2021-03-15,198,1372203
NH,2021-03-16,257,1372203
NH,2021-03-17,297,1372203
NH,2021-03-18,335,1372203
NH,2021-03-19,294,1372203
NH,2021-03-20,320,1372203
NH,2021-03-21,227,1372203
NH,2021-03-22,207,1372203
NH,2021-03-23,382,1372203
NH,2021-03-24,389,1372203
NH,2021-03-25,518,1372203
NH,2021-03-26,335,1372203
NH,2021-03-27,371,1372203
NH,2021-03-28,282,1372203
NH,2021-03-29,313,1372203
NH,2021-03-30,374,1372203
NH,2021-03-31,462,1372203
NH,2021-04-01,363,1372203
NH,2021-04-02,471,1372203
NH,2021-04-03,438,1372203
NH,2021-04-04,398,1372203
NH,2021-04-05,279,1372203
NH,2021-04-06,385,1372203
NH,2021-04-07,425,1372203
NH,2021-04-08,506,1372203
NH,2021-04-09,537,1372203
NH,2021-04-10,468,1372203
NH,2021-04-11,408,1372203
NH,2021-04-12,375,1372203
NH,2021-04-13,376,1372203
NH,2021-04-14,378,1372203
NH,2021-04-15,542,1372203
NH,2021-04-16,385,1372203
NH,2021-04-17,369,1372203
NH,2021-04-18,307,1372203
NH,2021-04-19,197,1372203
NH,2021-04-20,270,1372203
NH,2021-04-21,342,1372203
NH,2021-04-22,516,1372203
NH,2021-04-23,320,1372203
NH,2021-04-24,311,1372203
NH,2021-04-25,279,1372203
NH,2021-04-26,114,1372203
NH,2021-04-27,268,1372203
NH,2021-04-28,202,1372203
NH,2021-04-29,271,1372203
NH,2021-04-30,210,1372203
NH,2021-05-01,277,1372203
NH,2021-05-02,214,1372203
NH,2021-05-03,129,1372203
NH,2021-05-04,208,1372203
NH,2021-05-05,167,1372203
NH,2021-05-06,253,1372203
NH,2021-05-07,203,1372203
NH,2021-05-08,164,1372203
NH,2021-05-09,123,1372203
NH,2021-05-10,177,1372203
NH,2021-05-11,132,1372203
NH,2021-05-12,160,1372203
NH,2021-05-13,211,1372203
NH,2021-05-14,126,1372203
NH,2021-05-15,133,1372203
NH,2021-05-16,113,1372203
NH,2021-05-17,98,1372203
NH,2021-05-18,130,1372203
NH,2021-05-19,74,1372203
NH,2021-05-20,113,1372203
NH,2021-05-21,77,1372203
NH,2021-05-22,76,1372203
NH,2021-05-23,59,1372203
NH,2021-05-24,46,1372203
NH,2021-05-25,79,1372203
NH,2021-05-26,42,1372203
NH,2021-05-27,143,1372203
NH,2021-05-28,37,1372203
NH,2021-05-29,49,1372203
NH,2021-05-30,27,1372203
NH,2021-05-31,0,1372203
NH,2021-06-01,41,1372203
NH,2021-06-02,24,1372203
NH,2021-06-03,49,1372203
NH,2021-06-04,37,1372203
NH,2021-06-05,0,1372203
NH,2021-06-06,0,1372203
NH,2021-06-07,64,1372203
NH,2021-06-08,3,1372203
NH,2021-06-09,52,1372203
NH,2021-06-10,44,1372203
NH,2021-06-11,28,1372203
NH,2021-06-12,0,1372203
NH,2021-06-13,0,1372203
NH,2021-06-14,75,1372203
NH,2021-06-15,35,1372203
NH,2021-06-16,18,1372203
NH,2021-06-17,29,1372203
NH,2021-06-18,29,1372203
NH,2021-06-19,0,1372203
NH,2021-06-20,0,1372203
NH,2021-06-21,75,1372203
NH,2021-06-22,19,1372203
NH,2021-06-23,18,1372203
NH,2021-06-24,26,1372203
NH,2021-06-25,11,1372203
NH,2021-06-26,0,1372203
NH,2021-06-27,0,1372203
NH,2021-06-28,52,1372203
NH,2021-06-29,26,1372203
NH,2021-06-30,23,1372203
NH,2021-07-01,23,1372203
NH,2021-07-02,28,1372203
NH,2021-07-03,0,1372203
NH,2021-07-04,0,1372203
NH,2021-07-05,0,1372203
NH,2021-07-06,71,1372203
NH,2021-07-07,26,1372203
NH,2021-07-08,33,1372203
NH,2021-07-09,23,1372203
NH,2021-07-10,0,1372203
NH,2021-07-11,0,1372203
NH,2021-07-12,62,1372203
NH,2021-07-13,30,1372203
NH,2021-07-14,40,1372203
NH,2021-07-15,35,1372203
NH,2021-07-16,32,1372203
NH,2021-07-17,0,1372203
NH,2021-07-18,0,1372203
NH,2021-07-19,59,1372203
NH,2021-07-20,59,1372203
NH,2021-07-21,47,1372203
NH,2021-07-22,34,1372203
NH,2021-07-23,46,1372203
NH,2021-07-24,0,1372203
NH,2021-07-25,0,1372203
NH,2021-07-26,134,1372203
NH,2021-07-27,112,1372203
NH,2021-07-28,67,1372203
NH,2021-07-29,89,1372203
NH,2021-07-30,103,1372203
NH,2021-07-31,0,1372203
NH,2021-08-01,0,1372203
NH,2021-08-02,329,1372203
NH,2021-08-03,169,1372203
NH,2021-08-04,122,1372203
NH,2021-08-05,228,1372203
NH,2021-08-06,157,1372203
NH,2021-08-07,0,1372203
NH,2021-08-08,0,1372203
NH,2021-08-09,455,1372203
NH,2021-08-10,88,1372203
NH,2021-08-11,148,1372203
NH,2021-08-12,306,1372203
NH,2021-08-13,242,1372203
NH,2021-08-14,0,1372203
NH,2021-08-15,0,1372203
NH,2021-08-16,561,1372203
NH,2021-08-17,271,1372203
NH,2021-08-18,256,1372203
NH,2021-08-19,274,1372203
NH,2021-08-20,308,1372203
NH,2021-08-21,0,1372203
NH,2021-08-22,0,1372203
NH,2021-08-23,731,1372203
NH,2021-08-24,287,1372203
NH,2021-08-25,294,1372203
NH,2021-08-26,322,1372203
NH,2021-08-27,320,1372203
NH,2021-08-28,0,1372203
NH,2021-08-29,0,1372203
NH,2021-08-30,949,1372203
NH,2021-08-31,215,1372203
NH,2021-09-01,332,1372203
NH,2021-09-02,298,1372203
NH,2021-09-03,394,1372203
NH,2021-09-04,0,1372203
NH,2021-09-05,0,1372203
NH,2021-09-06,0,1372203
NH,2021-09-07,1003,1372203
NH,2021-09-08,540,1372203
NH,2021-09-09,523,1372203
NH,2021-09-10,332,1372203
NH,2021-09-11,0,1372203
NH,2021-09-12,0,1372203
NH,2021-09-13,1215,1372203
NH,2021-09-14,421,1372203
NH,2021-09-15,544,1372203
NH,2021-09-16,612,1372203
NH,2021-09-17,419,1372203
NH,2021-09-18,0,1372203
NH,2021-09-19,0,1372203
NH,2021-09-20,1079,1372203
NH,2021-09-21,211,1372203
NH,2021-09-22,345,1372203
NH,2021-09-23,753,1372203
NH,2021-09-24,744,1372203
NH,2021-09-25,0,1372203
NH,2021-09-26,0,1372203
NH,2021-09-27,1252,1372203
NH,2021-09-28,362,1372203
NH,2021-09-29,652,1372203
NH,2021-09-30,548,1372203
NH,2021-10-01,495,1372203
NH,2021-10-02,0,1372203
NH,2021-10-03,0,1372203
NH,2021-10-04,1291,1372203
NH,2021-10-05,396,1372203
NH,2021-10-06,484,1372203
NH,2021-10-07,628,1372203
NH,2021-10-08,646,1372203
NH,2021-10-09,0,1372203
NH,2021-10-10,0,1372203
NH,2021-10-11,1535,1372203
NH,2021-10-12,486,1372203
NH,2021-10-13,544,1372203
NH,2021-10-14,648,1372203
NH,2021-10-15,626,1372203
NH,2021-10-16,0,1372203
NH,2021-10-17,0,1372203
NH,2021-10-18,1616,1372203
NH,2021-10-19,377,1372203
NH,2021-10-20,575,1372203
NH,2021-10-21,640,1372203
NH,2021-10-22,535,1372203
NH,2021-10-23,0,1372203
NH,2021-10-24,0,1372203
NH,2021-10-25,651,1372203
NH,2021-10-26,0,1372203
NH,2021-10-27,0,1372203
NH,2021-10-28,0,1372203
NH,2021-10-29,0,1372203
NH,2021-10-30,0,1372203
NH,2021-10-31,0,1372203
NH,2021-11-01,0,1372203
NH,2021-11-02,0,1372203
NH,2021-11-03,622,1372203
NH,2021-11-04,733,1372203
NH,2021-11-05,813,1372203
NH,2021-11-06,0,1372203
NH,2021-11-07,0,1372203
NH,2021-11-08,1993,1372203
NH,2021-11-09,390,1372203
NH,2021-11-10,762,1372203
NH,2021-11-11,0,1372203
NH,2021-11-12,2157,1372203
NH,2021-11-13,0,1372203
NH,2021-11-14,0,1372203
NH,2021-11-15,2208,1372203
NH,2021-11-16,818,1372203
NH,2021-11-17,1066,1372203
NH,2021-11-18,1109,1372203
NH,2021-11-19,986,1372203
NH,2021-11-20,0,1372203
NH,2021-11-21,0,1372203
NH,2021-11-22,3121,1372203
NH,2021-11-23,645,1372203
NH,2021-11-24,1132,1372203
NH,2021-11-25,0,1372203
NH,2021-11-26,0,1372203
NH,2021-11-27,0,1372203
NH,2021-11-28,0,1372203
NH,2021-11-29,4576,1372203
NH,2021-11-30,957,1372203
NH,2021-12-01,1339,1372203
NH,2021-12-02,1378,1372203
NH,2021-12-03,1613,1372203
NH,2021-12-04,0,1372203
NH,2021-12-05,0,1372203
NH,2021-12-06,3645,1372203
NH,2021-12-07,861,1372203
NH,2021-12-08,1458,1372203
NH,2021-12-09,1551,1372203
NH,2021-12-10,1367,1372203
NH,2021-12-11,0,1372203
NH,2021-12-12,0,1372203
NH,2021-12-13,3643,1372203
NH,2021-12-14,868,1372203
NH,2021-12-15,1271,1372203
NH,2021-12-16,1422,1372203
NH,2021-12-17,1396,1372203
NH,2021-12-18,0,1372203
NH,2021-12-19,0,1372203
NH,2021-12-20,3622,1372203
NH,2021-12-21,662,1372203
NH,2021-12-22,1304,1372203
NH,2021-12-23,1343,1372203
NH,2021-12-24,0,1372203
NH,2021-12-25,0,1372203
NH,2021-12-26,0,1372203
NH,2021-12-27,4483,1372203
NH,2021-12-28,534,1372203
NH,2021-12-29,1652,1372203
NH,2021-12-30,2011,1372203
NH,2021-12-31,0,1372203
NH,2022-01-01,0,1372203
NH,2022-01-02,0,1372203
NH,2022-01-03,5082,1372203
NH,2022-01-04,1148,1372203
NH,2022-01-05,3176,1372203
NH,2022-01-06,3879,1372203
NH,2022-01-07,2620,1372203
NH,2022-01-08,0,1372203
NH,2022-01-09,0,1372203
NH,2022-01-10,9027,1372203
NH,2022-01-11,2533,1372203
NH,2022-01-12,3241,1372203
NH,2022-01-13,4135,1372203
NH,2022-01-14,2390,1372203
NH,2022-01-15,0,1372203
NH,2022-01-16,0,1372203
NH,2022-01-17,0,1372203
NH,2022-01-18,14683,1372203
NH,2022-01-19,860,1372203
NH,2022-01-20,3274,1372203
NH,2022-01-21,3078,1372203
NH,2022-01-22,0,1372203
NH,2022-01-23,0,1372203
NH,2022-01-24,7347,1372203
NH,2022-01-25,860,1372203
NH,2022-01-26,1800,1372203
NH,2022-01-27,2263,1372203
NH,2022-01-28,2429,1372203
NH,2022-01-29,0,1372203
NH,2022-01-30,0,1372203
NH,2022-01-31,4364,1372203
NH,2022-02-01,499,1372203
NH,2022-02-02,1336,1372203
NH,2022-02-03,1151,1372203
NH,2022-02-04,1458,1372203
NH,2022-02-05,0,1372203
NH,2022-02-06,0,1372203
NH,2022-02-07,2880,1372203
NH,2022-02-08,387,1372203
NH,2022-02-09,1296,1372203
NH,2022-02-10,1157,1372203
NH,2022-02-11,1171,1372203
NH,2022-02-12,0,1372203
NH,2022-02-13,0,1372203
NH,2022-02-14,0,1372203
NH,2022-02-15,2892,1372203
NH,2022-02-16,457,1372203
NH,2022-02-17,647,1372203
NH,2022-02-18,1510,1372203
NH,2022-02-19,0,1372203
NH,2022-02-20,0,1372203
NH,2022-02-21,0,1372203
NH,2022-02-22,0,1372203
NH,2022-02-23,2004,1372203
NH,2022-02-24,1169,1372203
NH,2022-02-25,859,1372203
NH,2022-02-26,0,1372203
NH,2022-02-27,0,1372203
NJ,2021-03-01,3142,8874520
NJ,2021-03-02,3289,8874520
NJ,2021-03-03,3691,8874520
NJ,2021-03-04,3193,8874520
NJ,2021-03-05,3698,8874520
NJ,2021-03-06,3722,8874520
NJ,2021-03-07,2520,8874520
NJ,2021-03-08,2307,8874520
NJ,2021-03-09,4126,8874520
NJ,2021-03-10,3775,8874520
NJ,2021-03-11,3814,8874520
NJ,2021-03-12,4216,8874520
NJ,2021-03-13,3867,8874520
NJ,2021-03-14,3310,8874520
NJ,2021-03-15,2822,8874520
NJ,2021-03-16,3717,8874520
NJ,2021-03-17,4312,8874520
NJ,2021-03-18,4472,8874520
NJ,2021-03-19,4392,8874520
NJ,2021-03-20,4909,8874520
NJ,2021-03-21,3238,8874520
NJ,2021-03-22,3151,8874520
NJ,2021-03-23,4803,8874520
NJ,2021-03-24,4096,8874520
NJ,2021-03-25,3944,8874520
NJ,2021-03-26,5599,8874520
NJ,2021-03-27,4666,8874520
NJ,2021-03-28,4505,8874520
NJ,2021-03-29,3621,8874520
NJ,2021-03-30,4873,8874520
NJ,2021-03-31,3668,8874520
NJ,2021-04-01,5608,8874520
NJ,2021-04-02,4529,8874520
NJ,2021-04-03,4445,8874520
NJ,2021-04-04,3801,8874520
NJ,2021-04-05,2831,8874520
NJ,2021-04-06,3712,8874520
NJ,2021-04-07,4241,8874520
NJ,2021-04-08,4332,8874520
NJ,2021-04-09,4193,8874520
NJ,2021-04-10,3599,8874520
NJ,2021-04-11,3387,8874520
NJ,2021-04-12,2476,8874520
NJ,2021-04-13,3954,8874520
NJ,2021-04-14,3563,8874520
NJ,2021-04-15,3918,8874520
NJ,2021-04-16,4381,8874520
NJ,2021-04-17,3922,8874520
NJ,2021-04-18,3149,8874520
NJ,2021-04-19,2183,8874520
NJ,2021-04-20,2839,8874520
NJ,2021-04-21,3475,8874520
NJ,2021-04-22,3230,8874520
NJ,2021-04-23,2834,8874520
NJ,2021-04-24,2783,8874520
NJ,2021-04-25,1694,8874520
NJ,2021-04-26,0,8874520
NJ,2021-04-27,2124,8874520
NJ,2021-04-28,2111,8874520
NJ,2021-04-29,2244,8874520
NJ,2021-04-30,1857,8874520
NJ,2021-05-01,1589,8874520
NJ,2021-05-02,1198,8874520
NJ,2021-05-03,983,8874520
NJ,2021-05-04,1004,8874520
NJ,2021-05-05,0,8874520
NJ,2021-05-06,1413,8874520
NJ,2021-05-07,967,8874520
NJ,2021-05-08,650,8874520
NJ,2021-05-09,339,8874520
NJ,2021-05-10,152,8874520
NJ,2021-05-11,561,8874520
NJ,2021-05-12,486,8874520
NJ,2021-05-13,428,8874520
NJ,2021-05-14,323,8874520
NJ,2021-05-15,646,8874520
NJ,2021-05-16,269,8874520
NJ,2021-05-17,348,8874520
NJ,2021-05-18,645,8874520
NJ,2021-05-19,444,8874520
NJ,2021-05-20,561,8874520
NJ,2021-05-21,652,8874520
NJ,2021-05-22,378,8874520
NJ,2021-05-23,301,8874520
NJ,2021-05-24,102,8874520
NJ,2021-05-25,389,8874520
NJ,2021-05-26,395,8874520
NJ,2021-05-27,394,8874520
NJ,2021-05-28,266,8874520
NJ,2021-05-29,255,8874520
NJ,2021-05-30,246,8874520
NJ,2021-05-31,197,8874520
NJ,2021-06-01,158,8874520
NJ,2021-06-02,273,8874520
NJ,2021-06-03,281,8874520
NJ,2021-06-04,293,8874520
NJ,2021-06-05,358,8874520
NJ,2021-06-06,209,8874520
NJ,2021-06-07,208,8874520
NJ,2021-06-08,195,8874520
NJ,2021-06-09,184,8874520
NJ,2021-06-10,342,8874520
NJ,2021-06-11,274,8874520
NJ,2021-06-12,249,8874520
NJ,2021-06-13,207,8874520
NJ,2021-06-14,231,8874520
NJ,2021-06-15,249,8874520
NJ,2021-06-16,283,8874520
NJ,2021-06-17,238,8874520
NJ,2021-06-18,266,8874520
NJ,2021-06-19,208,8874520
NJ,2021-06-20,144,8874520
NJ,2021-06-21,141,8874520
NJ,2021-06-22,231,8874520
NJ,2021-06-23,268,8874520
NJ,2021-06-24,272,8874520
NJ,2021-06-25,349,8874520
NJ,2021-06-26,237,8874520
NJ,2021-06-27,150,8874520
NJ,2021-06-28,147,8874520
NJ,2021-06-29,223,8874520
NJ,2021-06-30,195,8874520
NJ,2021-07-01,218,8874520
NJ,2021-07-02,310,8874520
NJ,2021-07-03,190,8874520
NJ,2021-07-04,112,8874520
NJ,2021-07-05,86,8874520
NJ,2021-07-06,154,8874520
NJ,2021-07-07,283,8874520
NJ,2021-07-08,331,8874520
NJ,2021-07-09,398,8874520
NJ,2021-07-10,311,8874520
NJ,2021-07-11,283,8874520
NJ,2021-07-12,215,8874520
NJ,2021-07-13,363,8874520
NJ,2021-07-14,365,8874520
NJ,2021-07-15,446,8874520
NJ,2021-07-16,494,8874520
NJ,2021-07-17,549,8874520
NJ,2021-07-18,428,8874520
NJ,2021-07-19,312,8874520
NJ,2021-07-20,658,8874520
NJ,2021-07-21,699,8874520
NJ,2021-07-22,746,8874520
NJ,2021-07-23,909,8874520
NJ,2021-07-24,861,8874520
NJ,2021-07-25,596,8874520
NJ,2021-07-26,521,8874520
NJ,2021-07-27,794,8874520
NJ,2021-07-28,948,8874520
NJ,2021-07-29,1077,8874520
NJ,2021-07-30,1119,8874520
NJ,2021-07-31,1182,8874520
NJ,2021-08-01,928,8874520
NJ,2021-08-02,878,8874520
NJ,2021-08-03,1313,8874520
NJ,2021-08-04,1230,8874520
NJ,2021-08-05,1466,8874520
NJ,2021-08-06,1346,8874520
NJ,2021-08-07,1539,8874520
NJ,2021-08-08,1169,8874520
NJ,2021-08-09,861,8874520
NJ,2021-08-10,1629,8874520
NJ,2021-08-11,1686,8874520
NJ,2021-08-12,1854,8874520
NJ,2021-08-13,1844,8874520
NJ,2021-08-14,2564,8874520
NJ,2021-08-15,1274,8874520
NJ,2021-08-16,1304,8874520
NJ,2021-08-17,1821,8874520
NJ,2021-08-18,1677,8874520
NJ,2021-08-19,2022,8874520
NJ,2021-08-20,2940,8874520
NJ,2021-08-21,2158,8874520
NJ,2021-08-22,1450,8874520
NJ,2021-08-23,1624,8874520
NJ,2021-08-24,1857,8874520
NJ,2021-08-25,2113,8874520
NJ,2021-08-26,2054,8874520
NJ,2021-08-27,2592,8874520
NJ,2021-08-28,1934,8874520
NJ,2021-08-29,1850,8874520
NJ,2021-08-30,1508,8874520
NJ,2021-08-31,2128,8874520
NJ,2021-09-01,2283,8874520
NJ,2021-09-02,2542,8874520
NJ,2021-09-03,1735,8874520
NJ,2021-09-04,2248,8874520
NJ,2021-09-05,1714,8874520
NJ,2021-09-06,1951,8874520
NJ,2021-09-07,354,8874520
NJ,2021-09-08,3498,8874520
NJ,2021-09-09,2210,8874520
NJ,2021-09-10,2664,8874520
NJ,2021-09-11,2494,8874520
NJ,2021-09-12,1847,8874520
NJ,2021-09-13,1545,8874520
NJ,2021-09-14,2038,8874520
NJ,2021-09-15,2275,8874520
NJ,2021-09-16,2958,8874520
NJ,2021-09-17,2374,8874520
NJ,2021-09-18,2623,8874520
NJ,2021-09-19,1909,8874520
NJ,2021-09-20,1623,8874520
NJ,2021-09-21,2165,8874520
NJ,2021-09-22,2351,8874520
NJ,2021-09-23,2252,8874520
NJ,2021-09-24,2236,8874520
NJ,2021-09-25,2234,8874520
NJ,2021-09-26,1110,8874520
NJ,2021-09-27,1159,8874520
NJ,2021-09-28,1888,8874520
NJ,2021-09-29,1997,8874520
NJ,2021-09-30,2327,8874520
NJ,2021-10-01,1673,8874520
NJ,2021-10-02,1935,8874520
NJ,2021-10-03,1454,8874520
NJ,2021-10-04,1246,8874520
NJ,2021-10-05,1648,8874520
NJ,2021-10-06,1852,8874520
NJ,2021-10-07,2065,8874520
NJ,2021-10-08,1869,8874520
NJ,2021-10-09,1828,8874520
NJ,2021-10-10,1433,8874520
NJ,2021-10-11,954,8874520
NJ,2021-10-12,1642,8874520
NJ,2021-10-13,1746,8874520
NJ,2021-10-14,1638,8874520
NJ,2021-10-15,1383,8874520
NJ,2021-10-16,1452,8874520
NJ,2021-10-17,896,8874520
NJ,2021-10-18,767,8874520
NJ,2021-10-19,1238,8874520
NJ,2021-10-20,1106,8874520
NJ,2021-10-21,1468,8874520
NJ,2021-10-22,1706,8874520
NJ,2021-10-23,1140,8874520
NJ,2021-10-24,787,8874520
NJ,2021-10-25,943,8874520
NJ,2021-10-26,1473,8874520
NJ,2021-10-27,1289,8874520
NJ,2021-10-28,1965,8874520
NJ,2021-10-29,1306,8874520
NJ,2021-10-30,1230,8874520
NJ,2021-10-31,1215,8874520
NJ,2021-11-01,821,8874520
NJ,2021-11-02,1215,8874520
NJ,2021-11-03,1298,8874520
NJ,2021-11-04,1504,8874520
NJ,2021-11-05,1385,8874520
NJ,2021-11-06,1403,8874520
NJ,2021-11-07,926,8874520
NJ,2021-11-08,852,8874520
NJ,2021-11-09,1464,8874520
NJ,2021-11-10,1638,8874520
NJ,2021-11-11,1823,8874520
NJ,2021-11-12,1821,8874520
NJ,2021-11-13,1638,8874520
NJ,2021-11-14,1701,8874520
NJ,2021-11-15,1362,8874520
NJ,2021-11-16,1739,8874520
NJ,2021-11-17,1948,8874520
NJ,2021-11-18,2473,8874520
NJ,2021-11-19,2239,8874520
NJ,2021-11-20,2199,8874520
NJ,2021-11-21,1602,8874520
NJ,2021-11-22,1543,8874520
NJ,2021-11-23,2640,8874520
NJ,2021-11-24,2208,8874520
NJ,2021-11-25,2851,8874520
NJ,2021-11-26,2144,8874520
NJ,2021-11-27,1990,8874520
NJ,2021-11-28,1869,8874520
NJ,2021-11-29,2241,8874520
NJ,2021-11-30,3251,8874520
NJ,2021-12-01,3188,8874520
NJ,2021-12-02,4462,8874520
NJ,2021-12-03,4463,8874520
NJ,2021-12-04,4414,8874520
NJ,2021-12-05,3496,8874520
NJ,2021-12-06,2989,8874520
NJ,2021-12-07,3950,8874520
NJ,2021-12-08,4258,8874520
NJ,2021-12-09,5617,8874520
NJ,2021-12-10,5463,8874520
NJ,2021-12-11,4596,8874520
NJ,2021-12-12,3842,8874520
NJ,2021-12-13,3279,8874520
NJ,2021-12-14,4397,8874520
NJ,2021-12-15,4989,8874520
NJ,2021-12-16,7223,8874520
NJ,2021-12-17,7397,8874520
NJ,2021-12-18,7644,8874520
NJ,2021-12-19,7345,8874520
NJ,2021-12-20,7095,8874520
NJ,2021-12-21,8494,8874520
NJ,2021-12-22,11906,8874520
NJ,2021-12-23,18122,8874520
NJ,2021-12-24,18941,8874520
NJ,2021-12-25,19481,8874520
NJ,2021-12-26,14159,8874520
NJ,2021-12-27,9732,8874520
NJ,2021-12-28,15234,8874520
NJ,2021-12-29,26473,8874520
NJ,2021-12-30,35175,8874520
NJ,2021-12-31,33724,8874520
NJ,2022-01-01,32391,8874520
NJ,2022-01-02,26452,8874520
NJ,2022-01-03,21743,8874520
NJ,2022-01-04,29614,8874520
NJ,2022-01-05,37285,8874520
NJ,2022-01-06,32264,8874520
NJ,2022-01-07,38461,8874520
NJ,2022-01-08,32700,8874520
NJ,2022-01-09,28514,8874520
NJ,2022-01-10,23056,8874520
NJ,2022-01-11,25409,8874520
NJ,2022-01-12,23275,8874520
NJ,2022-01-13,23672,8874520
NJ,2022-01-14,23109,8874520
NJ,2022-01-15,16859,8874520
NJ,2022-01-16,15445,8874520
NJ,2022-01-17,9078,8874520
NJ,2022-01-18,11122,8874520
NJ,2022-01-19,10914,8874520
NJ,2022-01-20,12074,8874520
NJ,2022-01-21,11883,8874520
NJ,2022-01-22,8924,8874520
NJ,2022-01-23,9195,8874520
NJ,2022-01-24,4844,8874520
NJ,2022-01-25,5722,8874520
NJ,2022-01-26,7127,8874520
NJ,2022-01-27,6724,8874520
NJ,2022-01-28,10118,8874520
NJ,2022-01-29,5379,8874520
NJ,2022-01-30,2177,8874520
NJ,2022-01-31,2073,8874520
NJ,2022-02-01,3449,8874520
NJ,2022-02-02,3993,8874520
NJ,2022-02-03,3909,8874520
NJ,2022-02-04,3023,8874520
NJ,2022-02-05,2961,8874520
NJ,2022-02-06,1824,8874520
NJ,2022-02-07,1139,8874520
NJ,2022-02-08,1904,8874520
NJ,2022-02-09,2329,8874520
NJ,2022-02-10,3192,8874520
NJ,2022-02-11,2578,8874520
NJ,2022-02-12,1893,8874520
NJ,2022-02-13,1161,8874520
NJ,2022-02-14,1074,8874520
NJ,2022-02-15,1572,8874520
NJ,2022-02-16,2494,8874520
NJ,2022-02-17,2742,8874520
NJ,2022-02-18,2307,8874520
NJ,2022-02-19,1297,8874520
NJ,2022-02-20,1403,8874520
NJ,2022-02-21,721,8874520
NJ,2022-02-22,1202,8874520
NJ,2022-02-23,1167,8874520
NJ,2022-02-24,1750,8874520
NJ,2022-02-25,1428,8874520
NJ,2022-02-26,1116,8874520
NJ,2022-02-27,1274,8874520
NM,2021-03-01,165,2105005
NM,2021-03-02,245,2105005
NM,2021-03-03,356,2105005
NM,2021-03-04,258,2105005
NM,2021-03-05,304,2105005
NM,2021-03-06,282,2105005
NM,2021-03-07,180,2105005
NM,2021-03-08,118,2105005
NM,2021-03-09,198,2105005
NM,2021-03-10,249,2105005
NM,2021-03-11,233,2105005
NM,2021-03-12,264,2105005
NM,2021-03-13,183,2105005
NM,2021-03-14,144,2105005
NM,2021-03-15,177,2105005
NM,2021-03-16,176,2105005
NM,2021-03-17,243,2105005
NM,2021-03-18,251,2105005
NM,2021-03-19,216,2105005
NM,2021-03-20,186,2105005
NM,2021-03-21,171,2105005
NM,2021-03-22,162,2105005
NM,2021-03-23,171,2105005
NM,2021-03-24,211,2105005
NM,2021-03-25,216,2105005
