state_id,date_,infection_rate,requirements
NC,2021-12-09,1.12,f
NC,2021-12-10,1.12,f
NC,2021-12-11,1.11,f
NC,2021-12-12,1.11,f
NC,2021-12-13,1.11,f
NC,2021-12-14,1.12,f
NC,2021-12-15,1.13,f
NC,2021-12-16,1.15,f
NC,2021-12-17,1.18,f
NC,2021-12-18,1.2,f
NC,2021-12-19,1.23,f
NC,2021-12-20,1.27,f
NC,2021-12-21,1.3,f
NC,2021-12-22,1.34,f
NC,2021-12-23,1.38,f
NC,2021-12-24,1.41,f
NC,2021-12-25,1.43,f
NC,2021-12-26,1.45,f
NC,2021-12-27,1.47,f
NC,2021-12-28,1.48,f
NC,2021-12-29,1.48,f
NC,2021-12-30,1.47,f
NC,2021-12-31,1.47,f
NC,2022-01-01,1.45,f
NC,2022-01-02,1.43,f
NC,2022-01-03,1.4,f
NC,2022-01-04,1.38,f
NC,2022-01-05,1.35,f
NC,2022-01-06,1.32,f
NC,2022-01-07,1.3,f
NC,2022-01-08,1.27,f
NC,2022-01-09,1.24,f
NC,2022-01-10,1.22,f
NC,2022-01-11,1.19,f
NC,2022-01-12,1.17,f
NC,2022-01-13,1.15,f
NC,2022-01-14,1.12,f
NC,2022-01-15,1.1,f
NC,2022-01-16,1.07,f
NC,2022-01-17,1.05,f
NC,2022-01-18,1.02,f
NC,2022-01-19,0.99,f
NC,2022-01-20,0.97,f
NC,2022-01-21,0.94,f
NC,2022-01-22,0.91,f
NC,2022-01-23,0.88,f
NC,2022-01-24,0.85,f
NC,2022-01-25,0.82,f
NC,2022-01-26,0.79,f
NC,2022-01-27,0.77,f
NC,2022-01-28,0.74,f
NC,2022-01-29,0.72,f
NC,2022-01-30,0.7,f
NC,2022-01-31,0.68,f
NC,2022-02-01,0.67,f
NC,2022-02-02,0.66,f
NC,2022-02-03,0.65,f
NC,2022-02-04,0.64,f
NC,2022-02-05,0.64,f
NC,2022-02-06,0.63,f
NC,2022-02-07,0.63,f
NC,2022-02-08,0.63,f
NC,2022-02-09,0.64,f
NC,2022-02-10,0.64,f
NC,2022-02-11,0.65,f
NC,2022-02-12,0.65,f
NC,2022-02-13,0.65,f
NC,2022-02-14,0.66,f
NC,2022-02-15,0.66,f
NC,2022-02-16,0.67,f
NC,2022-02-17,0.68,f
NC,2022-02-18,0.68,f
NC,2022-02-19,0.68,f
NC,2022-02-20,0.69,f
NC,2022-02-21,0.69,f
NC,2022-02-22,0.69,f
NC,2022-02-23,0.7,f
NC,2022-02-24,0.7,f
NC,2022-02-25,0.7,f
NC,2022-02-26,0.7,f
NC,2022-02-27,0.71,f
ND,2021-03-01,0.98,f
ND,2021-03-02,0.99,f
ND,2021-03-03,0.99,f
ND,2021-03-04,1,f
ND,2021-03-05,1.01,f
ND,2021-03-06,1.02,f
ND,2021-03-07,1.03,f
ND,2021-03-08,1.03,f
ND,2021-03-09,1.04,f
ND,2021-03-10,1.05,f
ND,2021-03-11,1.06,f
ND,2021-03-12,1.07,f
ND,2021-03-13,1.08,f
ND,2021-03-14,1.09,f
ND,2021-03-15,1.1,f
ND,2021-03-16,1.11,f
ND,2021-03-17,1.12,f
ND,2021-03-18,1.12,f
ND,2021-03-19,1.13,f
ND,2021-03-20,1.14,f
ND,2021-03-21,1.14,f
ND,2021-03-22,1.14,f
ND,2021-03-23,1.14,f
ND,2021-03-24,1.14,f
ND,2021-03-25,1.14,f
ND,2021-03-26,1.13,f
ND,2021-03-27,1.13,f
ND,2021-03-28,1.12,f
ND,2021-03-29,1.11,f
ND,2021-03-30,1.1,f
ND,2021-03-31,1.09,f
ND,2021-04-01,1.08,f
ND,2021-04-02,1.07,f
ND,2021-04-03,1.06,f
ND,2021-04-04,1.05,f
ND,2021-04-05,1.04,f
ND,2021-04-06,1.03,f
ND,2021-04-07,1.02,f
ND,2021-04-08,1.01,f
ND,2021-04-09,1,f
ND,2021-04-10,0.99,f
ND,2021-04-11,0.99,f
ND,2021-04-12,0.98,f
ND,2021-04-13,0.98,f
ND,2021-04-14,0.98,f
ND,2021-04-15,0.97,f
ND,2021-04-16,0.97,f
ND,2021-04-17,0.97,f
ND,2021-04-18,0.97,f
ND,2021-04-19,0.97,f
ND,2021-04-20,0.97,f
ND,2021-04-21,0.96,f
ND,2021-04-22,0.96,f
ND,2021-04-23,0.96,f
ND,2021-04-24,0.96,f
ND,2021-04-25,0.96,f
ND,2021-04-26,0.95,f
ND,2021-04-27,0.95,f
ND,2021-04-28,0.94,f
ND,2021-04-29,0.94,f
ND,2021-04-30,0.93,f
ND,2021-05-01,0.92,f
ND,2021-05-02,0.91,f
ND,2021-05-03,0.91,f
ND,2021-05-04,0.9,f
ND,2021-05-05,0.89,f
ND,2021-05-06,0.88,f
ND,2021-05-07,0.88,f
ND,2021-05-08,0.87,f
ND,2021-05-09,0.86,f
ND,2021-05-10,0.86,f
ND,2021-05-11,0.85,f
ND,2021-05-12,0.85,f
ND,2021-05-13,0.84,f
ND,2021-05-14,0.84,f
ND,2021-05-15,0.83,f
ND,2021-05-16,0.83,f
ND,2021-05-17,0.82,f
ND,2021-05-18,0.82,f
ND,2021-05-19,0.81,f
ND,2021-05-20,0.81,f
ND,2021-05-21,0.8,f
ND,2021-05-22,0.8,f
ND,2021-05-23,0.8,f
ND,2021-05-24,0.8,f
ND,2021-05-25,0.79,f
ND,2021-05-26,0.79,f
ND,2021-05-27,0.8,f
ND,2021-05-28,0.8,f
ND,2021-05-29,0.8,f
ND,2021-05-30,0.81,f
ND,2021-05-31,0.81,f
ND,2021-06-01,0.82,f
ND,2021-06-02,0.82,f
ND,2021-06-03,0.83,f
ND,2021-06-04,0.83,f
ND,2021-06-05,0.83,f
ND,2021-06-06,0.83,f
ND,2021-06-07,0.83,f
ND,2021-06-08,0.82,f
ND,2021-06-09,0.82,f
ND,2021-06-10,0.81,f
ND,2021-06-11,0.8,f
ND,2021-06-12,0.8,f
ND,2021-06-13,0.79,f
ND,2021-06-14,0.78,f
ND,2021-06-15,0.77,f
ND,2021-06-16,0.76,f
ND,2021-06-17,0.75,f
ND,2021-06-18,0.74,f
ND,2021-06-19,0.74,f
ND,2021-06-20,0.74,f
ND,2021-06-21,0.74,f
ND,2021-06-22,0.75,f
ND,2021-06-23,0.75,f
ND,2021-06-24,0.76,f
ND,2021-06-25,0.78,f
ND,2021-06-26,0.8,f
ND,2021-06-27,0.82,f
ND,2021-06-28,0.84,f
ND,2021-06-29,0.86,f
ND,2021-06-30,0.89,f
ND,2021-07-01,0.92,f
ND,2021-07-02,0.95,f
ND,2021-07-03,0.98,f
ND,2021-07-04,1.01,f
ND,2021-07-05,1.04,f
ND,2021-07-06,1.07,f
ND,2021-07-07,1.09,f
ND,2021-07-08,1.12,f
ND,2021-07-09,1.14,f
ND,2021-07-10,1.16,f
ND,2021-07-11,1.18,f
ND,2021-07-12,1.2,f
ND,2021-07-13,1.21,f
ND,2021-07-14,1.23,f
ND,2021-07-15,1.24,f
ND,2021-07-16,1.26,f
ND,2021-07-17,1.27,f
ND,2021-07-18,1.28,f
ND,2021-07-19,1.29,f
ND,2021-07-20,1.3,f
ND,2021-07-21,1.31,f
ND,2021-07-22,1.32,f
ND,2021-07-23,1.33,f
ND,2021-07-24,1.34,f
ND,2021-07-25,1.35,f
ND,2021-07-26,1.35,f
ND,2021-07-27,1.35,f
ND,2021-07-28,1.35,f
ND,2021-07-29,1.35,f
ND,2021-07-30,1.35,f
ND,2021-07-31,1.34,f
ND,2021-08-01,1.34,f
ND,2021-08-02,1.33,f
ND,2021-08-03,1.33,f
ND,2021-08-04,1.32,f
ND,2021-08-05,1.31,f
ND,2021-08-06,1.31,f
ND,2021-08-07,1.3,f
ND,2021-08-08,1.3,f
ND,2021-08-09,1.3,f
ND,2021-08-10,1.29,f
ND,2021-08-11,1.29,f
ND,2021-08-12,1.28,f
ND,2021-08-13,1.28,f
ND,2021-08-14,1.28,f
ND,2021-08-15,1.27,f
ND,2021-08-16,1.27,f
ND,2021-08-17,1.26,f
ND,2021-08-18,1.26,f
ND,2021-08-19,1.25,f
ND,2021-08-20,1.25,f
ND,2021-08-21,1.24,f
ND,2021-08-22,1.24,f
ND,2021-08-23,1.23,f
ND,2021-08-24,1.22,f
ND,2021-08-25,1.21,f
ND,2021-08-26,1.21,f
ND,2021-08-27,1.2,f
ND,2021-08-28,1.19,f
ND,2021-08-29,1.18,f
ND,2021-08-30,1.18,f
ND,2021-08-31,1.17,f
ND,2021-09-01,1.16,f
ND,2021-09-02,1.15,f
ND,2021-09-03,1.14,f
ND,2021-09-04,1.14,f
ND,2021-09-05,1.13,f
ND,2021-09-06,1.12,f
ND,2021-09-07,1.11,f
ND,2021-09-08,1.11,f
ND,2021-09-09,1.1,f
ND,2021-09-10,1.1,f
ND,2021-09-11,1.09,f
ND,2021-09-12,1.09,f
ND,2021-09-13,1.09,f
ND,2021-09-14,1.08,f
ND,2021-09-15,1.08,f
ND,2021-09-16,1.08,f
ND,2021-09-17,1.08,f
ND,2021-09-18,1.08,f
ND,2021-09-19,1.08,f
ND,2021-09-20,1.08,f
ND,2021-09-21,1.08,f
ND,2021-09-22,1.08,f
ND,2021-09-23,1.08,f
ND,2021-09-24,1.07,f
ND,2021-09-25,1.07,f
ND,2021-09-26,1.07,f
ND,2021-09-27,1.06,f
ND,2021-09-28,1.06,f
ND,2021-09-29,1.05,f
ND,2021-09-30,1.04,f
ND,2021-10-01,1.04,f
ND,2021-10-02,1.03,f
ND,2021-10-03,1.02,f
ND,2021-10-04,1.01,f
ND,2021-10-05,1,f
ND,2021-10-06,0.98,f
ND,2021-10-07,0.98,f
ND,2021-10-08,0.97,f
ND,2021-10-09,0.96,f
ND,2021-10-10,0.95,f
ND,2021-10-11,0.95,f
ND,2021-10-12,0.94,f
ND,2021-10-13,0.94,f
ND,2021-10-14,0.94,f
ND,2021-10-15,0.94,f
ND,2021-10-16,0.95,f
ND,2021-10-17,0.95,f
ND,2021-10-18,0.95,f
ND,2021-10-19,0.96,f
ND,2021-10-20,0.96,f
ND,2021-10-21,0.97,f
ND,2021-10-22,0.97,f
ND,2021-10-23,0.98,f
ND,2021-10-24,0.98,f
ND,2021-10-25,0.99,f
ND,2021-10-26,0.99,f
ND,2021-10-27,0.99,f
ND,2021-10-28,1,f
ND,2021-10-29,1,f
ND,2021-10-30,1,f
ND,2021-10-31,1,f
ND,2021-11-01,1,f
ND,2021-11-02,1,f
ND,2021-11-03,1,f
ND,2021-11-04,1,f
ND,2021-11-05,0.99,f
ND,2021-11-06,0.99,f
ND,2021-11-07,0.99,f
ND,2021-11-08,0.99,f
ND,2021-11-09,0.98,f
ND,2021-11-10,0.98,f
ND,2021-11-11,0.98,f
ND,2021-11-12,0.98,f
ND,2021-11-13,0.98,f
ND,2021-11-14,0.97,f
ND,2021-11-15,0.97,f
ND,2021-11-16,0.97,f
ND,2021-11-17,0.97,f
ND,2021-11-18,0.97,f
ND,2021-11-19,0.97,f
ND,2021-11-20,0.97,f
ND,2021-11-21,0.97,f
ND,2021-11-22,0.97,f
ND,2021-11-23,0.97,f
ND,2021-11-24,0.97,f
ND,2021-11-25,0.97,f
ND,2021-11-26,0.97,f
ND,2021-11-27,0.97,f
ND,2021-11-28,0.97,f
ND,2021-11-29,0.96,f
ND,2021-11-30,0.96,f
ND,2021-12-01,0.96,f
ND,2021-12-02,0.95,f
ND,2021-12-03,0.95,f
ND,2021-12-04,0.94,f
ND,2021-12-05,0.94,f
ND,2021-12-06,0.93,f
ND,2021-12-07,0.92,f
ND,2021-12-08,0.92,f
ND,2021-12-09,0.92,f
ND,2021-12-10,0.91,f
ND,2021-12-11,0.91,f
ND,2021-12-12,0.91,f
ND,2021-12-13,0.92,f
ND,2021-12-14,0.92,f
ND,2021-12-15,0.93,f
ND,2021-12-16,0.95,f
ND,2021-12-17,0.96,f
ND,2021-12-18,0.98,f
ND,2021-12-19,1.01,f
ND,2021-12-20,1.03,f
ND,2021-12-21,1.06,f
ND,2021-12-22,1.09,f
ND,2021-12-23,1.12,f
ND,2021-12-24,1.15,f
ND,2021-12-25,1.19,f
ND,2021-12-26,1.22,f
ND,2021-12-27,1.26,f
ND,2021-12-28,1.29,f
ND,2021-12-29,1.32,f
ND,2021-12-30,1.35,f
ND,2021-12-31,1.37,f
ND,2022-01-01,1.39,f
ND,2022-01-02,1.4,f
ND,2022-01-03,1.41,f
ND,2022-01-04,1.41,f
ND,2022-01-05,1.41,f
ND,2022-01-06,1.41,f
ND,2022-01-07,1.4,f
ND,2022-01-08,1.39,f
ND,2022-01-09,1.37,f
ND,2022-01-10,1.35,f
ND,2022-01-11,1.33,f
ND,2022-01-12,1.3,f
ND,2022-01-13,1.27,f
ND,2022-01-14,1.24,f
ND,2022-01-15,1.22,f
ND,2022-01-16,1.18,f
ND,2022-01-17,1.15,f
ND,2022-01-18,1.12,f
ND,2022-01-19,1.09,f
ND,2022-01-20,1.05,f
ND,2022-01-21,1.02,f
ND,2022-01-22,0.99,f
ND,2022-01-23,0.96,f
ND,2022-01-24,0.93,f
ND,2022-01-25,0.9,f
ND,2022-01-26,0.87,f
ND,2022-01-27,0.84,f
ND,2022-01-28,0.82,f
ND,2022-01-29,0.79,f
ND,2022-01-30,0.77,f
ND,2022-01-31,0.75,f
ND,2022-02-01,0.73,f
ND,2022-02-02,0.71,f
ND,2022-02-03,0.69,f
ND,2022-02-04,0.68,f
ND,2022-02-05,0.67,f
ND,2022-02-06,0.65,f
ND,2022-02-07,0.64,f
ND,2022-02-08,0.63,f
ND,2022-02-09,0.62,f
ND,2022-02-10,0.6,f
ND,2022-02-11,0.6,f
ND,2022-02-12,0.59,f
ND,2022-02-13,0.58,f
ND,2022-02-14,0.57,f
ND,2022-02-15,0.57,f
ND,2022-02-16,0.56,f
ND,2022-02-17,0.56,f
ND,2022-02-18,0.56,f
ND,2022-02-19,0.56,f
ND,2022-02-20,0.56,f
ND,2022-02-21,0.56,f
ND,2022-02-22,0.57,f
ND,2022-02-23,0.57,f
ND,2022-02-24,0.58,f
ND,2022-02-25,0.59,f
ND,2022-02-26,0.59,f
ND,2022-02-27,0.6,f
NE,2021-03-01,0.96,f
NE,2021-03-02,0.97,f
NE,2021-03-03,0.97,f
NE,2021-03-04,0.97,f
NE,2021-03-05,0.97,f
NE,2021-03-06,0.97,f
NE,2021-03-07,0.97,f
NE,2021-03-08,0.97,f
NE,2021-03-09,0.97,f
NE,2021-03-10,0.97,f
NE,2021-03-11,0.98,f
NE,2021-03-12,0.98,f
NE,2021-03-13,0.98,f
NE,2021-03-14,0.99,f
NE,2021-03-15,1,f
NE,2021-03-16,1.01,f
NE,2021-03-17,1.02,f
NE,2021-03-18,1.03,f
NE,2021-03-19,1.04,f
NE,2021-03-20,1.06,f
NE,2021-03-21,1.07,f
NE,2021-03-22,1.09,f
NE,2021-03-23,1.1,f
NE,2021-03-24,1.11,f
NE,2021-03-25,1.12,f
NE,2021-03-26,1.13,f
NE,2021-03-27,1.13,f
NE,2021-03-28,1.13,f
NE,2021-03-29,1.12,f
NE,2021-03-30,1.12,f
NE,2021-03-31,1.1,f
NE,2021-04-01,1.09,f
NE,2021-04-02,1.08,f
NE,2021-04-03,1.06,f
NE,2021-04-04,1.04,f
NE,2021-04-05,1.02,f
NE,2021-04-06,1.01,f
NE,2021-04-07,0.99,f
NE,2021-04-08,0.98,f
NE,2021-04-09,0.96,f
NE,2021-04-10,0.95,f
NE,2021-04-11,0.95,f
NE,2021-04-12,0.94,f
NE,2021-04-13,0.93,f
NE,2021-04-14,0.93,f
NE,2021-04-15,0.92,f
NE,2021-04-16,0.92,f
NE,2021-04-17,0.92,f
NE,2021-04-18,0.91,f
NE,2021-04-19,0.9,f
NE,2021-04-20,0.9,f
NE,2021-04-21,0.89,f
NE,2021-04-22,0.88,f
NE,2021-04-23,0.88,f
NE,2021-04-24,0.87,f
NE,2021-04-25,0.86,f
NE,2021-04-26,0.85,f
NE,2021-04-27,0.85,f
NE,2021-04-28,0.84,f
NE,2021-04-29,0.84,f
NE,2021-04-30,0.84,f
NE,2021-05-01,0.84,f
NE,2021-05-02,0.83,f
NE,2021-05-03,0.83,f
NE,2021-05-04,0.83,f
NE,2021-05-05,0.83,f
NE,2021-05-06,0.82,f
NE,2021-05-07,0.82,f
NE,2021-05-08,0.81,f
NE,2021-05-09,0.8,f
NE,2021-05-10,0.79,f
NE,2021-05-11,0.78,f
NE,2021-05-12,0.77,f
NE,2021-05-13,0.76,f
NE,2021-05-14,0.75,f
NE,2021-05-15,0.74,f
NE,2021-05-16,0.73,f
NE,2021-05-17,0.72,f
NE,2021-05-18,0.71,f
NE,2021-05-19,0.71,f
NE,2021-05-20,0.71,f
NE,2021-05-21,0.71,f
NE,2021-05-22,0.71,f
NE,2021-05-23,0.71,f
NE,2021-05-24,0.71,f
NE,2021-05-25,0.71,f
NE,2021-05-26,0.72,f
NE,2021-05-27,0.72,f
NE,2021-05-28,0.73,f
NE,2021-05-29,0.74,f
NE,2021-05-30,0.74,f
NE,2021-05-31,0.75,f
NE,2021-06-01,0.76,f
NE,2021-06-02,0.77,f
NE,2021-06-03,0.78,f
NE,2021-06-04,0.79,f
NE,2021-06-05,0.8,f
NE,2021-06-06,0.81,f
NE,2021-06-07,0.83,f
NE,2021-06-08,0.84,f
NE,2021-06-09,0.85,f
NE,2021-06-10,0.87,f
NE,2021-06-11,0.88,f
NE,2021-06-12,0.9,f
NE,2021-06-13,0.92,f
NE,2021-06-14,0.93,f
NE,2021-06-15,0.95,f
NE,2021-06-16,0.96,f
NE,2021-06-17,0.98,f
NE,2021-06-18,0.99,f
NE,2021-06-19,1.01,f
NE,2021-06-20,1.02,f
NE,2021-06-21,1.04,f
NE,2021-06-22,1.05,f
NE,2021-06-23,1.06,f
NE,2021-06-24,1.08,f
NE,2021-06-25,1.09,f
NE,2021-06-26,1.1,f
NE,2021-06-27,1.12,f
NE,2021-06-28,1.13,f
NE,2021-06-29,1.15,f
NE,2021-06-30,1.16,f
NE,2021-07-01,1.18,f
NE,2021-07-02,1.2,f
NE,2021-07-03,1.22,f
NE,2021-07-04,1.23,f
NE,2021-07-05,1.25,f
NE,2021-07-06,1.27,f
NE,2021-07-07,1.28,f
NE,2021-07-08,1.29,f
NE,2021-07-09,1.31,f
NE,2021-07-10,1.32,f
NE,2021-07-11,1.32,f
NE,2021-07-12,1.33,f
NE,2021-07-13,1.33,f
NE,2021-07-14,1.33,f
NE,2021-07-15,1.33,f
NE,2021-07-16,1.33,f
NE,2021-07-17,1.33,f
NE,2021-07-18,1.33,f
NE,2021-07-19,1.32,f
NE,2021-07-20,1.32,f
NE,2021-07-21,1.31,f
NE,2021-07-22,1.31,f
NE,2021-07-23,1.31,f
NE,2021-07-24,1.3,f
NE,2021-07-25,1.29,f
NE,2021-07-26,1.29,f
NE,2021-07-27,1.28,f
NE,2021-07-28,1.27,f
NE,2021-07-29,1.27,f
NE,2021-07-30,1.26,f
NE,2021-07-31,1.25,f
NE,2021-08-01,1.24,f
NE,2021-08-02,1.24,f
NE,2021-08-03,1.23,f
NE,2021-08-04,1.22,f
NE,2021-08-05,1.21,f
NE,2021-08-06,1.21,f
NE,2021-08-07,1.2,f
NE,2021-08-08,1.2,f
NE,2021-08-09,1.19,f
NE,2021-08-10,1.19,f
NE,2021-08-11,1.18,f
NE,2021-08-12,1.18,f
NE,2021-08-13,1.18,f
NE,2021-08-14,1.18,f
NE,2021-08-15,1.18,f
NE,2021-08-16,1.18,f
NE,2021-08-17,1.18,f
NE,2021-08-18,1.18,f
NE,2021-08-19,1.18,f
NE,2021-08-20,1.17,f
NE,2021-08-21,1.17,f
NE,2021-08-22,1.16,f
NE,2021-08-23,1.16,f
NE,2021-08-24,1.15,f
NE,2021-08-25,1.14,f
NE,2021-08-26,1.14,f
NE,2021-08-27,1.13,f
NE,2021-08-28,1.11,f
NE,2021-08-29,1.1,f
NE,2021-08-30,1.09,f
NE,2021-08-31,1.08,f
NE,2021-09-01,1.07,f
NE,2021-09-02,1.06,f
NE,2021-09-03,1.05,f
NE,2021-09-04,1.04,f
NE,2021-09-05,1.03,f
NE,2021-09-06,1.03,f
NE,2021-09-07,1.02,f
NE,2021-09-08,1.02,f
NE,2021-09-09,1.01,f
NE,2021-09-10,1.01,f
NE,2021-09-11,1,f
NE,2021-09-12,1,f
NE,2021-09-13,0.99,f
NE,2021-09-14,0.99,f
NE,2021-09-15,0.98,f
NE,2021-09-16,0.98,f
NE,2021-09-17,0.97,f
NE,2021-09-18,0.97,f
NE,2021-09-19,0.96,f
NE,2021-09-20,0.96,f
NE,2021-09-21,0.96,f
NE,2021-09-22,0.95,f
NE,2021-09-23,0.95,f
NE,2021-09-24,0.95,f
NE,2021-09-25,0.95,f
NE,2021-09-26,0.95,f
NE,2021-09-27,0.95,f
NE,2021-09-28,0.95,f
NE,2021-09-29,0.95,f
NE,2021-09-30,0.96,f
NE,2021-10-01,0.96,f
NE,2021-10-02,0.96,f
NE,2021-10-03,0.96,f
NE,2021-10-04,0.96,f
NE,2021-10-05,0.96,f
NE,2021-10-06,0.96,f
NE,2021-10-07,0.97,f
NE,2021-10-08,0.97,f
NE,2021-10-09,0.97,f
NE,2021-10-10,0.97,f
NE,2021-10-11,0.97,f
NE,2021-10-12,0.97,f
NE,2021-10-13,0.97,f
NE,2021-10-14,0.97,f
NE,2021-10-15,0.98,f
NE,2021-10-16,0.98,f
NE,2021-10-17,0.99,f
NE,2021-10-18,0.99,f
NE,2021-10-19,1,f
NE,2021-10-20,1,f
NE,2021-10-21,1.01,f
NE,2021-10-22,1.02,f
NE,2021-10-23,1.03,f
NE,2021-10-24,1.04,f
NE,2021-10-25,1.05,f
NE,2021-10-26,1.06,f
NE,2021-10-27,1.07,f
NE,2021-10-28,1.07,f
NE,2021-10-29,1.08,f
NE,2021-10-30,1.09,f
NE,2021-10-31,1.09,f
NE,2021-11-01,1.1,f
NE,2021-11-02,1.1,f
NE,2021-11-03,1.1,f
NE,2021-11-04,1.1,f
NE,2021-11-05,1.1,f
NE,2021-11-06,1.09,f
NE,2021-11-07,1.09,f
NE,2021-11-08,1.08,f
NE,2021-11-09,1.07,f
NE,2021-11-10,1.06,f
NE,2021-11-11,1.05,f
NE,2021-11-12,1.04,f
NE,2021-11-13,1.03,f
NE,2021-11-14,1.02,f
NE,2021-11-15,1.02,f
NE,2021-11-16,1.01,f
NE,2021-11-17,1,f
NE,2021-11-18,1,f
NE,2021-11-19,1,f
NE,2021-11-20,1.01,f
NE,2021-11-21,1.01,f
NE,2021-11-22,1.02,f
NE,2021-11-23,1.02,f
NE,2021-11-24,1.03,f
NE,2021-11-25,1.04,f
NE,2021-11-26,1.05,f
NE,2021-11-27,1.06,f
NE,2021-11-28,1.06,f
NE,2021-11-29,1.06,f
NE,2021-11-30,1.06,f
NE,2021-12-01,1.06,f
NE,2021-12-02,1.05,f
NE,2021-12-03,1.05,f
NE,2021-12-04,1.04,f
NE,2021-12-05,1.02,f
NE,2021-12-06,1.01,f
NE,2021-12-07,0.99,f
NE,2021-12-08,0.98,f
NE,2021-12-09,0.96,f
NE,2021-12-10,0.95,f
NE,2021-12-11,0.94,f
NE,2021-12-12,0.93,f
NE,2021-12-13,0.92,f
NE,2021-12-14,0.92,f
NE,2021-12-15,0.93,f
NE,2021-12-16,0.94,f
NE,2021-12-17,0.95,f
NE,2021-12-18,0.97,f
NE,2021-12-19,1,f
NE,2021-12-20,1.02,f
NE,2021-12-21,1.05,f
NE,2021-12-22,1.09,f
NE,2021-12-23,1.13,f
NE,2021-12-24,1.16,f
NE,2021-12-25,1.2,f
NE,2021-12-26,1.23,f
NE,2021-12-27,1.27,f
NE,2021-12-28,1.3,f
NE,2021-12-29,1.32,f
NE,2021-12-30,1.35,f
NE,2021-12-31,1.37,f
NE,2022-01-01,1.38,f
NE,2022-01-02,1.38,f
NE,2022-01-03,1.38,f
NE,2022-01-04,1.38,f
NE,2022-01-05,1.37,f
NE,2022-01-06,1.36,f
NE,2022-01-07,1.35,f
NE,2022-01-08,1.33,f
NE,2022-01-09,1.3,f
NE,2022-01-10,1.28,f
NE,2022-01-11,1.25,f
NE,2022-01-12,1.22,f
NE,2022-01-13,1.2,f
NE,2022-01-14,1.17,f
NE,2022-01-15,1.13,f
NE,2022-01-16,1.1,f
NE,2022-01-17,1.07,f
NE,2022-01-18,1.04,f
NE,2022-01-19,1,f
NE,2022-01-20,0.97,f
NE,2022-01-21,0.94,f
NE,2022-01-22,0.9,f
NE,2022-01-23,0.87,f
NE,2022-01-24,0.83,f
NE,2022-01-25,0.8,f
NE,2022-01-26,0.76,f
NE,2022-01-27,0.73,f
NE,2022-01-28,0.7,f
NE,2022-01-29,0.67,f
NE,2022-01-30,0.64,f
NE,2022-01-31,0.62,f
NE,2022-02-01,0.59,f
NE,2022-02-02,0.57,f
NE,2022-02-03,0.55,f
NE,2022-02-04,0.53,f
NE,2022-02-05,0.51,f
NE,2022-02-06,0.5,f
NE,2022-02-07,0.48,f
NE,2022-02-08,0.47,f
NE,2022-02-09,0.46,f
NE,2022-02-10,0.45,f
NE,2022-02-11,0.45,f
NE,2022-02-12,0.45,f
NE,2022-02-13,0.44,f
NE,2022-02-14,0.44,f
NE,2022-02-15,0.45,f
NE,2022-02-16,0.45,f
NE,2022-02-17,0.46,f
NE,2022-02-18,0.46,f
NE,2022-02-19,0.47,f
NE,2022-02-20,0.48,f
NE,2022-02-21,0.5,f
NE,2022-02-22,0.51,f
NE,2022-02-23,0.53,f
NE,2022-02-24,0.55,f
NE,2022-02-25,0.57,f
NE,2022-02-26,0.59,f
NE,2022-02-27,0.61,f
NH,2021-03-01,0.91,t
NH,2021-03-02,0.91,t
NH,2021-03-03,0.92,t
NH,2021-03-04,0.93,t
NH,2021-03-05,0.94,t
NH,2021-03-06,0.96,t
NH,2021-03-07,0.97,t
NH,2021-03-08,0.99,t
NH,2021-03-09,1,t
NH,2021-03-10,1.02,t
NH,2021-03-11,1.03,t
NH,2021-03-12,1.05,t
NH,2021-03-13,1.06,t
NH,2021-03-14,1.07,t
NH,2021-03-15,1.08,t
NH,2021-03-16,1.09,t
NH,2021-03-17,1.1,t
NH,2021-03-18,1.1,t
NH,2021-03-19,1.11,t
NH,2021-03-20,1.11,t
NH,2021-03-21,1.11,t
NH,2021-03-22,1.11,t
NH,2021-03-23,1.11,t
NH,2021-03-24,1.11,t
NH,2021-03-25,1.11,t
NH,2021-03-26,1.11,t
NH,2021-03-27,1.1,t
NH,2021-03-28,1.1,t
NH,2021-03-29,1.09,t
NH,2021-03-30,1.09,t
NH,2021-03-31,1.08,t
NH,2021-04-01,1.08,t
NH,2021-04-02,1.07,t
NH,2021-04-03,1.06,t
NH,2021-04-04,1.06,t
NH,2021-04-05,1.05,t
NH,2021-04-06,1.04,t
NH,2021-04-07,1.03,t
NH,2021-04-08,1.02,t
NH,2021-04-09,1,t
NH,2021-04-10,0.99,t
NH,2021-04-11,0.98,t
NH,2021-04-12,0.97,t
NH,2021-04-13,0.95,t
NH,2021-04-14,0.94,t
NH,2021-04-15,0.93,t
NH,2021-04-16,0.91,t
NH,2021-04-17,0.9,t
NH,2021-04-18,0.89,t
NH,2021-04-19,0.88,t
NH,2021-04-20,0.87,t
NH,2021-04-21,0.86,t
NH,2021-04-22,0.85,t
NH,2021-04-23,0.84,t
NH,2021-04-24,0.84,t
NH,2021-04-25,0.83,t
NH,2021-04-26,0.83,t
NH,2021-04-27,0.83,t
NH,2021-04-28,0.82,t
NH,2021-04-29,0.82,t
NH,2021-04-30,0.82,t
NH,2021-05-01,0.82,t
NH,2021-05-02,0.82,t
NH,2021-05-03,0.82,t
NH,2021-05-04,0.82,t
NH,2021-05-05,0.82,t
NH,2021-05-06,0.82,t
