state_id,date,Vaccination_pct,new_cases_per_100k,hospital_beds_per_100k,deaths_per_100k
CO,12/23/2021,66,41.43453767,18.13821489,0.237544442
CO,12/24/2021,66,80.73117537,18.34182442,0.339349203
CO,12/25/2021,66,20.649399,18.3078895,0
CO,12/26/2021,66,24.21256563,18.74904346,0.084837301
CO,12/27/2021,66,160.7157825,19.29200218,0.05090238
CO,12/28/2021,66,80.3748587,20.19127757,1.272559511
CO,12/29/2021,66,146.1916366,20.49669185,0.865340467
CO,12/30/2021,66,153.3179699,20.32701725,0.509023804
CO,12/31/2021,66,157.5768024,20.71726884,0.661730946
CO,1/1/2022,66,0,20.31004979,0
CO,1/2/2022,66,53.70201136,21.46383708,0.084837301
CO,1/3/2022,66,386.7393191,21.37899978,0.407219043
CO,1/4/2022,67,140.7959843,23.90715134,0.627796025
CO,1/5/2022,67,134.3483494,24.63675213,0.339349203
CO,1/6/2022,67,148.2786342,25.34938546,0.763535706
CO,1/7/2022,67,173.6449871,25.48512514,0.373284123
CO,1/8/2022,67,43.36882813,26.70678227,0.03393492
CO,1/9/2022,67,40.67100197,26.97826163,0.03393492
CO,1/10/2022,67,720.302618,26.77465211,0.525991264
CO,1/11/2022,67,396.4107714,28.23385368,0.984112688
CO,1/12/2022,67,240.9888364,29.20099891,0.576893645
CO,1/13/2022,67,256.2086482,30.59233064,0.509023804
CO,1/14/2022,67,228.8910373,30.9486473,0.610828565
CO,1/15/2022,67,0,30.49052588,0
CO,1/16/2022,67,77.1001389,30.08330684,0.169674601
CO,1/17/2022,67,414.1247997,30.15117668,0.559926185
CO,1/18/2022,67,198.2478043,30.5244608,0.169674601
CO,1/19/2022,68,145.7335152,30.81290762,0.712633326
CO,1/20/2022,68,272.3616702,30.42265604,0.576893645
CO,1/21/2022,68,223.6311247,30.23601398,0.322381743
CO,1/22/2022,68,0,29.98150207,0
CO,1/23/2022,68,0,29.74395763,0
CO,1/24/2022,68,457.8499445,29.25190129,1.611908714
CO,1/25/2022,68,123.234663,29.69305525,1.22165713
CO,1/26/2022,68,129.4617209,29.06525923,0.492056344
CO,1/27/2022,68,131.4469137,27.62302511,0.593861105
CO,1/28/2022,68,158.59485,26.50317275,0.916242848
CO,1/29/2022,68,0,24.97610133,0
CO,1/30/2022,68,79.37377855,24.51797991,0.763535706
CO,1/31/2022,68,228.7043953,23.97502118,1.289526971
CO,2/1/2022,68,63.32256126,23.78837912,0.678698406
CO,2/2/2022,68,66.35973662,23.4999323,0.322381743
CO,2/3/2022,68,81.37593885,22.95697358,0.186642062
CO,2/4/2022,68,82.78423804,22.15950295,0.237544442
CO,2/5/2022,68,0,21.93892597,0
CO,2/6/2022,69,10.99491417,20.66636646,0.067869841
CO,2/7/2022,69,109.0328989,20.12340773,3.342589648
CO,2/8/2022,69,47.95004237,18.83388076,0.373284123
CO,2/9/2022,69,51.22476218,17.93460537,1.510103953
CO,2/10/2022,69,42.11323608,17.37467919,0.610828565
CO,2/11/2022,69,45.98181699,15.84760777,0.729600786
CO,2/12/2022,69,9.908996724,15.35555143,0.152707141
CO,2/13/2022,69,0,14.99923477,0
CO,2/14/2022,69,77.15104128,14.74472287,0.797470627
CO,2/15/2022,69,27.18187115,14.6429181,0.118772221
CO,2/16/2022,69,30.67716794,14.01512208,0.152707141
CO,2/17/2022,69,50.51212885,12.98010701,0.373284123
CO,2/18/2022,69,29.16706399,11.82631972,0.118772221
CO,2/19/2022,69,0,11.14762131,0
CO,2/20/2022,69,0,10.82523957,0
CO,2/21/2022,69,45.28615113,10.94401179,0.01696746
CO,2/22/2022,69,36.88725835,11.06278401,0.390251583
CO,2/23/2022,69,38.31252501,10.40105307,0.424186504
CO,2/24/2022,69,17.45951649,9.518745141,0.271479362
CO,2/25/2022,69,23.78837912,8.857014195,0.135739681
CO,2/26/2022,69,0,8.789144355,0
CO,2/27/2022,69,9.518745141,8.517664992,0.118772221
CT,3/1/2021,0,75.43301506,14.07332371,0.816252775
CT,3/2/2021,0,14.129617,14.86142983,0.197026532
CT,3/3/2021,0,13.90444382,14.46737677,0.562932948
CT,3/4/2021,0,24.71275643,14.83328319,0.422199711
CT,3/5/2021,9,23.36171735,13.56668405,0.309613122
CT,3/6/2021,9,0,13.65112399,0
CT,3/7/2021,9,0,13.36965752,0
CT,3/8/2021,10,58.15097355,13.62297735,0.591079596
CT,3/9/2021,10,21.08183891,12.77857792,0.394053064
CT,3/10/2021,10,14.41108347,13.36965752,0.365906416
CT,3/11/2021,10,20.68778585,12.60969804,0.253319827
CT,3/12/2021,11,33.35377718,13.0600444,0.11258659
CT,3/13/2021,14,0,13.5385374,0
CT,3/14/2021,14,0,13.5948307,0
CT,3/15/2021,14,71.07028471,12.94745781,0.64737289
CT,3/16/2021,15,24.00909024,13.20077764,0.309613122
CT,3/17/2021,15,10.49869948,12.55340475,0.225173179
CT,3/18/2021,15,32.53752441,13.28521758,0.422199711
CT,3/19/2021,16,33.97300342,13.51039076,0.281466474
CT,3/20/2021,16,0,12.97560446,0
CT,3/21/2021,17,0,12.75043128,0
CT,3/22/2021,17,83.76442269,13.22892428,0.253319827
CT,3/23/2021,17,25.27568937,13.39780417,0.11258659
CT,3/24/2021,17,41.00966528,14.10147035,0.197026532
CT,3/25/2021,18,41.88221135,14.55181671,0.281466474
CT,3/26/2021,18,47.8493006,15.39621613,0.084439942
CT,3/27/2021,19,0,15.17104295,0
CT,3/28/2021,19,0,15.84656249,0
CT,3/29/2021,20,90.88552449,16.69096191,0.506639653
CT,3/30/2021,20,45.51312886,16.77540186,0.056293295
CT,3/31/2021,20,23.41801065,15.7339759,0.028146647
CT,4/1/2021,21,44.47170291,15.7339759,0.394053064
CT,4/2/2021,22,41.88221135,15.62138931,0.11258659
CT,4/3/2021,22,0,16.01544238,0
CT,4/4/2021,23,0,15.03030972,0
CT,4/5/2021,24,75.96780136,15.95914908,0.534786301
CT,4/6/2021,24,30.22949932,16.74725521,0.197026532
CT,4/7/2021,24,29.21622001,16.8035485,0.140733237
CT,4/8/2021,25,28.48440718,16.88798845,0.140733237
CT,4/9/2021,26,50.86099187,16.74725521,0.11258659
CT,4/10/2021,27,0,16.63466862,0
CT,4/11/2021,27,0,16.60652197,0
CT,4/12/2021,28,84.01774252,17.42277475,0.365906416
CT,4/13/2021,29,31.46795181,16.77540186,0.478493006
CT,4/14/2021,29,45.28795568,16.07173567,0.281466474
CT,4/15/2021,30,19.75894648,15.39621613,0.168879884
CT,4/16/2021,30,29.89173955,15.84656249,0.140733237
CT,4/17/2021,31,0,16.60652197,0
CT,4/18/2021,32,0,16.18432226,0
CT,4/19/2021,32,65.83500829,16.55022868,0.534786301
CT,4/20/2021,33,20.77222579,16.12802897,0.168879884
CT,4/21/2021,33,24.09353018,16.60652197,0.197026532
CT,4/22/2021,34,20.74407914,15.11474966,0.337759769
CT,4/23/2021,34,29.10363342,14.6644033,0.225173179
CT,4/24/2021,35,0,14.15776365,0
CT,4/25/2021,36,0,14.129617,0
CT,4/26/2021,36,60.99378494,14.29849688,0.534786301
CT,4/27/2021,37,11.4556855,13.28521758,0.028146647
CT,4/28/2021,37,17.47906804,12.97560446,0.365906416
CT,4/29/2021,38,13.67927064,12.77857792,0.11258659
CT,4/30/2021,39,22.12326486,12.07491174,0.365906416
CT,5/1/2021,39,0,11.70900532,0
CT,5/2/2021,40,0,11.3993922,0
CT,5/3/2021,40,36.9284014,11.25865896,0.422199711
CT,5/4/2021,41,11.73715197,10.16093972,0.140733237
CT,5/5/2021,41,17.14130827,10.52684613,0.197026532
CT,5/6/2021,42,20.01226631,10.21723301,0.197026532
CT,5/7/2021,43,12.27193827,9.56986012,0.168879884
CT,5/8/2021,44,0,9.429126883,0
CT,5/9/2021,44,0,9.260246998,0
CT,5/10/2021,45,23.27727741,9.400980235,0.478493006
CT,5/11/2021,46,11.51197879,8.021794512,0.056293295
CT,5/12/2021,46,5.263423066,8.049941159,0.140733237
CT,5/13/2021,47,13.25707093,7.0648085,0.197026532
CT,5/14/2021,47,10.2735263,6.41743561,0.140733237
CT,5/15/2021,48,0,6.895928616,0
CT,5/16/2021,48,0,6.586315494,0
CT,5/17/2021,49,18.63308059,6.530022199,0.591079596
CT,5/18/2021,49,2.27987844,5.573036187,0.11258659
CT,5/19/2021,49,6.41743561,5.122689829,0.168879884
CT,5/20/2021,50,5.798209367,5.178983124,0.11258659
CT,5/21/2021,50,4.813076707,5.516742892,0.11258659
CT,5/22/2021,51,0,4.925663297,0
CT,5/23/2021,51,0,4.587903528,0
CT,5/24/2021,52,10.8646059,4.869370002,0.197026532
CT,5/25/2021,52,5.094543181,4.897516649,0.056293295
CT,5/26/2021,52,2.476904972,4.925663297,0.168879884
CT,5/27/2021,52,4.419023643,4.137557169,0.084439942
CT,5/28/2021,53,5.741916072,3.856090695,0.225173179
CT,5/29/2021,53,0,3.659064163,0
CT,5/30/2021,53,0,3.687210811,0
CT,5/31/2021,54,0,3.293157747,0
CT,6/1/2021,54,6.248555725,3.574624221,0.168879884
CT,6/2/2021,54,3.236864452,3.715357458,0.084439942
CT,6/3/2021,54,1.970265319,3.574624221,0
CT,6/4/2021,54,4.02497058,3.433890984,0.028146647
CT,6/5/2021,54,0,3.180571157,0
CT,6/6/2021,55,0,3.321304394,0
CT,6/7/2021,55,5.54488954,3.293157747,0.197026532
CT,6/8/2021,56,1.857678729,3.377597689,0.056293295
CT,6/9/2021,56,3.03983792,3.03983792,0.056293295
CT,6/10/2021,56,1.604358902,3.096131215,0.084439942
CT,6/11/2021,56,0.87254607,2.842811388,0.028146647
CT,6/12/2021,57,0,2.476904972,0
CT,6/13/2021,57,0,2.476904972,0
CT,6/14/2021,57,3.236864452,2.617638209,0.056293295
CT,6/15/2021,58,1.576212255,2.251731793,0
CT,6/16/2021,58,1.097719249,2.167291851,0.056293295
CT,6/17/2021,58,0.985132659,1.660652197,0.028146647
CT,6/18/2021,58,1.970265319,1.801385434,0.11258659
CT,6/19/2021,59,0,1.857678729,0
CT,6/20/2021,59,0,2.420611677,0
CT,6/21/2021,59,2.589491562,1.913972024,0
CT,6/22/2021,59,1.266599133,1.688798845,0.056293295
CT,6/23/2021,59,1.069572602,1.970265319,0
CT,6/24/2021,59,4.306437054,1.801385434,0.084439942
CT,6/25/2021,60,3.574624221,2.27987844,0.028146647
CT,6/26/2021,60,0,2.139145203,0
CT,6/27/2021,60,0,2.167291851,0
CT,6/28/2021,61,3.968677285,1.970265319,0.028146647
CT,6/29/2021,61,1.125865896,1.63250555,0
CT,6/30/2021,61,1.435479018,2.054705261,0.056293295
CT,7/1/2021,61,0.985132659,2.167291851,0.028146647
CT,7/2/2021,61,2.50505162,1.913972024,0
CT,7/3/2021,61,0,2.110998556,0
CT,7/4/2021,61,0,1.913972024,0
CT,7/5/2021,61,0,1.801385434,0
CT,7/6/2021,61,4.925663297,1.745092139,0
CT,7/7/2021,61,2.589491562,1.801385434,0
CT,7/8/2021,61,1.548065608,1.491772313,0.028146647
CT,7/9/2021,62,4.813076707,1.660652197,0
CT,7/10/2021,62,0,2.026558614,0
CT,7/11/2021,62,0,1.970265319,0
CT,7/12/2021,62,1.970265319,1.745092139,0
CT,7/13/2021,62,5.798209367,1.716945492,0
CT,7/14/2021,62,3.968677285,2.082851908,0
CT,7/15/2021,62,4.221997112,2.195438498,0.084439942
CT,7/16/2021,62,3.91238399,1.998411966,0
CT,7/17/2021,62,0,2.730224799,0
CT,7/18/2021,62,0,2.476904972,0
CT,7/19/2021,62,11.51197879,2.336171735,0
CT,7/20/2021,62,6.135969136,2.758371446,0
CT,7/21/2021,63,6.41743561,2.758371446,0
CT,7/22/2021,63,8.303260986,2.983544626,0.11258659
CT,7/23/2021,63,5.967089251,3.602770869,0
CT,7/24/2021,63,0,3.771650753,0
CT,7/25/2021,63,0,4.334583701,0
CT,7/26/2021,63,16.57837532,4.02497058,0.056293295
CT,7/27/2021,63,13.73556394,3.996823932,0
CT,7/28/2021,63,11.00533914,4.278290406,0
CT,7/29/2021,63,9.541713472,4.419023643,0.140733237
CT,7/30/2021,63,13.82000388,4.78493006,0
CT,7/31/2021,63,0,4.953809944,0
CT,8/1/2021,63,0,5.347863008,0
CT,8/2/2021,63,35.04257603,5.573036187,0
CT,8/3/2021,63,16.43764209,5.713769424,0
CT,8/4/2021,64,15.11474966,5.094543181,0
CT,8/5/2021,64,18.12644093,6.079675841,0.11258659
CT,8/6/2021,64,20.57519926,6.445582257,0
CT,8/7/2021,64,0,7.008515205,0
CT,8/8/2021,64,0,7.121101795,0
CT,8/9/2021,64,36.22473522,7.402568269,0
CT,8/10/2021,64,7.740328038,7.571448153,0.028146647
CT,8/11/2021,64,25.72603573,8.387700928,0
CT,8/12/2021,64,20.88481238,8.331407634,0.281466474
CT,8/13/2021,64,15.2554829,9.316540293,0
CT,8/14/2021,64,0,9.429126883,0
CT,8/15/2021,64,0,9.006927171,0
CT,8/16/2021,65,44.49984956,9.992059831,0
CT,8/17/2021,65,24.79719637,11.23051232,0
CT,8/18/2021,65,16.69096191,11.03348578,0.084439942
CT,8/19/2021,65,15.03030972,11.03348578,0.64737289
CT,8/20/2021,65,12.13120503,11.00533914,0.197026532
CT,8/21/2021,65,0,11.3993922,0
CT,8/22/2021,65,0,11.70900532,0
CT,8/23/2021,65,43.73989008,11.73715197,0
CT,8/24/2021,65,30.14505938,11.48383214,0
CT,8/25/2021,65,18.32346746,12.18749833,0
CT,8/26/2021,66,22.17955816,11.65271203,0.562932948
CT,8/27/2021,66,22.17955816,12.15935168,0.084439942
CT,8/28/2021,66,0,11.9904718,0
CT,8/29/2021,66,0,12.24379162,0
CT,8/30/2021,66,38.30758713,11.68085868,0
CT,8/31/2021,66,28.23108735,11.90603185,0
CT,9/1/2021,66,20.04041296,11.34309891,0
CT,9/2/2021,66,19.30860012,11.87788521,1.013279307
CT,9/3/2021,66,18.71752053,11.9904718,0
CT,9/4/2021,66,0,11.37124555,0
CT,9/5/2021,67,0,11.4556855,0
CT,9/6/2021,67,0,11.65271203,0
CT,9/7/2021,67,45.37239563,11.82159191,0.028146647
CT,9/8/2021,67,26.31711533,11.20236567,0.562932948
CT,9/9/2021,67,17.61980128,11.4556855,0.028146647
CT,9/10/2021,67,17.59165463,10.8646059,0.225173179
CT,9/11/2021,67,0,10.83645925,0
CT,9/12/2021,67,0,10.47055284,0
CT,9/13/2021,67,37.94168071,10.66757937,0
CT,9/14/2021,67,29.55397978,10.44240619,0.619226243
CT,9/15/2021,67,11.28680561,10.78016596,0.028146647
CT,9/16/2021,68,30.00432614,11.31495226,0
CT,9/17/2021,68,43.4584236,10.16093972,0.450346359
CT,9/18/2021,68,0,10.07649977,0
CT,9/19/2021,68,0,10.13279307,0
CT,9/20/2021,68,40.70005216,9.513566825,0
CT,9/21/2021,68,11.08977908,9.147660408,0.422199711
CT,9/22/2021,68,13.79185723,8.978780524,0.197026532
CT,9/23/2021,68,16.63466862,9.316540293,0
CT,9/24/2021,68,13.22892428,8.500287518,0.506639653
CT,9/25/2021,68,0,8.612874108,0
CT,9/26/2021,69,0,8.69731405,0
CT,9/27/2021,69,40.64375886,8.387700928,0
CT,9/28/2021,69,15.56509602,8.190674396,0.928839365
CT,9/29/2021,69,12.66599133,8.275114339,0.084439942
CT,9/30/2021,69,4.644196823,7.82476798,0
CT,10/1/2021,69,20.29373278,7.796621333,0.591079596
CT,10/2/2021,69,0,8.134381102,0
CT,10/3/2021,69,0,8.078087807,0
CT,10/4/2021,69,30.87687221,8.190674396,0
CT,10/5/2021,69,11.56827209,7.627741448,0.450346359
CT,10/6/2021,69,10.61128607,7.881061275,0.028146647
CT,10/7/2021,69,15.42436278,7.965501217,0
CT,10/8/2021,69,14.32664353,7.881061275,0
CT,10/9/2021,69,0,7.993647865,0
CT,10/10/2021,70,0,8.021794512,0
CT,10/11/2021,70,0,7.627741448,0
CT,10/12/2021,70,41.46001164,7.909207922,0
CT,10/13/2021,70,6.755195379,7.852914628,1.069572602
CT,10/14/2021,70,25.55715585,7.965501217,0.056293295
CT,10/15/2021,70,13.90444382,7.93735457,0.309613122
CT,10/16/2021,70,0,8.500287518,0
CT,10/17/2021,70,0,7.93735457,0
CT,10/18/2021,70,32.28420458,7.768474685,0
CT,10/19/2021,70,19.95597301,7.205541737,0.084439942
CT,10/20/2021,70,10.80831261,7.458861564,0
CT,10/21/2021,70,11.54012544,6.924075263,0
CT,10/22/2021,70,12.75043128,7.318128327,0.506639653
CT,10/23/2021,70,0,7.036661853,0
CT,10/24/2021,70,0,7.402568269,0
CT,10/25/2021,70,25.30383602,6.924075263,0
CT,10/26/2021,70,7.149248442,6.670755436,0.365906416
CT,10/27/2021,71,9.485420177,6.698902084,0
CT,10/28/2021,71,12.4689648,6.389288962,0
CT,10/29/2021,71,11.9341785,6.41743561,0.365906416
CT,10/30/2021,71,0,6.95222191,0
CT,10/31/2021,71,0,6.980368558,0
CT,11/1/2021,71,23.41801065,6.642608789,0.056293295
CT,11/2/2021,71,11.59641873,7.149248442,0.281466474
CT,11/3/2021,71,11.00533914,6.783342026,0
CT,11/4/2021,71,12.13120503,6.614462141,0
CT,11/5/2021,71,9.006927171,6.614462141,0.394053064
CT,11/6/2021,71,0,7.036661853,0
CT,11/7/2021,71,0,6.867781968,0
CT,11/8/2021,71,26.48599521,7.233688385,0
CT,11/9/2021,71,8.69731405,7.82476798,0.450346359
CT,11/10/2021,71,15.00216307,7.909207922,0.084439942
CT,11/11/2021,71,15.1991896,7.571448153,0
CT,11/12/2021,71,12.89116451,7.318128327,0
CT,11/13/2021,71,0,7.852914628,0
CT,11/14/2021,71,0,7.487008211,0
CT,11/15/2021,71,61.33154471,7.430714916,0.478493006
CT,11/16/2021,71,15.31177619,7.965501217,0
CT,11/17/2021,72,23.58689053,7.881061275,0.225173179
CT,11/18/2021,72,21.02554562,8.134381102,0
CT,11/19/2021,72,24.20611677,7.82476798,0.450346359
CT,11/20/2021,72,0,8.500287518,0
CT,11/21/2021,72,0,8.612874108,0
CT,11/22/2021,72,57.98209367,9.203953703,0.084439942
CT,11/23/2021,72,21.22257215,9.626153414,0
CT,11/24/2021,72,23.67133047,9.795033299,0.337759769
CT,11/25/2021,72,0,9.598006767,0
CT,11/26/2021,72,53.47863008,9.372833588,0
CT,11/27/2021,72,0,10.55499278,0
CT,11/28/2021,72,0,10.75201931,0
CT,11/29/2021,72,65.07504881,11.3993922,0
CT,11/30/2021,72,25.5290092,12.24379162,1.154012544
CT,12/1/2021,72,30.76428562,12.77857792,0.11258659
CT,12/2/2021,72,45.79459534,13.28521758,0
CT,12/3/2021,72,24.29055672,13.67927064,0.450346359
CT,12/4/2021,72,0,14.15776365,0
CT,12/5/2021,73,0,15.28362954,0
CT,12/6/2021,73,154.2717745,16.04358902,0
CT,12/7/2021,73,54.01341638,17.19760157,0.562932948
CT,12/8/2021,73,22.20770481,17.81682781,0.028146647
CT,12/9/2021,73,75.40486841,18.32346746,0
CT,12/10/2021,73,92.32100351,18.09829429,0.731812833
CT,12/11/2021,74,0,19.11157359,0
CT,12/12/2021,74,0,19.75894648,0
CT,12/13/2021,74,222.161488,20.63149255,0
CT,12/14/2021,74,84.41179558,21.75735845,0.788106127
CT,12/15/2021,74,48.49667349,21.86994504,0.056293295
CT,12/16/2021,74,58.68575985,22.3202914,0
CT,12/17/2021,74,40.61561221,24.09353018,0
CT,12/18/2021,74,0,24.43128995,0
CT,12/19/2021,74,0,25.5290092,0
CT,12/20/2021,74,174.7625338,25.24754273,1.125865896
CT,12/21/2021,74,168.8798845,24.57202319,0
CT,12/22/2021,74,94.74161518,25.41642261,0.056293295
CT,12/23/2021,74,96.14894755,25.75418238,0
CT,12/24/2021,74,0,26.20452874,0
CT,12/25/2021,74,0,26.96448822,0
CT,12/26/2021,75,0,27.47112787,0
CT,12/27/2021,75,412.4609712,29.01919348,0.731812833
CT,12/28/2021,75,161.9276626,33.26933724,1.491772313
CT,12/29/2021,75,211.6627885,35.18330926,0.140733237
CT,12/30/2021,75,216.8417717,37.66021424,0
CT,12/31/2021,75,0,39.1801332,0
CT,1/1/2022,75,0,40.75634545,0
CT,1/2/2022,75,0,44.5279962,0
CT,1/3/2022,75,666.4563174,47.3145143,1.407332371
CT,1/4/2022,75,298.4107558,50.10103239,1.801385434
CT,1/5/2022,75,291.1489208,53.50677673,0.197026532
CT,1/6/2022,75,248.3378701,54.60449598,0
CT,1/7/2022,75,283.6056193,56.40588141,2.702078151
CT,1/8/2022,75,0,55.42074875,0
CT,1/9/2022,75,0,56.20885488,0
CT,1/10/2022,75,883.9454619,55.36445546,0
CT,1/11/2022,75,190.0180167,58.20726685,1.63250555
CT,1/12/2022,76,205.9771658,58.31985343,0.197026532
CT,1/13/2022,76,270.3204017,57.95394702,0
CT,1/14/2022,76,247.2120042,57.72877384,3.208717805
CT,1/15/2022,76,0,55.9273884,0
CT,1/16/2022,76,0,56.40588141,0
CT,1/17/2022,76,445.9554816,52.60608401,0
CT,1/18/2022,76,120.0173046,52.127591,0.281466474
CT,1/19/2022,76,133.555842,51.45207147,2.983544626
CT,1/20/2022,76,135.2446408,50.86099187,0.365906416
CT,1/21/2022,76,125.0837011,48.9188732,2.420611677
CT,1/22/2022,76,0,44.75316938,0
CT,1/23/2022,76,0,43.5147169,0
CT,1/24/2022,76,339.3641278,42.19182447,0.140733237
CT,1/25/2022,76,107.6327797,39.20827984,0
CT,1/26/2022,76,78.66987951,38.72978684,3.602770869
CT,1/27/2022,76,85.45322154,36.33732181,0.197026532
CT,1/28/2022,76,75.54560165,35.04257603,2.167291851
CT,1/29/2022,77,0,31.94644481,0
CT,1/30/2022,77,0,32.00273811,0
CT,1/31/2022,77,93.72833588,28.96290019,0.703666185
CT,2/1/2022,77,34.90184279,27.6681544,1.857678729
CT,2/2/2022,77,50.26991228,26.37340862,0.197026532
CT,2/3/2022,77,68.81855292,23.67133047,0
CT,2/4/2022,77,35.71809556,22.29214475,2.139145203
CT,2/5/2022,77,0,21.10998556,0
CT,2/6/2022,77,0,19.67450654,0
CT,2/7/2022,77,60.17753216,18.15458758,0
CT,2/8/2022,77,37.80094747,16.83169515,0
CT,2/9/2022,77,29.49768649,16.29690885,1.576212255
CT,2/10/2022,77,28.87846024,14.86142983,0.140733237
CT,2/11/2022,77,33.46636377,14.15776365,1.154012544
CT,2/12/2022,77,0,13.65112399,0
CT,2/13/2022,77,0,13.08819105,0
CT,2/14/2022,77,42.89549065,11.76529862,0
CT,2/15/2022,77,36.14029528,10.63943272,1.688798845
CT,2/16/2022,77,51.45207147,10.63943272,0
CT,2/17/2022,78,15.31177619,9.795033299,0.168879884
CT,2/18/2022,78,35.54921568,9.372833588,0.928839365
CT,2/19/2022,78,0,9.372833588,0
CT,2/20/2022,78,0,9.035073819,0
CT,2/21/2022,78,36.33732181,8.753607345,0.478493006
CT,2/22/2022,78,9.513566825,8.331407634,0
CT,2/23/2022,78,15.1991896,8.331407634,1.801385434
CT,2/24/2022,78,12.89116451,8.190674396,0.140733237
CT,2/25/2022,78,11.90603185,7.487008211,0.619226243
CT,2/26/2022,78,0,6.727048731,0
CT,2/27/2022,78,0,6.727048731,0
DE,3/1/2021,0,28.37426565,0,0
DE,3/2/2021,0,11.41029188,0,0.403904137
DE,3/3/2021,0,23.42643997,0,1.413664481
DE,3/4/2021,0,22.01277549,0,0.403904137
DE,3/5/2021,9,23.32546393,0,0.908784309
DE,3/6/2021,10,26.7586491,0,1.110736378
DE,3/7/2021,10,21.70984738,0,0.908784309
DE,3/8/2021,10,21.10399118,0,0.201952069
DE,3/9/2021,11,11.71321998,0,0.70683224
DE,3/10/2021,11,21.40691928,0,1.009760343
DE,3/11/2021,11,0,0,0.201952069
DE,3/12/2021,11,23.32546393,0,0.201952069
DE,3/13/2021,12,24.73912842,0,0.807808275
DE,3/14/2021,12,22.71960773,0,0.302928103
DE,3/15/2021,12,23.527416,0,0.403904137
DE,3/16/2021,13,13.83371671,0,0.302928103
DE,3/17/2021,13,37.56308478,0,0.201952069
DE,3/18/2021,13,30.49476237,0,0.100976034
DE,3/19/2021,13,21.20496721,0,0.504880172
DE,3/20/2021,13,30.99964254,0,0.403904137
DE,3/21/2021,14,34.83673185,0,0.302928103
DE,3/22/2021,14,14.33859688,0,0.201952069
DE,3/23/2021,14,18.17568618,0,0.403904137
DE,3/24/2021,14,21.20496721,0,0
DE,3/25/2021,14,22.11375152,0,0.100976034
DE,3/26/2021,15,28.98012186,0,0
DE,3/27/2021,15,37.96698891,0,0.807808275
DE,3/28/2021,15,36.4523484,0,0
DE,3/29/2021,16,34.33185168,0,0.807808275
DE,3/30/2021,16,17.26690187,0,0.70683224
DE,3/31/2021,16,23.12351187,0,0
DE,4/1/2021,17,38.97674926,0,0
DE,4/2/2021,17,40.59236581,0,0.605856206
DE,4/3/2021,18,49.17532873,0,0
DE,4/4/2021,18,30.19183427,0,0.100976034
DE,4/5/2021,18,20.2961829,0,0
DE,4/6/2021,18,23.12351187,0,0.100976034
DE,4/7/2021,19,23.83034411,0,0
DE,4/8/2021,19,36.55332443,0,0.100976034
DE,4/9/2021,20,38.37089305,0,0.504880172
DE,4/10/2021,21,42.30895839,0,0.403904137
DE,4/11/2021,22,37.05820461,0,0.100976034
DE,4/12/2021,22,35.84649219,0,0.302928103
DE,4/13/2021,22,21.20496721,0,0.605856206
DE,4/14/2021,23,38.37089305,0,0.403904137
DE,4/15/2021,24,40.39041374,0,0.403904137
DE,4/16/2021,24,41.09724598,0,0.100976034
DE,4/17/2021,25,45.94409563,0,0.605856206
DE,4/18/2021,26,38.47186909,0,0
DE,4/19/2021,26,39.27967736,0,0
DE,4/20/2021,26,16.1561655,0,0.100976034
DE,4/21/2021,27,28.87914582,0,0
DE,4/22/2021,28,27.66743341,0,0.100976034
DE,4/23/2021,28,32.9181872,0,0.504880172
DE,4/24/2021,29,33.72599547,0,0.605856206
DE,4/25/2021,30,29.78793013,0,0.100976034
DE,4/26/2021,30,23.93132014,0,0.100976034
DE,4/27/2021,31,14.54054895,0,0
DE,4/28/2021,31,24.33522428,0,0.504880172
DE,4/29/2021,32,19.58935066,0,0.201952069
DE,4/30/2021,33,37.05820461,0,0.100976034
DE,5/1/2021,33,21.81082342,0,0.100976034
DE,5/2/2021,34,29.08109789,0,0
DE,5/3/2021,34,15.95421343,0,0
DE,5/4/2021,34,13.83371671,0,0
DE,5/5/2021,35,19.89227877,0,0.201952069
DE,5/6/2021,35,17.26690187,0,0.100976034
DE,5/7/2021,36,20.49813497,0,0
DE,5/8/2021,36,17.46885394,0,0.70683224
DE,5/9/2021,37,20.19520687,0,0
DE,5/10/2021,37,10.50150757,0,0.504880172
DE,5/11/2021,38,8.986867057,0,0.302928103
DE,5/12/2021,38,11.51126792,0,0
DE,5/13/2021,38,12.62200429,0,0.403904137
DE,5/14/2021,39,13.63176464,0,0.302928103
DE,5/15/2021,39,15.95421343,0,0
DE,5/16/2021,39,13.5307886,0,0
DE,5/17/2021,40,8.280034817,0,0
DE,5/18/2021,40,8.683938954,0,0
DE,5/19/2021,40,0,0,0.100976034
DE,5/20/2021,40,10.40053154,0,0
DE,5/21/2021,40,13.63176464,0,0.201952069
DE,5/22/2021,41,11.51126792,0,0.504880172
DE,5/23/2021,41,8.58296292,0,0
DE,5/24/2021,41,4.442945511,0,0
DE,5/25/2021,42,7.472226542,0,0.100976034
DE,5/26/2021,42,4.947825683,0,0
DE,5/27/2021,42,7.573202576,0,0
DE,5/28/2021,43,7.472226542,0,0
DE,5/29/2021,43,8.986867057,0,0.100976034
DE,5/30/2021,43,5.149777752,0,0
DE,5/31/2021,43,4.543921546,0,0
DE,6/1/2021,43,2.827328962,0,0
DE,6/2/2021,44,1.716592584,0,0.504880172
DE,6/3/2021,44,4.64489758,0,0.201952069
