state_id,date_,new_cases,vaccinated_ratio,population
MO,2021-07-19,1525,0.403,6169038
MO,2021-07-20,2429,0.403,6169038
MO,2021-07-21,2714,0.404,6169038
MO,2021-07-22,3245,0.405,6169038
MO,2021-07-23,3037,0.406,6169038
MO,2021-07-24,2583,0.407,6169038
MO,2021-07-25,1349,0.408,6169038
MO,2021-07-26,1737,0.409,6169038
MO,2021-07-27,2470,0.409,6169038
MO,2021-07-28,3061,0.41,6169038
MO,2021-07-29,3215,0.411,6169038
MO,2021-07-30,3992,0.412,6169038
MO,2021-07-31,2342,0.414,6169038
MO,2021-08-01,1755,0.415,6169038
MO,2021-08-02,1761,0.415,6169038
MO,2021-08-03,2542,0.415,6169038
MO,2021-08-04,4369,0.416,6169038
MO,2021-08-05,4041,0.418,6169038
MO,2021-08-06,3429,0.419,6169038
MO,2021-08-07,2259,0.42,6169038
MO,2021-08-08,1537,0.421,6169038
MO,2021-08-09,1817,0.422,6169038
MO,2021-08-10,2559,0.423,6169038
MO,2021-08-11,3934,0.424,6169038
MO,2021-08-12,3675,0.426,6169038
MO,2021-08-13,3141,0.428,6169038
MO,2021-08-14,2665,0.431,6169038
MO,2021-08-15,1529,0.432,6169038
MO,2021-08-16,2006,0.432,6169038
MO,2021-08-17,2101,0.433,6169038
MO,2021-08-18,3156,0.433,6169038
MO,2021-08-19,3446,0.433,6169038
MO,2021-08-20,3216,0.437,6169038
MO,2021-08-21,2024,0.438,6169038
MO,2021-08-22,1580,0.44,6169038
MO,2021-08-23,2009,0.442,6169038
MO,2021-08-24,2447,0.443,6169038
MO,2021-08-25,2770,0.444,6169038
MO,2021-08-26,2937,0.446,6169038
MO,2021-08-27,2900,0.447,6169038
MO,2021-08-28,2176,0.449,6169038
MO,2021-08-29,1061,0.45,6169038
MO,2021-08-30,2514,0.45,6169038
MO,2021-08-31,1782,0.451,6169038
MO,2021-09-01,2860,0.452,6169038
MO,2021-09-02,2986,0.453,6169038
MO,2021-09-03,2993,0.454,6169038
MO,2021-09-04,2394,0.457,6169038
MO,2021-09-05,1218,0.458,6169038
MO,2021-09-06,971,0.458,6169038
MO,2021-09-07,1842,0.458,6169038
MO,2021-09-08,2582,0.459,6169038
MO,2021-09-09,2705,0.46,6169038
MO,2021-09-10,3249,0.461,6169038
MO,2021-09-11,2476,0.462,6169038
MO,2021-09-12,1556,0.463,6169038
MO,2021-09-13,1919,0.464,6169038
MO,2021-09-14,2284,0.465,6169038
MO,2021-09-15,2626,0.466,6169038
MO,2021-09-16,2581,0.467,6169038
MO,2021-09-17,2088,0.468,6169038
MO,2021-09-18,2116,0.469,6169038
MO,2021-09-19,1156,0.47,6169038
MO,2021-09-20,1433,0.471,6169038
MO,2021-09-21,2011,0.471,6169038
MO,2021-09-22,2255,0.472,6169038
MO,2021-09-23,2211,0.473,6169038
MO,2021-09-24,2091,0.474,6169038
MO,2021-09-25,1866,0.475,6169038
MO,2021-09-26,895,0.476,6169038
MO,2021-09-27,1128,0.476,6169038
MO,2021-09-28,1639,0.477,6169038
MO,2021-09-29,2033,0.479,6169038
MO,2021-09-30,2113,0.479,6169038
MO,2021-10-01,1820,0.48,6169038
MO,2021-10-02,1409,0.48,6169038
MO,2021-10-03,1017,0.482,6169038
MO,2021-10-04,995,0.483,6169038
MO,2021-10-05,1296,0.483,6169038
MO,2021-10-06,1954,0.484,6169038
MO,2021-10-07,1550,0.484,6169038
MO,2021-10-08,1548,0.485,6169038
MO,2021-10-09,1021,0.486,6169038
MO,2021-10-10,723,0.486,6169038
MO,2021-10-11,898,0.487,6169038
MO,2021-10-12,969,0.487,6169038
MO,2021-10-13,1641,0.487,6169038
MO,2021-10-14,1440,0.489,6169038
MO,2021-10-15,1428,0.49,6169038
MO,2021-10-16,876,0.49,6169038
MO,2021-10-17,647,0.491,6169038
MO,2021-10-18,564,0.491,6169038
MO,2021-10-19,972,0.491,6169038
MO,2021-10-20,1446,0.492,6169038
MO,2021-10-21,1288,0.492,6169038
MO,2021-10-22,1053,0.493,6169038
MO,2021-10-23,941,0.494,6169038
MO,2021-10-24,511,0.494,6169038
MO,2021-10-25,730,0.495,6169038
MO,2021-10-26,1021,0.495,6169038
MO,2021-10-27,1365,0.495,6169038
MO,2021-10-28,1193,0.496,6169038
MO,2021-10-29,1097,0.497,6169038
MO,2021-10-30,863,0.498,6169038
MO,2021-10-31,978,0.498,6169038
MO,2021-11-01,301,0.498,6169038
MO,2021-11-02,1256,0.498,6169038
MO,2021-11-03,1428,0.499,6169038
MO,2021-11-04,1223,0.499,6169038
MO,2021-11-05,1206,0.5,6169038
MO,2021-11-06,1211,0.5,6169038
MO,2021-11-07,607,0.501,6169038
MO,2021-11-08,1025,0.501,6169038
MO,2021-11-09,1438,0.501,6169038
MO,2021-11-10,1850,0.502,6169038
MO,2021-11-11,124,0.503,6169038
MO,2021-11-12,3010,0.503,6169038
MO,2021-11-13,1420,0.504,6169038
MO,2021-11-14,740,0.504,6169038
MO,2021-11-15,1230,0.504,6169038
MO,2021-11-16,1530,0.505,6169038
MO,2021-11-17,1835,0.505,6169038
MO,2021-11-18,0,0.505,6169038
MO,2021-11-19,1683,0.506,6169038
MO,2021-11-20,1283,0.506,6169038
MO,2021-11-21,656,0.507,6169038
MO,2021-11-22,1791,0.507,6169038
MO,2021-11-23,2095,0.507,6169038
MO,2021-11-24,2196,0.508,6169038
MO,2021-11-25,0,0.508,6169038
MO,2021-11-26,273,0.508,6169038
MO,2021-11-27,655,0.508,6169038
MO,2021-11-28,169,0.508,6169038
MO,2021-11-29,5404,0.508,6169038
MO,2021-11-30,2782,0.509,6169038
MO,2021-12-01,3166,0.51,6169038
MO,2021-12-02,3702,0.511,6169038
MO,2021-12-03,720,0.512,6169038
MO,2021-12-04,4161,0.514,6169038
MO,2021-12-05,1284,0.515,6169038
MO,2021-12-06,3625,0.517,6169038
MO,2021-12-07,2539,0.517,6169038
MO,2021-12-08,3591,0.518,6169038
MO,2021-12-09,3439,0.518,6169038
MO,2021-12-10,3572,0.519,6169038
MO,2021-12-11,1958,0.521,6169038
MO,2021-12-12,1379,0.521,6169038
MO,2021-12-13,2200,0.522,6169038
MO,2021-12-14,2840,0.522,6169038
MO,2021-12-15,3223,0.523,6169038
MO,2021-12-16,4536,0.524,6169038
MO,2021-12-17,3370,0.525,6169038
MO,2021-12-18,3036,0.526,6169038
MO,2021-12-19,1499,0.526,6169038
MO,2021-12-20,2560,0.527,6169038
MO,2021-12-21,3015,0.527,6169038
MO,2021-12-22,3924,0.528,6169038
MO,2021-12-23,5417,0.528,6169038
MO,2021-12-24,4,0.529,6169038
MO,2021-12-25,0,0.529,6169038
MO,2021-12-26,2238,0.529,6169038
MO,2021-12-27,8171,0.529,6169038
MO,2021-12-28,5738,0.529,6169038
MO,2021-12-29,6800,0.53,6169038
MO,2021-12-30,8403,0.53,6169038
MO,2021-12-31,839,0.531,6169038
MO,2022-01-01,0,0.531,6169038
MO,2022-01-02,5921,0.531,6169038
MO,2022-01-03,20156,0.531,6169038
MO,2022-01-04,7705,0.531,6169038
MO,2022-01-05,13298,0.531,6169038
MO,2022-01-06,13448,0.532,6169038
MO,2022-01-07,12223,0.533,6169038
MO,2022-01-08,11401,0.533,6169038
MO,2022-01-09,6660,0.533,6169038
MO,2022-01-10,10249,0.533,6169038
MO,2022-01-11,12307,0.534,6169038
MO,2022-01-12,13452,0.535,6169038
MO,2022-01-13,15792,0.535,6169038
MO,2022-01-14,10253,0.536,6169038
MO,2022-01-15,17218,0.536,6169038
MO,2022-01-16,27,0.537,6169038
MO,2022-01-17,1,0.537,6169038
MO,2022-01-18,26332,0.537,6169038
MO,2022-01-19,14908,0.54,6169038
MO,2022-01-20,16276,0.54,6169038
MO,2022-01-21,15351,0.541,6169038
MO,2022-01-22,8938,0.541,6169038
MO,2022-01-23,5899,0.541,6169038
MO,2022-01-24,10072,0.541,6169038
MO,2022-01-25,9385,0.542,6169038
MO,2022-01-26,10232,0.542,6169038
MO,2022-01-27,10130,0.542,6169038
MO,2022-01-28,9136,0.543,6169038
MO,2022-01-29,7559,0.543,6169038
MO,2022-01-30,2642,0.543,6169038
MO,2022-01-31,5506,0.544,6169038
MO,2022-02-01,5123,0.544,6169038
MO,2022-02-02,9256,0.544,6169038
MO,2022-02-03,4730,0.545,6169038
MO,2022-02-04,2859,0.545,6169038
MO,2022-02-05,2542,0.545,6169038
MO,2022-02-06,1691,0.545,6169038
MO,2022-02-07,3039,0.545,6169038
MO,2022-02-08,3255,0.546,6169038
MO,2022-02-09,4492,0.546,6169038
MO,2022-02-10,6648,0.547,6169038
MO,2022-02-11,627,0.547,6169038
MO,2022-02-12,196,0.547,6169038
MO,2022-02-13,0,0.547,6169038
MO,2022-02-14,6878,0.547,6169038
MO,2022-02-15,1934,0.548,6169038
MO,2022-02-16,1997,0.549,6169038
MO,2022-02-17,2303,0.549,6169038
MO,2022-02-18,956,0.549,6169038
MO,2022-02-19,238,0.549,6169038
MO,2022-02-20,0,0.549,6169038
MO,2022-02-21,1,0.549,6169038
MO,2022-02-22,3423,0.549,6169038
MO,2022-02-23,1246,0.55,6169038
MO,2022-02-24,1322,0.55,6169038
MO,2022-02-25,1121,0.551,6169038
MO,2022-02-26,68,0.551,6169038
MO,2022-02-27,0,0.551,6169038
,2021-03-01,0,0,
,2021-03-02,0,0,
,2021-03-03,1,0,
,2021-03-04,0,0,
,2021-03-05,0,0.155,
,2021-03-06,0,0.156,
,2021-03-07,0,0.158,
,2021-03-08,2,0.158,
,2021-03-09,0,0.161,
,2021-03-10,0,0.163,
,2021-03-11,0,0.166,
,2021-03-12,0,0.168,
,2021-03-13,1,0.171,
,2021-03-14,7,0.171,
,2021-03-15,0,0.171,
,2021-03-16,0,0.176,
,2021-03-17,3,0.178,
,2021-03-18,0,0.181,
,2021-03-19,0,0.186,
,2021-03-20,0,0.189,
,2021-03-21,0,0.194,
,2021-03-22,0,0.194,
,2021-03-23,1,0.196,
,2021-03-24,0,0.2,
,2021-03-25,1,0.203,
,2021-03-26,0,0.207,
,2021-03-27,0,0.211,
,2021-03-28,0,0.214,
,2021-03-29,0,0.218,
,2021-03-30,0,0.22,
,2021-03-31,0,0.225,
,2021-04-01,0,0.227,
,2021-04-02,0,0.227,
,2021-04-03,0,0.232,
,2021-04-04,0,0.232,
,2021-04-05,0,0.232,
,2021-04-06,0,0.236,
,2021-04-07,1,0.24,
,2021-04-08,0,0.244,
,2021-04-09,0,0.247,
,2021-04-10,0,0.254,
,2021-04-11,0,0.262,
,2021-04-12,0,0.262,
,2021-04-13,0,0.265,
,2021-04-14,0,0.268,
,2021-04-15,1,0.273,
,2021-04-16,1,0.277,
,2021-04-17,0,0.283,
,2021-04-18,0,0.29,
,2021-04-19,0,0.292,
,2021-04-20,0,0.297,
,2021-04-21,0,0.3,
,2021-04-22,0,0.304,
,2021-04-23,0,0.304,
,2021-04-24,2,0.31,
,2021-04-25,0,0.314,
,2021-04-26,0,0.317,
,2021-04-27,0,0.322,
,2021-04-28,0,0.327,
,2021-04-29,0,0.332,
,2021-04-30,0,0.337,
,2021-05-01,4,0.341,
,2021-05-02,0,0.344,
,2021-05-03,0,0.344,
,2021-05-04,0,0.348,
,2021-05-05,0,0.353,
,2021-05-06,0,0.359,
,2021-05-07,1,0.362,
,2021-05-08,0,0.367,
,2021-05-09,0,0.369,
,2021-05-10,1,0.369,
,2021-05-11,0,0.373,
,2021-05-12,0,0.376,
,2021-05-13,0,0.379,
,2021-05-14,0,0.381,
,2021-05-15,2,0.385,
,2021-05-16,0,0.39,
,2021-05-17,0,0.39,
,2021-05-18,2,0.393,
,2021-05-19,0,0.396,
,2021-05-20,2,0.397,
,2021-05-21,0,0.399,
,2021-05-22,5,0.401,
,2021-05-23,0,0.405,
,2021-05-24,0,0.405,
,2021-05-25,0,0.408,
,2021-05-26,0,0.41,
,2021-05-27,0,0.414,
,2021-05-28,2,0.416,
,2021-05-29,0,0.418,
,2021-05-30,0,0.424,
,2021-05-31,0,0.424,
,2021-06-01,0,0.424,
,2021-06-02,0,0.428,
,2021-06-03,0,0.428,
,2021-06-04,0,0.43,
,2021-06-05,0,0.431,
,2021-06-06,0,0.433,
,2021-06-07,0,0.433,
,2021-06-08,0,0.44,
,2021-06-09,0,0.44,
,2021-06-10,0,0.442,
,2021-06-11,0,0.445,
,2021-06-12,0,0.448,
,2021-06-13,0,0.452,
,2021-06-14,0,0.452,
,2021-06-15,0,0.458,
,2021-06-16,0,0.461,
,2021-06-17,0,0.463,
,2021-06-18,0,0.466,
,2021-06-19,0,0.468,
,2021-06-20,0,0.468,
,2021-06-21,0,0.468,
,2021-06-22,0,0.474,
,2021-06-23,0,0.478,
,2021-06-24,0,0.481,
,2021-06-25,0,0.484,
,2021-06-26,0,0.486,
,2021-06-27,0,0.486,
,2021-06-28,0,0.487,
,2021-06-29,0,0.491,
,2021-06-30,0,0.495,
,2021-07-01,0,0.495,
,2021-07-02,0,0.495,
,2021-07-03,0,0.5,
,2021-07-04,0,0.5,
,2021-07-05,1,0.5,
,2021-07-06,0,0.505,
,2021-07-07,1,0.507,
,2021-07-08,0,0.508,
,2021-07-09,0,0.511,
,2021-07-10,0,0.513,
,2021-07-11,0,0.513,
,2021-07-12,0,0.513,
,2021-07-13,2,0.519,
,2021-07-14,0,0.522,
,2021-07-15,0,0.524,
,2021-07-16,0,0.524,
,2021-07-17,0,0.529,
,2021-07-18,0,0.529,
,2021-07-19,1,0.529,
,2021-07-20,0,0.536,
,2021-07-21,0,0.536,
,2021-07-22,0,0.537,
,2021-07-23,0,0.538,
,2021-07-24,0,0.54,
,2021-07-25,2,0.54,
,2021-07-26,0,0.54,
,2021-07-27,0,0.543,
,2021-07-28,0,0.545,
,2021-07-29,0,0.547,
,2021-07-30,0,0.548,
,2021-07-31,6,0.548,
,2021-08-01,0,0.55,
,2021-08-02,2,0.55,
,2021-08-03,0,0.554,
,2021-08-04,0,0.557,
,2021-08-05,0,0.559,
,2021-08-06,8,0.561,
,2021-08-07,0,0.564,
,2021-08-08,0,0.564,
,2021-08-09,4,0.564,
,2021-08-10,0,0.569,
,2021-08-11,1,0.571,
,2021-08-12,0,0.573,
,2021-08-13,3,0.575,
,2021-08-14,0,0.577,
,2021-08-15,0,0.577,
,2021-08-16,5,0.577,
,2021-08-17,1,0.581,
,2021-08-18,0,0.583,
,2021-08-19,4,0.585,
,2021-08-20,0,0.586,
,2021-08-21,0,0.589,
,2021-08-22,0,0.589,
,2021-08-23,2,0.589,
,2021-08-24,0,0.593,
,2021-08-25,4,0.595,
,2021-08-26,2,0.597,
,2021-08-27,2,0.598,
,2021-08-28,0,0.601,
,2021-08-29,0,0.602,
,2021-08-30,7,0.602,
,2021-08-31,0,0.606,
,2021-09-01,0,0.607,
,2021-09-02,0,0.607,
,2021-09-03,2,0.61,
,2021-09-04,0,0.613,
,2021-09-05,0,0.613,
,2021-09-06,5,0.615,
,2021-09-07,0,0.615,
,2021-09-08,1,0.618,
,2021-09-09,0,0.619,
,2021-09-10,1,0.62,
,2021-09-11,0,0.621,
,2021-09-12,0,0.621,
,2021-09-13,2,0.622,
,2021-09-14,4,0.623,
,2021-09-15,2,0.624,
,2021-09-16,0,0.624,
,2021-09-17,0,0.625,
,2021-09-18,0,0.627,
,2021-09-19,0,0.627,
,2021-09-20,5,0.627,
,2021-09-21,2,0.63,
,2021-09-22,0,0.631,
,2021-09-23,0,0.632,
,2021-09-24,0,0.633,
,2021-09-25,0,0.634,
,2021-09-26,0,0.634,
,2021-09-27,2,0.634,
,2021-09-28,1,0.635,
,2021-09-29,0,0.636,
,2021-09-30,1,0.636,
,2021-10-01,1,0.637,
,2021-10-02,0,0.638,
,2021-10-03,0,0.638,
,2021-10-04,2,0.638,
,2021-10-05,0,0.639,
,2021-10-06,1,0.64,
,2021-10-07,0,0.64,
,2021-10-08,0,0.641,
,2021-10-09,0,0.641,
,2021-10-10,0,0.641,
,2021-10-11,4,0.641,
,2021-10-12,4,0.642,
,2021-10-13,1,0.643,
,2021-10-14,0,0.643,
,2021-10-15,0,0.644,
,2021-10-16,0,0.644,
,2021-10-17,0,0.644,
,2021-10-18,7,0.644,
,2021-10-19,0,0.644,
,2021-10-20,0,0.645,
,2021-10-21,0,0.645,
,2021-10-22,1,0.646,
,2021-10-23,0,0.647,
,2021-10-24,0,0.647,
,2021-10-25,1,0.647,
,2021-10-26,0,0.648,
,2021-10-27,0,0.648,
,2021-10-28,0,0.649,
,2021-10-29,0,0.649,
,2021-10-30,0,0.65,
,2021-10-31,21,0.65,
,2021-11-01,0,0.65,
,2021-11-02,0,0.651,
,2021-11-03,0,0.652,
,2021-11-04,0,0.652,
,2021-11-05,31,0.653,
,2021-11-06,0,0.653,
,2021-11-07,0,0.653,
,2021-11-08,0,0.654,
,2021-11-09,0,0.654,
,2021-11-10,0,0.655,
,2021-11-11,0,0.655,
,2021-11-12,0,0.656,
,2021-11-13,0,0.656,
,2021-11-14,0,0.656,
,2021-11-15,0,0.656,
,2021-11-16,52,0.657,
,2021-11-17,13,0.657,
,2021-11-18,23,0.657,
,2021-11-19,7,0.657,
,2021-11-20,0,0.657,
,2021-11-21,26,0.657,
,2021-11-22,10,0.657,
,2021-11-23,0,0.657,
,2021-11-24,130,0.657,
,2021-11-25,45,0.657,
,2021-11-26,20,0.657,
,2021-11-27,0,0.657,
,2021-11-28,0,0.657,
,2021-11-29,0,0.665,
,2021-11-30,186,0.667,
,2021-12-01,0,0.67,
,2021-12-02,207,0.677,
,2021-12-03,42,0.681,
,2021-12-04,0,0.686,
,2021-12-05,0,0.686,
,2021-12-06,78,0.69,
,2021-12-07,0,0.692,
,2021-12-08,0,0.695,
,2021-12-09,332,0.699,
,2021-12-10,0,0.702,
,2021-12-11,0,0.705,
,2021-12-12,394,0.705,
,2021-12-13,0,0.708,
,2021-12-14,110,0.71,
,2021-12-15,99,0.713,
,2021-12-16,88,0.716,
,2021-12-17,116,0.716,
,2021-12-18,54,0.72,
,2021-12-19,47,0.72,
,2021-12-20,84,0.722,
,2021-12-21,74,0.725,
,2021-12-22,61,0.729,
,2021-12-23,96,0.732,
,2021-12-24,0,0.732,
,2021-12-25,0,0.732,
,2021-12-26,0,0.732,
,2021-12-27,226,0.732,
,2021-12-28,0,0.74,
,2021-12-29,122,0.744,
,2021-12-30,123,0.744,
,2021-12-31,47,0.744,
,2022-01-01,32,0.744,
,2022-01-02,10,0.744,
,2022-01-03,37,0.744,
,2022-01-04,58,0.753,
,2022-01-05,61,0.758,
,2022-01-06,65,0.759,
,2022-01-07,43,0.761,
,2022-01-08,37,0.761,
,2022-01-09,49,0.761,
,2022-01-10,18,0.761,
,2022-01-11,33,0.766,
,2022-01-12,53,0.769,
,2022-01-13,51,0.771,
,2022-01-14,66,0.772,
,2022-01-15,37,0.772,
,2022-01-16,0,0.772,
,2022-01-17,66,0.772,
,2022-01-18,43,0.776,
,2022-01-19,53,0.777,
,2022-01-20,52,0.777,
,2022-01-21,47,0.779,
,2022-01-22,42,0.779,
,2022-01-23,38,0.779,
,2022-01-24,19,0.781,
,2022-01-25,79,0.781,
,2022-01-26,96,0.781,
,2022-01-27,124,0.783,
,2022-01-28,128,0.783,
,2022-01-29,80,0.783,
,2022-01-30,23,0.783,
,2022-01-31,0,0.785,
,2022-02-01,485,0.785,
,2022-02-02,34,0.786,
,2022-02-03,261,0.786,
,2022-02-04,112,0.787,
,2022-02-05,204,0.787,
,2022-02-06,211,0.787,
,2022-02-07,230,0.788,
,2022-02-08,231,0.79,
,2022-02-09,221,0.79,
,2022-02-10,226,0.791,
,2022-02-11,189,0.791,
,2022-02-12,154,0.791,
,2022-02-13,0,0.791,
,2022-02-14,0,0.791,
,2022-02-15,393,0.794,
,2022-02-16,181,0.794,
,2022-02-17,226,0.795,
,2022-02-18,158,0.795,
,2022-02-19,111,0.795,
,2022-02-20,222,0.795,
,2022-02-21,67,0.795,
,2022-02-22,171,0.796,
,2022-02-23,226,0.797,
,2022-02-24,157,0.797,
,2022-02-25,139,0.798,
,2022-02-26,130,0.798,
,2022-02-27,61,0.798,
MS,2021-03-01,199,0,2966407
MS,2021-03-02,301,0,2966407
MS,2021-03-03,380,0,2966407
MS,2021-03-04,479,0,2966407
MS,2021-03-05,591,0.085,2966407
MS,2021-03-06,576,0.088,2966407
MS,2021-03-07,260,0.092,2966407
MS,2021-03-08,70,0.094,2966407
MS,2021-03-09,357,0.094,2966407
MS,2021-03-10,437,0.097,2966407
MS,2021-03-11,679,0.1,2966407
MS,2021-03-12,763,0.1,2966407
MS,2021-03-13,690,0.11,2966407
MS,2021-03-14,203,0.11,2966407
MS,2021-03-15,101,0.111,2966407
MS,2021-03-16,369,0.111,2966407
MS,2021-03-17,352,0.113,2966407
MS,2021-03-18,322,0.115,2966407
MS,2021-03-19,392,0.116,2966407
MS,2021-03-20,361,0.119,2966407
MS,2021-03-21,160,0.123,2966407
MS,2021-03-22,95,0.124,2966407
MS,2021-03-23,306,0.124,2966407
MS,2021-03-24,387,0.128,2966407
MS,2021-03-25,317,0.132,2966407
MS,2021-03-26,268,0.132,2966407
MS,2021-03-27,210,0.139,2966407
MS,2021-03-28,196,0.139,2966407
MS,2021-03-29,79,0.147,2966407
MS,2021-03-30,163,0.148,2966407
MS,2021-03-31,288,0.152,2966407
MS,2021-04-01,271,0.152,2966407
MS,2021-04-02,284,0.158,2966407
MS,2021-04-03,290,0.163,2966407
MS,2021-04-04,97,0.168,2966407
MS,2021-04-05,70,0.168,2966407
MS,2021-04-06,183,0.169,2966407
MS,2021-04-07,270,0.173,2966407
MS,2021-04-08,240,0.178,2966407
MS,2021-04-09,243,0.182,2966407
MS,2021-04-10,238,0.187,2966407
MS,2021-04-11,117,0.192,2966407
MS,2021-04-12,70,0.192,2966407
MS,2021-04-13,317,0.194,2966407
MS,2021-04-14,275,0.198,2966407
MS,2021-04-15,410,0.201,2966407
MS,2021-04-16,216,0.205,2966407
MS,2021-04-17,292,0.205,2966407
MS,2021-04-18,157,0.213,2966407
MS,2021-04-19,37,0.213,2966407
MS,2021-04-20,362,0.214,2966407
MS,2021-04-21,233,0.217,2966407
MS,2021-04-22,319,0.219,2966407
MS,2021-04-23,212,0.223,2966407
MS,2021-04-24,0,0.223,2966407
MS,2021-04-25,0,0.223,2966407
MS,2021-04-26,638,0.223,2966407
MS,2021-04-27,172,0.23,2966407
MS,2021-04-28,334,0.232,2966407
MS,2021-04-29,161,0.233,2966407
MS,2021-04-30,246,0.238,2966407
MS,2021-05-01,0,0.238,2966407
MS,2021-05-02,0,0.238,2966407
MS,2021-05-03,500,0.238,2966407
MS,2021-05-04,208,0.243,2966407
MS,2021-05-05,104,0.245,2966407
MS,2021-05-06,214,0.245,2966407
MS,2021-05-07,240,0.249,2966407
MS,2021-05-08,0,0.251,2966407
MS,2021-05-09,0,0.251,2966407
MS,2021-05-10,509,0.251,2966407
MS,2021-05-11,267,0.255,2966407
MS,2021-05-12,205,0.255,2966407
MS,2021-05-13,362,0.255,2966407
MS,2021-05-14,201,0.258,2966407
MS,2021-05-15,0,0.258,2966407
MS,2021-05-16,0,0.258,2966407
MS,2021-05-17,316,0.258,2966407
MS,2021-05-18,0,0.262,2966407
MS,2021-05-19,257,0.262,2966407
MS,2021-05-20,276,0.264,2966407
MS,2021-05-21,105,0.265,2966407
MS,2021-05-22,0,0.265,2966407
MS,2021-05-23,0,0.265,2966407
MS,2021-05-24,482,0.265,2966407
MS,2021-05-25,157,0.268,2966407
MS,2021-05-26,154,0.269,2966407
MS,2021-05-27,211,0.269,2966407
MS,2021-05-28,131,0.271,2966407
MS,2021-05-29,0,0.271,2966407
MS,2021-05-30,0,0.271,2966407
MS,2021-05-31,306,0.271,2966407
MS,2021-06-01,42,0.271,2966407
MS,2021-06-02,101,0.274,2966407
MS,2021-06-03,192,0.275,2966407
MS,2021-06-04,141,0.275,2966407
MS,2021-06-05,0,0.275,2966407
MS,2021-06-06,0,0.275,2966407
MS,2021-06-07,332,0.275,2966407
MS,2021-06-08,57,0.279,2966407
MS,2021-06-09,107,0.279,2966407
MS,2021-06-10,194,0.281,2966407
MS,2021-06-11,236,0.281,2966407
MS,2021-06-12,0,0.281,2966407
MS,2021-06-13,0,0.281,2966407
MS,2021-06-14,266,0.281,2966407
MS,2021-06-15,47,0.285,2966407
MS,2021-06-16,83,0.285,2966407
MS,2021-06-17,193,0.287,2966407
MS,2021-06-18,244,0.289,2966407
MS,2021-06-19,0,0.289,2966407
MS,2021-06-20,0,0.289,2966407
MS,2021-06-21,159,0.289,2966407
MS,2021-06-22,67,0.291,2966407
MS,2021-06-23,118,0.292,2966407
MS,2021-06-24,302,0.292,2966407
MS,2021-06-25,243,0.293,2966407
MS,2021-06-26,0,0.293,2966407
MS,2021-06-27,0,0.293,2966407
MS,2021-06-28,301,0.293,2966407
MS,2021-06-29,270,0.297,2966407
MS,2021-06-30,356,0.298,2966407
MS,2021-07-01,180,0.298,2966407
MS,2021-07-02,242,0.298,2966407
MS,2021-07-03,0,0.299,2966407
MS,2021-07-04,0,0.299,2966407
MS,2021-07-05,0,0.299,2966407
MS,2021-07-06,649,0.299,2966407
MS,2021-07-07,379,0.332,2966407
MS,2021-07-08,427,0.333,2966407
MS,2021-07-09,416,0.333,2966407
MS,2021-07-10,0,0.333,2966407
MS,2021-07-11,0,0.334,2966407
MS,2021-07-12,796,0.334,2966407
MS,2021-07-13,219,0.335,2966407
MS,2021-07-14,641,0.336,2966407
MS,2021-07-15,557,0.336,2966407
MS,2021-07-16,534,0.336,2966407
MS,2021-07-17,0,0.338,2966407
MS,2021-07-18,0,0.338,2966407
MS,2021-07-19,2326,0.338,2966407
MS,2021-07-20,573,0.339,2966407
MS,2021-07-21,961,0.339,2966407
MS,2021-07-22,1199,0.34,2966407
MS,2021-07-23,1317,0.34,2966407
MS,2021-07-24,0,0.342,2966407
MS,2021-07-25,0,0.342,2966407
MS,2021-07-26,3608,0.342,2966407
MS,2021-07-27,1291,0.342,2966407
MS,2021-07-28,1875,0.344,2966407
MS,2021-07-29,1908,0.344,2966407
MS,2021-07-30,1643,0.345,2966407
MS,2021-07-31,0,0.345,2966407
MS,2021-08-01,0,0.345,2966407
MS,2021-08-02,4991,0.345,2966407
MS,2021-08-03,1574,0.345,2966407
MS,2021-08-04,2821,0.348,2966407
MS,2021-08-05,3164,0.348,2966407
MS,2021-08-06,2094,0.348,2966407
MS,2021-08-07,0,0.351,2966407
MS,2021-08-08,0,0.352,2966407
MS,2021-08-09,6912,0.352,2966407
MS,2021-08-10,3488,0.352,2966407
MS,2021-08-11,3163,0.354,2966407
MS,2021-08-12,4412,0.355,2966407
MS,2021-08-13,5023,0.356,2966407
MS,2021-08-14,0,0.358,2966407
MS,2021-08-15,0,0.358,2966407
MS,2021-08-16,7839,0.358,2966407
MS,2021-08-17,3323,0.361,2966407
MS,2021-08-18,4085,0.362,2966407
MS,2021-08-19,4807,0.362,2966407
MS,2021-08-20,5048,0.366,2966407
MS,2021-08-21,0,0.368,2966407
MS,2021-08-22,0,0.368,2966407
MS,2021-08-23,7249,0.368,2966407
MS,2021-08-24,3291,0.372,2966407
MS,2021-08-25,3385,0.373,2966407
MS,2021-08-26,3425,0.373,2966407
MS,2021-08-27,4041,0.377,2966407
MS,2021-08-28,0,0.377,2966407
MS,2021-08-29,0,0.377,2966407
MS,2021-08-30,7971,0.377,2966407
MS,2021-08-31,1111,0.377,2966407
MS,2021-09-01,2939,0.384,2966407
MS,2021-09-02,3850,0.385,2966407
MS,2021-09-03,3352,0.393,2966407
MS,2021-09-04,0,0.396,2966407
MS,2021-09-05,0,0.396,2966407
MS,2021-09-06,5781,0.396,2966407
MS,2021-09-07,704,0.396,2966407
