state_id,date,new_cases,vaccinated_ratio,hospital_beds,new_deaths,infection_rate,population,requirements
MA,2022-02-15,1684,0.772,834,118,0.67,6912239,f
MA,2022-02-16,1899,0.773,741,47,0.68,6912239,f
MA,2022-02-17,2663,0.773,728,39,0.69,6912239,f
MA,2022-02-18,2131,0.774,725,49,0.7,6912239,f
MA,2022-02-19,0,0.774,667,0,0.71,6912239,f
MA,2022-02-20,0,0.774,652,0,0.72,6912239,f
MA,2022-02-21,0,0.774,572,0,0.73,6912239,f
MA,2022-02-22,4380,0.775,536,48,0.73,6912239,f
MA,2022-02-23,1036,0.775,515,136,0.74,6912239,f
MA,2022-02-24,1620,0.776,525,48,0.75,6912239,f
MA,2022-02-25,1352,0.775,490,29,0.76,6912239,f
MA,2022-02-26,0,0.776,456,0,0.76,6912239,f
MA,2022-02-27,0,0.776,436,0,0.77,6912239,f
MD,2021-03-01,603,0,1128,10,0.98,6065436,t
MD,2021-03-02,468,0,1120,26,0.99,6065436,t
MD,2021-03-03,786,0,1108,14,1,6065436,t
MD,2021-03-04,809,0,1101,3,1.01,6065436,t
MD,2021-03-05,913,0.094,1063,8,1.01,6065436,t
MD,2021-03-06,932,0.099,1064,11,1.02,6065436,t
MD,2021-03-07,709,0.102,1077,14,1.03,6065436,t
MD,2021-03-08,716,0.104,1058,8,1.03,6065436,t
MD,2021-03-09,631,0.107,1057,25,1.04,6065436,t
MD,2021-03-10,900,0.11,1041,14,1.05,6065436,t
MD,2021-03-11,924,0.114,1002,12,1.05,6065436,t
MD,2021-03-12,990,0.117,1058,16,1.06,6065436,t
MD,2021-03-13,1101,0.12,1036,8,1.06,6065436,t
MD,2021-03-14,860,0.123,1017,10,1.07,6065436,t
MD,2021-03-15,617,0.125,1049,7,1.08,6065436,t
MD,2021-03-16,660,0.127,1085,25,1.08,6065436,t
MD,2021-03-17,917,0.129,1043,19,1.09,6065436,t
MD,2021-03-18,1113,0.132,1076,14,1.09,6065436,t
MD,2021-03-19,1153,0.134,1122,19,1.09,6065436,t
MD,2021-03-20,1118,0.135,1111,26,1.1,6065436,t
MD,2021-03-21,1007,0.139,1137,12,1.1,6065436,t
MD,2021-03-22,682,0.141,1201,14,1.1,6065436,t
MD,2021-03-23,722,0.143,1208,11,1.1,6065436,t
MD,2021-03-24,1173,0.145,1187,19,1.1,6065436,t
MD,2021-03-25,1382,0.148,1082,3,1.1,6065436,t
MD,2021-03-26,1361,0.152,1229,15,1.1,6065436,t
MD,2021-03-27,1366,0.156,1253,14,1.1,6065436,t
MD,2021-03-28,1335,0.16,1307,5,1.09,6065436,t
MD,2021-03-29,1031,0.162,1324,9,1.09,6065436,t
MD,2021-03-30,903,0.167,1302,13,1.09,6065436,t
MD,2021-03-31,1366,0.172,1299,13,1.08,6065436,t
MD,2021-04-01,1584,0.178,1316,17,1.07,6065436,t
MD,2021-04-02,1457,0.184,1343,16,1.07,6065436,t
MD,2021-04-03,1275,0.191,1395,23,1.06,6065436,t
MD,2021-04-04,1669,0.196,1438,8,1.05,6065436,t
MD,2021-04-05,860,0.198,1461,13,1.05,6065436,t
MD,2021-04-06,867,0.202,1455,15,1.04,6065436,t
MD,2021-04-07,1471,0.208,1478,11,1.03,6065436,t
MD,2021-04-08,1297,0.215,1487,21,1.02,6065436,t
MD,2021-04-09,1840,0.222,1487,14,1.01,6065436,t
MD,2021-04-10,1584,0.231,1491,20,1,6065436,t
MD,2021-04-11,1483,0.237,1531,11,0.99,6065436,t
MD,2021-04-12,985,0.238,1543,15,0.98,6065436,t
MD,2021-04-13,1084,0.248,1521,14,0.97,6065436,t
MD,2021-04-14,1552,0.254,1507,9,0.96,6065436,t
MD,2021-04-15,1444,0.259,1476,19,0.95,6065436,t
MD,2021-04-16,1564,0.266,1502,16,0.93,6065436,t
MD,2021-04-17,1500,0.267,1484,17,0.92,6065436,t
MD,2021-04-18,1169,0.278,1487,17,0.91,6065436,t
MD,2021-04-19,632,0.281,1491,12,0.9,6065436,t
MD,2021-04-20,924,0.286,1504,18,0.89,6065436,t
MD,2021-04-21,1205,0.292,1477,13,0.88,6065436,t
MD,2021-04-22,1203,0.299,1427,20,0.87,6065436,t
MD,2021-04-23,1163,0.306,1380,8,0.86,6065436,t
MD,2021-04-24,1196,0.311,1376,15,0.85,6065436,t
MD,2021-04-25,906,0.317,1357,13,0.84,6065436,t
MD,2021-04-26,558,0.319,1401,9,0.84,6065436,t
MD,2021-04-27,677,0.324,1346,18,0.83,6065436,t
MD,2021-04-28,1003,0.329,1319,21,0.82,6065436,t
MD,2021-04-29,966,0.335,1295,9,0.82,6065436,t
MD,2021-04-30,943,0.342,1256,26,0.81,6065436,t
MD,2021-05-01,939,0.347,1199,20,0.8,6065436,t
MD,2021-05-02,651,0.349,1161,12,0.8,6065436,t
MD,2021-05-03,521,0.352,1177,21,0.79,6065436,t
MD,2021-05-04,500,0.355,1200,6,0.79,6065436,t
MD,2021-05-05,679,0.361,1158,10,0.78,6065436,t
MD,2021-05-06,578,0.362,1095,9,0.78,6065436,t
MD,2021-05-07,768,0.373,1097,11,0.78,6065436,t
MD,2021-05-08,656,0.38,1068,10,0.77,6065436,t
MD,2021-05-09,434,0.386,1045,8,0.77,6065436,t
MD,2021-05-10,276,0.391,1038,10,0.77,6065436,t
MD,2021-05-11,400,0.396,971,9,0.77,6065436,t
MD,2021-05-12,471,0.402,994,9,0.77,6065436,t
MD,2021-05-13,474,0.408,927,17,0.77,6065436,t
MD,2021-05-14,512,0.414,872,12,0.77,6065436,t
MD,2021-05-15,378,0.419,839,17,0.77,6065436,t
MD,2021-05-16,369,0.423,851,4,0.78,6065436,t
MD,2021-05-17,212,0.426,827,3,0.78,6065436,t
MD,2021-05-18,211,0.429,823,13,0.77,6065436,t
MD,2021-05-19,337,0.437,782,12,0.77,6065436,t
MD,2021-05-20,319,0.442,753,2,0.77,6065436,t
MD,2021-05-21,443,0.443,727,14,0.77,6065436,t
MD,2021-05-22,521,0.448,707,17,0.76,6065436,t
MD,2021-05-23,244,0.451,659,17,0.75,6065436,t
MD,2021-05-24,228,0.453,652,15,0.75,6065436,t
MD,2021-05-25,160,0.455,664,7,0.74,6065436,t
MD,2021-05-26,198,0.465,641,8,0.73,6065436,t
MD,2021-05-27,239,0.469,623,0,0.72,6065436,t
MD,2021-05-28,247,0.472,574,11,0.72,6065436,t
MD,2021-05-29,185,0.477,532,7,0.71,6065436,t
MD,2021-05-30,249,0.477,501,8,0.71,6065436,t
MD,2021-05-31,117,0.48,508,7,0.7,6065436,t
MD,2021-06-01,101,0.482,513,2,0.7,6065436,t
MD,2021-06-02,65,0.482,536,6,0.7,6065436,t
MD,2021-06-03,134,0.485,518,4,0.7,6065436,t
MD,2021-06-04,146,0.487,518,4,0.7,6065436,t
MD,2021-06-05,132,0.491,478,9,0.71,6065436,t
MD,2021-06-06,105,0.495,494,6,0.71,6065436,t
MD,2021-06-07,84,0.498,481,4,0.72,6065436,t
MD,2021-06-08,79,0.5,442,4,0.73,6065436,t
MD,2021-06-09,127,0.502,448,5,0.73,6065436,t
MD,2021-06-10,122,0.506,434,9,0.74,6065436,t
MD,2021-06-11,114,0.506,402,10,0.75,6065436,t
MD,2021-06-12,87,0.511,365,6,0.76,6065436,t
MD,2021-06-13,83,0.516,363,3,0.77,6065436,t
MD,2021-06-14,60,0.52,417,2,0.77,6065436,t
MD,2021-06-15,64,0.522,400,1,0.78,6065436,t
MD,2021-06-16,78,0.53,389,6,0.79,6065436,t
MD,2021-06-17,79,0.532,369,3,0.8,6065436,t
MD,2021-06-18,86,0.535,356,5,0.81,6065436,t
MD,2021-06-19,62,0.538,339,4,0.82,6065436,t
MD,2021-06-20,42,0.538,356,0,0.84,6065436,t
MD,2021-06-21,40,0.538,366,0,0.85,6065436,t
MD,2021-06-22,49,0.54,334,8,0.87,6065436,t
MD,2021-06-23,59,0.542,315,7,0.89,6065436,t
MD,2021-06-24,66,0.544,312,7,0.91,6065436,t
MD,2021-06-25,64,0.546,348,1,0.93,6065436,t
MD,2021-06-26,61,0.546,311,4,0.96,6065436,t
MD,2021-06-27,66,0.556,320,3,0.98,6065436,t
MD,2021-06-28,37,0.558,304,2,1.01,6065436,t
MD,2021-06-29,36,0.559,323,1,1.03,6065436,t
MD,2021-06-30,62,0.56,299,1,1.06,6065436,t
MD,2021-07-01,75,0.561,297,3,1.08,6065436,t
MD,2021-07-02,85,0.563,267,2,1.11,6065436,t
MD,2021-07-03,96,0.564,254,3,1.13,6065436,t
MD,2021-07-04,61,0.565,277,0,1.16,6065436,t
MD,2021-07-05,38,0.566,293,2,1.18,6065436,t
MD,2021-07-06,47,0.566,279,3,1.2,6065436,t
MD,2021-07-07,55,0.567,295,1,1.22,6065436,t
MD,2021-07-08,99,0.569,286,3,1.24,6065436,t
MD,2021-07-09,145,0.57,264,3,1.26,6065436,t
MD,2021-07-10,127,0.571,259,1,1.28,6065436,t
MD,2021-07-11,79,0.572,271,0,1.29,6065436,t
MD,2021-07-12,79,0.572,271,0,1.31,6065436,t
MD,2021-07-13,118,0.573,270,4,1.32,6065436,t
MD,2021-07-14,104,0.574,254,4,1.33,6065436,t
MD,2021-07-15,178,0.575,247,4,1.34,6065436,t
MD,2021-07-16,183,0.576,246,5,1.35,6065436,t
MD,2021-07-17,183,0.577,232,2,1.36,6065436,t
MD,2021-07-18,166,0.578,250,1,1.37,6065436,t
MD,2021-07-19,139,0.579,274,1,1.37,6065436,t
MD,2021-07-20,157,0.579,299,6,1.37,6065436,t
MD,2021-07-21,244,0.58,290,4,1.38,6065436,t
MD,2021-07-22,303,0.581,333,6,1.38,6065436,t
MD,2021-07-23,288,0.582,304,3,1.38,6065436,t
MD,2021-07-24,317,0.583,326,5,1.38,6065436,t
MD,2021-07-25,306,0.584,337,1,1.37,6065436,t
MD,2021-07-26,256,0.584,354,1,1.37,6065436,t
MD,2021-07-27,309,0.585,353,2,1.36,6065436,t
MD,2021-07-28,416,0.586,353,3,1.36,6065436,t
MD,2021-07-29,505,0.587,348,5,1.35,6065436,t
MD,2021-07-30,526,0.587,406,0,1.34,6065436,t
MD,2021-07-31,587,0.589,431,7,1.33,6065436,t
MD,2021-08-01,547,0.589,457,3,1.32,6065436,t
MD,2021-08-02,448,0.59,487,1,1.31,6065436,t
MD,2021-08-03,368,0.59,514,6,1.29,6065436,t
MD,2021-08-04,695,0.591,532,5,1.28,6065436,t
MD,2021-08-05,729,0.592,530,2,1.26,6065436,t
MD,2021-08-06,890,0.593,547,4,1.25,6065436,t
MD,2021-08-07,892,0.594,584,3,1.24,6065436,t
MD,2021-08-08,853,0.595,625,8,1.22,6065436,t
MD,2021-08-09,586,0.595,617,4,1.21,6065436,t
MD,2021-08-10,630,0.596,645,8,1.2,6065436,t
MD,2021-08-11,886,0.596,689,1,1.18,6065436,t
MD,2021-08-12,1047,0.597,678,3,1.17,6065436,t
MD,2021-08-13,950,0.598,723,5,1.16,6065436,t
MD,2021-08-14,1016,0.599,739,9,1.15,6065436,t
MD,2021-08-15,869,0.6,782,4,1.14,6065436,t
MD,2021-08-16,766,0.6,791,5,1.13,6065436,t
MD,2021-08-17,851,0.601,794,3,1.12,6065436,t
MD,2021-08-18,1012,0.602,814,8,1.12,6065436,t
MD,2021-08-19,1060,0.603,826,9,1.11,6065436,t
MD,2021-08-20,1206,0.604,835,6,1.1,6065436,t
MD,2021-08-21,1132,0.605,822,16,1.1,6065436,t
MD,2021-08-22,990,0.606,834,5,1.09,6065436,t
MD,2021-08-23,925,0.607,886,5,1.08,6065436,t
MD,2021-08-24,847,0.608,879,8,1.08,6065436,t
MD,2021-08-25,1190,0.609,918,11,1.07,6065436,t
MD,2021-08-26,1244,0.61,916,0,1.06,6065436,t
MD,2021-08-27,1374,0.611,901,8,1.05,6065436,t
MD,2021-08-28,1368,0.612,890,12,1.05,6065436,t
MD,2021-08-29,1067,0.613,923,12,1.04,6065436,t
MD,2021-08-30,942,0.614,945,9,1.03,6065436,t
MD,2021-08-31,1078,0.615,999,10,1.03,6065436,t
MD,2021-09-01,1374,0.616,1003,10,1.02,6065436,t
MD,2021-09-02,1272,0.616,1025,16,1.02,6065436,t
MD,2021-09-03,1388,0.618,1023,11,1.01,6065436,t
MD,2021-09-04,1194,0.619,1040,10,1.01,6065436,t
MD,2021-09-05,805,0.62,1014,12,1.01,6065436,t
MD,2021-09-06,1027,0.621,1047,14,1.01,6065436,t
MD,2021-09-07,795,0.621,1055,7,1.01,6065436,t
MD,2021-09-08,701,0.622,1039,21,1.01,6065436,t
MD,2021-09-09,907,0.623,1056,9,1.01,6065436,t
MD,2021-09-10,1553,0.624,1020,15,1.02,6065436,t
MD,2021-09-11,1376,0.625,1018,20,1.02,6065436,t
MD,2021-09-12,1151,0.626,1009,17,1.02,6065436,t
MD,2021-09-13,1103,0.627,1027,13,1.02,6065436,t
MD,2021-09-14,1095,0.628,1017,16,1.03,6065436,t
MD,2021-09-15,1190,0.629,1010,12,1.03,6065436,t
MD,2021-09-16,1330,0.63,1024,21,1.03,6065436,t
MD,2021-09-17,1525,0.631,1029,12,1.03,6065436,t
MD,2021-09-18,1278,0.632,1014,13,1.02,6065436,t
MD,2021-09-19,1036,0.633,1068,0,1.02,6065436,t
MD,2021-09-20,1139,0.634,1055,0,1.02,6065436,t
MD,2021-09-21,974,0.634,1031,46,1.02,6065436,t
MD,2021-09-22,1145,0.635,981,23,1.01,6065436,t
MD,2021-09-23,1405,0.636,954,16,1.01,6065436,t
MD,2021-09-24,1363,0.637,970,14,1,6065436,t
MD,2021-09-25,1568,0.638,1004,7,1,6065436,t
MD,2021-09-26,1114,0.639,1006,15,0.99,6065436,t
MD,2021-09-27,960,0.639,1043,11,0.99,6065436,t
MD,2021-09-28,973,0.64,1002,18,0.98,6065436,t
MD,2021-09-29,1125,0.641,1009,13,0.98,6065436,t
MD,2021-09-30,1479,0.641,1021,16,0.97,6065436,t
MD,2021-10-01,1531,0.642,1046,18,0.97,6065436,t
MD,2021-10-02,1287,0.643,1018,14,0.96,6065436,t
MD,2021-10-03,1092,0.644,1023,4,0.95,6065436,t
MD,2021-10-04,1078,0.644,1009,13,0.95,6065436,t
MD,2021-10-05,648,0.644,1011,21,0.94,6065436,t
MD,2021-10-06,1077,0.646,1004,21,0.94,6065436,t
MD,2021-10-07,1398,0.646,1000,17,0.93,6065436,t
MD,2021-10-08,1176,0.647,973,13,0.93,6065436,t
MD,2021-10-09,1259,0.648,948,20,0.92,6065436,t
MD,2021-10-10,1333,0.648,953,10,0.92,6065436,t
MD,2021-10-11,809,0.649,938,7,0.91,6065436,t
MD,2021-10-12,411,0.649,927,27,0.91,6065436,t
MD,2021-10-13,1114,0.65,934,17,0.9,6065436,t
MD,2021-10-14,1124,0.651,942,20,0.9,6065436,t
MD,2021-10-15,1068,0.652,901,18,0.9,6065436,t
MD,2021-10-16,936,0.653,907,21,0.9,6065436,t
MD,2021-10-17,871,0.653,900,5,0.9,6065436,t
MD,2021-10-18,714,0.654,915,14,0.9,6065436,t
MD,2021-10-19,542,0.654,881,13,0.9,6065436,t
MD,2021-10-20,717,0.655,859,22,0.9,6065436,t
MD,2021-10-21,1069,0.656,874,14,0.9,6065436,t
MD,2021-10-22,863,0.657,834,14,0.91,6065436,t
MD,2021-10-23,910,0.658,829,11,0.91,6065436,t
MD,2021-10-24,717,0.658,846,10,0.92,6065436,t
MD,2021-10-25,512,0.658,846,5,0.92,6065436,t
MD,2021-10-26,597,0.659,807,16,0.93,6065436,t
MD,2021-10-27,731,0.66,803,13,0.93,6065436,t
MD,2021-10-28,929,0.66,815,14,0.94,6065436,t
MD,2021-10-29,911,0.66,777,11,0.95,6065436,t
MD,2021-10-30,871,0.661,744,17,0.96,6065436,t
MD,2021-10-31,636,0.662,761,13,0.96,6065436,t
MD,2021-11-01,448,0.662,751,13,0.97,6065436,t
MD,2021-11-02,482,0.663,726,5,0.98,6065436,t
MD,2021-11-03,696,0.66,712,12,0.99,6065436,t
MD,2021-11-04,800,0.661,669,14,1,6065436,t
MD,2021-11-05,868,0.662,733,17,1.01,6065436,t
MD,2021-11-06,791,0.662,738,9,1.02,6065436,t
MD,2021-11-07,727,0.663,725,9,1.03,6065436,t
MD,2021-11-08,555,0.663,751,14,1.03,6065436,t
MD,2021-11-09,448,0.664,752,11,1.04,6065436,t
MD,2021-11-10,844,0.665,695,15,1.04,6065436,t
MD,2021-11-11,986,0.665,704,6,1.05,6065436,t
MD,2021-11-12,909,0.666,669,10,1.05,6065436,t
MD,2021-11-13,983,0.666,689,20,1.06,6065436,t
MD,2021-11-14,819,0.667,709,11,1.06,6065436,t
MD,2021-11-15,717,0.667,679,7,1.06,6065436,t
MD,2021-11-16,702,0.668,704,7,1.06,6065436,t
MD,2021-11-17,791,0.668,743,11,1.07,6065436,t
MD,2021-11-18,1080,0.669,754,10,1.07,6065436,t
MD,2021-11-19,1082,0.669,755,6,1.07,6065436,t
MD,2021-11-20,1017,0.67,766,9,1.07,6065436,t
MD,2021-11-21,1006,0.67,771,10,1.07,6065436,t
MD,2021-11-22,832,0.671,767,8,1.07,6065436,t
MD,2021-11-23,740,0.671,814,16,1.07,6065436,t
MD,2021-11-24,905,0.672,806,3,1.06,6065436,t
MD,2021-11-25,0,0.672,784,0,1.05,6065436,t
MD,2021-11-26,0,0.672,802,0,1.04,6065436,t
MD,2021-11-27,2803,0.672,841,30,1.03,6065436,t
MD,2021-11-28,838,0.672,851,8,1.01,6065436,t
MD,2021-11-29,762,0.675,878,4,0.99,6065436,t
MD,2021-11-30,1244,0.676,899,16,0.97,6065436,t
MD,2021-12-01,1142,0.677,955,14,0.94,6065436,t
MD,2021-12-02,1828,0.679,965,9,0.92,6065436,t
MD,2021-12-03,1700,0.68,991,11,0.9,6065436,t
MD,2021-12-04,1866,0.682,1049,15,0.89,6065436,t
MD,2021-12-05,414,0.684,1048,0,0.88,6065436,t
MD,2021-12-06,414,0.684,1112,0,0.89,6065436,t
MD,2021-12-07,414,0.686,1145,0,0.9,6065436,t
MD,2021-12-08,414,0.687,1192,0,0.93,6065436,t
MD,2021-12-09,414,0.688,1270,0,0.97,6065436,t
MD,2021-12-10,414,0.69,1281,0,1.03,6065436,t
MD,2021-12-11,414,0.691,1262,0,1.09,6065436,t
MD,2021-12-12,414,0.692,1354,0,1.17,6065436,t
MD,2021-12-13,414,0.693,1360,0,1.26,6065436,t
MD,2021-12-14,414,0.694,1328,0,1.34,6065436,t
MD,2021-12-15,414,0.695,1377,0,1.43,6065436,t
MD,2021-12-16,414,0.696,1424,0,1.52,6065436,t
MD,2021-12-17,414,0.697,1460,0,1.59,6065436,t
MD,2021-12-18,414,0.697,1494,0,1.66,6065436,t
MD,2021-12-19,0,0.698,1650,0,1.71,6065436,t
MD,2021-12-20,0,0.698,1599,0,1.75,6065436,t
MD,2021-12-21,414,0.699,1683,0,1.77,6065436,t
MD,2021-12-22,0,0.7,1756,0,1.77,6065436,t
MD,2021-12-23,6869,0.701,1755,0,1.76,6065436,t
MD,2021-12-24,8345,0.701,1766,0,1.73,6065436,t
MD,2021-12-25,8345,0.702,1835,0,1.7,6065436,t
MD,2021-12-26,8345,0.702,1928,0,1.65,6065436,t
MD,2021-12-27,5376,0.702,2082,0,1.6,6065436,t
MD,2021-12-28,6576,0.703,2217,0,1.54,6065436,t
MD,2021-12-29,10874,0.703,2583,0,1.48,6065436,t
MD,2021-12-30,14316,0.704,2625,0,1.41,6065436,t
MD,2021-12-31,0,0.705,2818,0,1.35,6065436,t
MD,2022-01-01,0,0.705,2856,0,1.3,6065436,t
MD,2022-01-02,36648,0.705,3075,112,1.24,6065436,t
MD,2022-01-03,14251,0.705,3165,26,1.19,6065436,t
MD,2022-01-04,14494,0.706,3325,48,1.14,6065436,t
MD,2022-01-05,10286,0.706,3484,49,1.1,6065436,t
MD,2022-01-06,12736,0.707,3580,55,1.05,6065436,t
MD,2022-01-07,11778,0.708,3654,59,1.01,6065436,t
MD,2022-01-08,12947,0.709,3735,51,0.97,6065436,t
MD,2022-01-09,17253,0.709,3697,53,0.93,6065436,t
MD,2022-01-10,9683,0.71,3757,47,0.89,6065436,t
MD,2022-01-11,9693,0.71,3777,70,0.86,6065436,t
MD,2022-01-12,11035,0.711,3816,87,0.82,6065436,t
MD,2022-01-13,10589,0.713,3730,65,0.79,6065436,t
MD,2022-01-14,9988,0.715,3655,71,0.76,6065436,t
MD,2022-01-15,9882,0.716,3544,57,0.73,6065436,t
MD,2022-01-16,7870,0.717,3514,58,0.7,6065436,t
MD,2022-01-17,6538,0.717,3368,52,0.67,6065436,t
MD,2022-01-18,3215,0.717,3359,68,0.65,6065436,t
MD,2022-01-19,4041,0.719,3253,80,0.63,6065436,t
MD,2022-01-20,8897,0.72,3084,70,0.61,6065436,t
MD,2022-01-21,4736,0.721,2879,67,0.6,6065436,t
MD,2022-01-22,4846,0.721,2767,66,0.59,6065436,t
MD,2022-01-23,3679,0.722,2716,54,0.58,6065436,t
MD,2022-01-24,2694,0.722,2681,35,0.57,6065436,t
MD,2022-01-25,2400,0.723,2537,75,0.56,6065436,t
MD,2022-01-26,2901,0.723,2373,47,0.56,6065436,t
MD,2022-01-27,3256,0.724,2265,54,0.56,6065436,t
MD,2022-01-28,3011,0.725,2134,53,0.55,6065436,t
MD,2022-01-29,2392,0.725,2006,45,0.55,6065436,t
MD,2022-01-30,1941,0.726,1990,33,0.56,6065436,t
MD,2022-01-31,1068,0.726,1947,19,0.56,6065436,t
MD,2022-02-01,1499,0.727,1806,48,0.56,6065436,t
MD,2022-02-02,1349,0.727,1738,40,0.57,6065436,t
MD,2022-02-03,2074,0.728,1612,39,0.57,6065436,t
MD,2022-02-04,1604,0.729,1539,44,0.58,6065436,t
MD,2022-02-05,1628,0.729,1420,36,0.59,6065436,t
MD,2022-02-06,1124,0.73,1403,33,0.6,6065436,t
MD,2022-02-07,772,0.73,1389,21,0.61,6065436,t
MD,2022-02-08,738,0.731,1309,42,0.62,6065436,t
MD,2022-02-09,751,0.732,1240,40,0.64,6065436,t
MD,2022-02-10,1100,0.732,1113,37,0.65,6065436,t
MD,2022-02-11,731,0.733,1068,10,0.66,6065436,t
MD,2022-02-12,941,0.733,1042,31,0.68,6065436,t
MD,2022-02-13,718,0.734,996,12,0.69,6065436,t
MD,2022-02-14,425,0.734,971,8,0.71,6065436,t
MD,2022-02-15,444,0.735,905,14,0.73,6065436,t
MD,2022-02-16,0,0.735,917,26,0.74,6065436,t
MD,2022-02-17,752,0.736,822,16,0.76,6065436,t
MD,2022-02-18,854,0.737,767,7,0.77,6065436,t
MD,2022-02-19,866,0.737,730,15,0.78,6065436,t
MD,2022-02-20,1089,0.738,730,8,0.79,6065436,t
MD,2022-02-21,0,0.738,786,0,0.8,6065436,t
MD,2022-02-22,753,0.738,693,38,0.8,6065436,t
MD,2022-02-23,341,0.739,689,13,0.81,6065436,t
MD,2022-02-24,661,0.739,673,14,0.81,6065436,t
MD,2022-02-25,672,0.74,656,15,0.81,6065436,t
MD,2022-02-26,947,0.74,604,14,0.81,6065436,t
MD,2022-02-27,381,0.741,607,14,0.81,6065436,t
ME,2021-03-01,128,0,83,0,1.03,1354522,f
ME,2021-03-02,182,0,91,0,1.03,1354522,f
ME,2021-03-03,147,0,85,2,1.04,1354522,f
ME,2021-03-04,136,0,92,0,1.04,1354522,f
ME,2021-03-05,225,0.095,100,0,1.05,1354522,f
ME,2021-03-06,183,0.101,96,0,1.05,1354522,f
ME,2021-03-07,159,0.101,92,2,1.05,1354522,f
ME,2021-03-08,132,0.111,87,0,1.05,1354522,f
ME,2021-03-09,133,0.113,86,17,1.05,1354522,f
ME,2021-03-10,195,0.116,93,0,1.05,1354522,f
ME,2021-03-11,187,0.117,93,0,1.05,1354522,f
ME,2021-03-12,209,0.128,95,0,1.05,1354522,f
ME,2021-03-13,206,0.129,96,1,1.05,1354522,f
ME,2021-03-14,169,0.138,105,0,1.06,1354522,f
ME,2021-03-15,174,0.142,103,1,1.06,1354522,f
ME,2021-03-16,189,0.143,99,0,1.06,1354522,f
ME,2021-03-17,203,0.144,98,0,1.06,1354522,f
ME,2021-03-18,241,0.144,95,2,1.06,1354522,f
ME,2021-03-19,238,0.152,97,1,1.06,1354522,f
ME,2021-03-20,222,0.153,91,0,1.06,1354522,f
ME,2021-03-21,172,0.153,95,1,1.07,1354522,f
ME,2021-03-22,178,0.164,87,0,1.07,1354522,f
ME,2021-03-23,131,0.165,94,2,1.08,1354522,f
ME,2021-03-24,199,0.165,101,0,1.08,1354522,f
ME,2021-03-25,218,0.172,91,0,1.09,1354522,f
ME,2021-03-26,253,0.178,93,0,1.1,1354522,f
ME,2021-03-27,210,0.184,96,5,1.11,1354522,f
ME,2021-03-28,197,0.189,98,0,1.12,1354522,f
ME,2021-03-29,180,0.193,99,0,1.13,1354522,f
ME,2021-03-30,223,0.194,94,2,1.13,1354522,f
ME,2021-03-31,251,0.197,103,5,1.14,1354522,f
ME,2021-04-01,284,0.202,101,1,1.15,1354522,f
ME,2021-04-02,401,0.211,98,0,1.16,1354522,f
ME,2021-04-03,279,0.219,91,1,1.16,1354522,f
ME,2021-04-04,295,0.229,102,0,1.16,1354522,f
ME,2021-04-05,223,0.237,109,1,1.17,1354522,f
ME,2021-04-06,290,0.238,97,0,1.17,1354522,f
ME,2021-04-07,401,0.243,100,1,1.16,1354522,f
ME,2021-04-08,319,0.251,92,1,1.16,1354522,f
ME,2021-04-09,438,0.262,90,2,1.15,1354522,f
ME,2021-04-10,311,0.274,106,0,1.14,1354522,f
ME,2021-04-11,215,0.275,111,0,1.13,1354522,f
ME,2021-04-12,296,0.277,125,1,1.11,1354522,f
ME,2021-04-13,571,0.296,124,2,1.1,1354522,f
ME,2021-04-14,547,0.301,121,4,1.08,1354522,f
ME,2021-04-15,579,0.309,126,1,1.06,1354522,f
ME,2021-04-16,572,0.315,121,5,1.04,1354522,f
ME,2021-04-17,414,0.322,120,1,1.02,1354522,f
ME,2021-04-18,346,0.323,117,1,1,1354522,f
ME,2021-04-19,260,0.333,126,2,0.99,1354522,f
ME,2021-04-20,420,0.336,123,0,0.97,1354522,f
ME,2021-04-21,500,0.339,122,1,0.95,1354522,f
ME,2021-04-22,403,0.346,129,1,0.94,1354522,f
ME,2021-04-23,371,0.355,140,2,0.93,1354522,f
ME,2021-04-24,373,0.362,135,1,0.92,1354522,f
ME,2021-04-25,164,0.362,126,0,0.91,1354522,f
ME,2021-04-26,229,0.363,127,0,0.91,1354522,f
ME,2021-04-27,425,0.374,133,5,0.91,1354522,f
ME,2021-04-28,261,0.38,134,1,0.91,1354522,f
ME,2021-04-29,254,0.385,145,4,0.91,1354522,f
ME,2021-04-30,268,0.393,146,2,0.91,1354522,f
ME,2021-05-01,403,0.401,139,5,0.91,1354522,f
ME,2021-05-02,231,0.402,140,0,0.91,1354522,f
ME,2021-05-03,245,0.402,149,1,0.91,1354522,f
ME,2021-05-04,417,0.415,147,0,0.92,1354522,f
ME,2021-05-05,348,0.42,162,1,0.91,1354522,f
ME,2021-05-06,318,0.427,153,2,0.91,1354522,f
ME,2021-05-07,288,0.437,156,1,0.91,1354522,f
ME,2021-05-08,287,0.444,154,1,0.9,1354522,f
ME,2021-05-09,244,0.444,155,0,0.9,1354522,f
ME,2021-05-10,214,0.445,144,0,0.89,1354522,f
ME,2021-05-11,238,0.461,141,2,0.88,1354522,f
ME,2021-05-12,302,0.466,139,1,0.87,1354522,f
ME,2021-05-13,295,0.473,133,0,0.85,1354522,f
ME,2021-05-14,305,0.48,133,1,0.84,1354522,f
ME,2021-05-15,175,0.487,132,2,0.83,1354522,f
ME,2021-05-16,192,0.487,128,1,0.81,1354522,f
ME,2021-05-17,199,0.487,133,1,0.8,1354522,f
